PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,screening_mode,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification,fulltext_status,fulltext_path,fulltext_eligible
32958531,,Optimising triage procedures for patients with cancer needing active anticancer treatment in the COVID-19 era.,"Arpino G, De Angelis C, De Placido P, Pietroluongo E, Formisano L, Bianco R, Fiore G, Montella E, Forestieri V, Lauria R, Cardalesi C, Vozzella EA, Iervolino A, Giuliano M, De Placido S.",ESMO Open. 2020 Sep;5(5):e000885. doi: 10.1136/esmoopen-2020-000885.,Arpino,ESMO open,2020,2020/09/22,PMC7507249,,10.1136/esmoopen-2020-000885,"BACKGROUND: Immunosuppression induced by anticancer therapy in a COVID-19-positive asymptomatic patient with cancer may have a devastating effect and, eventually, be lethal. To identify asymptomatic cases among patients receiving active cancer treatment, the Federico II University Hospital in Naples performs rapid serological tests in addition to hospital standard clinical triage for COVID-19 infection. METHODS: From 6 to 17 April 2020, all candidates for chemotherapy, radiotherapy or target/immunotherapy, if negative at the standard clinical triage on the day scheduled for anticancer treatment, received a rapid serological test on peripheral blood for COVID-19 IgM and IgG detection. In case of COVID-19 IgM and/or IgG positivity, patients underwent a real-time PCR (RT-PCR) SARS-CoV-2 test to confirm infection, and active cancer treatment was delayed. RESULTS: Overall 466 patients, negative for COVID-19 symptoms, underwent serological testing in addition to standard clinical triage. The average age was 61 years (range 25-88 years). Most patients (190, 40.8%) had breast cancer, and chemotherapy with or without immunotherapy was administered in 323 (69.3%) patients. Overall 433 (92.9%) patients were IgG-negative and IgM-negative, and 33 (7.1%) were IgM-positive and/or IgG-positive. Among the latter patients, 18 (3.9%), 11 (2.4%) and 4 (0.9%) were IgM-negative/IgG-positive, IgM-positive/IgG-negative and IgM-positive/IgG-positive, respectively. All 33 patients with a positive serological test, tested negative for RT-PCR SARS-CoV-2 test. No patient in our cohort developed symptoms suggestive of active COVID-19 infection. CONCLUSION: Rapid serological testing at hospital admission failed to detect active asymptomatic COVID-19 infection. Moreover, it entailed additional economic and human resources, delayed therapy administrationand increased hospital accesses.",SARS-CoV-2; cancer; covid-19,title_abstract,strict,unlikely_candidate,3,"This is an original human study in a real clinical setting and is clearly about COVID-19. However, its main aim is triage performance in oncology patients rather than estimating seroprevalence or infection fatality rate, so target-parameter relevance is limited.",4,"The title, abstract, and keywords explicitly focus on COVID-19 and SARS-CoV-2 infection in cancer patients.",4,The study involves 466 human patients with cancer undergoing active anticancer treatment in a hospital setting.,4,"It is conducted in a real-world clinical setting at Federico II University Hospital in Naples, with a defined study period.",4,The abstract reports original empirical data from serological testing and RT-PCR results in a patient cohort.,2,"The study reports serological testing and seropositivity results, but it does not explicitly state seroprevalence, serosurvey, infection fatality rate, or IFR as a target parameter.",,,
32628651,,COVID-19 in hem/onc news.,Schuyler D.,Clin Adv Hematol Oncol. 2020 May;18(5):248.,Schuyler,Clinical advances in hematology & oncology : H&O,2020,2020/07/07,,,,,"[MeSH] Aged; [MeSH] Antibodies, Monoclonal, Humanized; [MeSH] Betacoronavirus; [MeSH] Blood Coagulation Disorders; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Hemorrhage; [MeSH] Humans; [MeSH] Immunosuppressive Agents; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Multiple Myeloma; [MeSH] Neoplasms; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2",title_only,lenient,unlikely_candidate,2,"This record is clearly about COVID-19 in a human clinical context, but the title strongly suggests a news/commentary piece rather than original empirical research. With only title and keywords available, there is no indication that it addresses seroprevalence or infection fatality rate, so relevance to the review question appears low despite definite disease relevance.",4,"The title explicitly mentions COVID-19, and the keywords include COVID-19 and SARS-CoV-2. Disease relevance is therefore unmistakable even with title-only metadata.",3,"The title suggests a clinical hematology/oncology context, and keywords include Humans, Male, Aged, and Middle Aged. With only title and keywords available, this appears to concern human populations but the exact study population is not clear.",1,"There is no clear geographic or real-world setting stated in the title or keywords. In title-only screening, a clinical news/context piece may relate to practice settings, but this is weakly inferable.",0,"The phrase 'in hem/onc news' strongly suggests a news, commentary, or summary format rather than a primary empirical study. With no abstract available, there is no indication of original data collection.",0,"Neither the title nor the keywords mention seroprevalence, serology, serosurvey, seropositivity, infection fatality rate, or IFR. Based on sparse metadata, the target parameter does not appear to be addressed.",,,yes
32344307,,COVID-19 type III hypersensitivity reaction.,Mutar Mahdi B.,Med Hypotheses. 2020 Jul;140:109763. doi: 10.1016/j.mehy.2020.109763. Epub 2020 Apr 23.,Mutar,Medical hypotheses,2020,2020/04/29,PMC7177147,,10.1016/j.mehy.2020.109763,,"[MeSH] Antibodies, Viral; [MeSH] Antigen Presentation; [MeSH] Antigens, Viral; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Complement Pathway, Classical; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Immune Complex Diseases; [MeSH] Lung; [MeSH] Macrophages; [MeSH] Neutrophil Activation; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] T-Lymphocyte Subsets; [MeSH] Thrombosis",title_only,lenient,unlikely_candidate,2,"This paper is clearly about COVID-19 and likely concerns humans, but the title and keywords point to immune mechanism/pathogenesis rather than seroprevalence or infection fatality rate. Because only sparse title/keyword metadata are available and no abstract is provided, the assessment remains uncertain, but target-parameter relevance appears very low.",4,"The title explicitly names COVID-19, and the keywords include COVID-19 and SARS-CoV-2. Disease relevance is unmistakable even with title-only metadata.",3,"The keywords include Humans, which clearly suggests human relevance. However, with no abstract available, the exact study population and design remain uncertain.",1,"No real-world geographic setting or field context is stated in the title or keywords. With only sparse metadata, location relevance is weakly supported.",1,"The title reads like a mechanistic or conceptual discussion of hypersensitivity rather than an explicit primary empirical study. Without an abstract, there is limited evidence that original data are reported.",0,"The title and keywords focus on immunopathology and hypersensitivity, not seroprevalence, serosurvey, seropositivity, or infection fatality rate. Based on title-only metadata, the target parameter appears absent.",,,yes
32438330,,Convalescent plasma: A possible treatment protocol for COVID- 19 patients suffering from diabetes or underlying liver diseases.,"Pawar AY, Hiray AP, Sonawane DD, Bhambar RS, Derle DV, Ahire YS.",Diabetes Metab Syndr. 2020 Jul-Aug;14(4):665-669. doi: 10.1016/j.dsx.2020.05.023. Epub 2020 May 12.,Pawar,Diabetes & metabolic syndrome,2020,2020/05/22,PMC7214325,,10.1016/j.dsx.2020.05.023,"BACKGROUND & AIM: As on date, no specific treatment is available for devastating COVID-19 (SARS-CoV-2) infection. This pandemic viral infection has affected over 200 countries within a very short time and created a calamitous situation across the globe. As per WHO guidelines, the treatment is mainly symptomatic and supportive. This clinical protocol has not proven sufficient to save the lives of COVID-19 patients suffering from diabetes or having underlying liver diseases; hence there is utmost need to tackle this situation by other means such as Convalescent Plasma (CP) therapy. METHODS: A comprehensive literature survey was carriedout using Elsevier, PubMed, Taylor & Francis, Springer, Nature and Google search engines. RESULTS: The patients suffering from diabetes or liver dysfunction or any other underlying diseases are at greatest risk of SARS-CoV-2 infection. From the study, it is proved that plasma collected from the recovered patients of viral infection has considerable potential to treat the viral disease without the occurrence of adverse effects. CONCLUSION: The CP therapy can be a possible life saving alternative to treat critical COVID-19 patients having diabetes or underlying liver dysfunction. Hence, randomised clinical trials are recommended at the earliest to save the lives of infected individuals of COVID-19.",ACE2; COVID-19; Convalescent plasma; Diabetes; Liver diseases; Neutralizing Antibodies; SARS-CoV-2,title_abstract,strict,unlikely_candidate,2,"This paper is clearly about COVID-19 in a human clinical context, but it appears to be a literature-based treatment proposal rather than a primary seroepidemiologic study. It does not explicitly report seroprevalence or infection fatality rate, which are the key parameters for the review question.",4,The title and abstract explicitly focus on COVID-19/SARS-CoV-2 patients and treatment in that disease context.,3,"The paper concerns COVID-19 patients with diabetes or liver disease, indicating a human clinical population.",1,The abstract mentions a global pandemic context but provides no specific real-world geographic study setting or field location.,1,"The abstract describes a comprehensive literature survey and proposes a treatment protocol, suggesting a review/protocol-style paper rather than original empirical data.",1,"Although convalescent plasma and neutralizing antibodies are discussed, the title/abstract do not explicitly report seroprevalence, serosurvey, seropositivity, or infection fatality rate/ratio.",,,
32686042,,SARS-COV-2 as a trigger for autoimmune disease: report of two cases of Graves' disease after COVID-19.,"Mateu-Salat M, Urgell E, Chico A.",J Endocrinol Invest. 2020 Oct;43(10):1527-1528. doi: 10.1007/s40618-020-01366-7. Epub 2020 Jul 19.,Mateu-Salat,Journal of endocrinological investigation,2020,2020/07/21,PMC7368923,,10.1007/s40618-020-01366-7,,"[MeSH] Adrenergic beta-Antagonists; [MeSH] Antibodies; [MeSH] Antithyroid Agents; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] COVID-19 Testing; [MeSH] Clinical Laboratory Techniques; [MeSH] Coronavirus Infections; [MeSH] Female; [MeSH] Graves Disease; [MeSH] Humans; [MeSH] Lung; [MeSH] Methimazole; [MeSH] Middle Aged; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Propranolol; [MeSH] Receptors, Thyrotropin; [MeSH] SARS-CoV-2; [MeSH] Thyroglobulin; [MeSH] Thyroid Function Tests; [MeSH] Treatment Outcome; [MeSH] Ultrasonography",title_only,lenient,unlikely_candidate,3,"This title is clearly about SARS-CoV-2/COVID-19 in human patients and appears to present original clinical case data, but it does not plausibly address seroprevalence or infection fatality rate. Because this is title-only screening with no abstract, the assessment remains somewhat uncertain, but target-parameter relevance appears absent.",4,"The title explicitly names SARS-CoV-2 and COVID-19, so disease relevance is unmistakable even with title-only metadata.",4,"The title describes two clinical cases and the keywords include Humans, Female, and Middle Aged, which strongly indicates a human study despite limited metadata.",1,"A real-world clinical case report is plausible from the title, but no specific geographic or field setting is stated in the sparse metadata.",4,"The phrase 'report of two cases' strongly indicates original primary clinical evidence rather than a review, although this is based only on title and keywords.",0,"There is no indication in the title or keywords of seroprevalence, serology-based population estimation, serosurvey, or infection fatality rate; the focus appears to be autoimmune sequelae after COVID-19.",,,yes
32283243,,Treatment considerations for patients with pemphigus during the COVID-19 pandemic.,"Shakshouk H, Daneshpazhooh M, Murrell DF, Lehman JS.",J Am Acad Dermatol. 2020 Jun;82(6):e235-e236. doi: 10.1016/j.jaad.2020.04.005. Epub 2020 Apr 10.,Shakshouk,Journal of the American Academy of Dermatology,2020,2020/04/14,PMC7146668,,10.1016/j.jaad.2020.04.005,,"[MeSH] Antibodies, Monoclonal, Humanized; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Pandemics; [MeSH] Pemphigus; [MeSH] Pneumonia, Viral; [MeSH] Rituximab; [MeSH] SARS-CoV-2; [MeSH] COVID-19 Drug Treatment",title_only,lenient,unlikely_candidate,2,"This paper is clearly about COVID-19 in a human population, but the title and keywords indicate a clinical treatment-focused article on pemphigus rather than a seroprevalence or IFR study. Because this is title-only screening with no abstract, there is some uncertainty, but the target-parameter relevance appears very low.",4,"The title explicitly mentions the COVID-19 pandemic, and the keywords include COVID-19 and SARS-CoV-2. Even with title-only metadata, disease relevance is unmistakable.",4,"The title refers to patients with pemphigus, and the keywords include Humans, indicating a human clinical population. Although metadata are limited, the study is clearly about people rather than animals or in vitro systems.",2,"The title suggests clinical management during the pandemic, which plausibly reflects a real-world setting, but no specific geographic or field setting is given. With only title and keywords, location relevance is possible but not confirmed.",1,"The title 'Treatment considerations' suggests guidance, opinion, or review rather than primary empirical data. With no abstract available, there is little indication of original data collection.",0,"There is no mention of seroprevalence, serology, serosurvey, seropositivity, or infection fatality rate in the title or keywords. Based on limited metadata, the paper appears focused on treatment management rather than the target parameter.",,,yes
32510244,,Status of a real-life cohort of patients with moderate-to-severe plaque psoriasis treated with secukinumab and considerations on the use of biological agents in the Covid-19 era.,"Galluzzo M, Tofani L, Bianchi L, Talamonti M.",Expert Opin Biol Ther. 2020 Aug;20(8):829-830. doi: 10.1080/14712598.2020.1779217. Epub 2020 Jun 16.,Galluzzo,Expert opinion on biological therapy,2020,2020/06/09,,,10.1080/14712598.2020.1779217,"In light of the current Covid-19 pandemic and the ongoing, extensive debate about the use of biological agents in psoriatic patients, we felt compelled to relate our experience in the use of secukinumab in the same cohort before and during the lockdown in Italy. Areas covered: Secukinumab was not discontinued, and there were no cases of confirmed infection with SARS-CoV-2 in this cohort. Expert opinion: In our practice, there is no evidence favoring the discontinuation of secukinumab in these patients. We also present a brief commentary on the use of biological agents in patients with moderate-to-severe plaque psoriasis.",Anti-IL-17; Covid-19; coronavirus; psoriasis; secukinumab,title_abstract,strict,unlikely_candidate,2,"This paper is explicitly connected to COVID-19 and involves a human real-world cohort in Italy, with some indication of original clinical experience. However, it does not address the target parameter of seroprevalence or infection fatality rate, so its relevance to the review question is low.",3,"The abstract and keywords explicitly mention Covid-19 and SARS-CoV-2, but the main focus is management of psoriasis patients on secukinumab rather than COVID-19 disease outcomes.",4,"The study concerns a real-life cohort of patients with moderate-to-severe plaque psoriasis, indicating a human population.",3,"The abstract refers to a real-life cohort and specifies the lockdown in Italy, providing a real-world geographic context.",2,"It reports experience in a cohort and notes no confirmed SARS-CoV-2 infections, but the abstract also frames part of the paper as expert opinion and brief commentary, making the extent of primary empirical analysis uncertain.",0,"The title and abstract do not mention seroprevalence, seropositivity, serosurvey, seroepidemiology, infection fatality rate, infection fatality ratio, or IFR.",,,
32560646,,Non-optimal effectiveness of convalescent plasma transfusion and hydroxychloroquine in treating COVID-19: a case report.,"Xu TM, Lin B, Chen C, Liu LG, Xue Y.",Virol J. 2020 Jun 19;17(1):80. doi: 10.1186/s12985-020-01354-6.,Xu,Virology journal,2020,2020/06/21,PMC7303939,,10.1186/s12985-020-01354-6,"BACKGROUND: Convalescent plasma (CP) transfusion was reported to be effective in treating critically ill patients with COVID-19, and hydroxychloroquine could potently inhibit SARS-CoV-2 in vitro. Herein, we reported a case receiving combination therapy with CP transfusion and hydroxychloroquine for the first time. CASE PRESENTATION: Laboratory findings showed high lactic acid level (2.1 mmol/L) and C-reactive protein (CRP, 48.8 mg/L), and low white blood cell count (1.96 × 109/L) in a 65-year-old Chinese man, who was diagnosed with severe COVID-19. CP was intravenously given twice, and hydroxychloroquine was orally administrated for a week (0.2 g, three times a day). The lactic acid and C-reactive protein levels remained high (2.1 mmol/L and 73.23 mg/L, respectively), while the arterial oxyhemoglobin saturation decreased to 86% with a low oxygenation index (OI, 76 mmHg) on day 4 after CP transfusion. His temperature returned to normal and the OI ascended above 300 on day 11. Moreover, the RNA test remained positive in throat swab, and computed tomography revealed severe pulmonary lesions on day 11 after admission. CONCLUSION: These findings suggested that the effectiveness of combination therapy with CP and hydroxychloroquine may be non-optimal, and specific therapy needs to be explored.",COVID-19; Convalescent plasma; Cycle threshold; Hydroxychloroquine; SARS-CoV-2,title_abstract,strict,unlikely_candidate,3,"This paper is clearly about human COVID-19 cases and reports original empirical clinical data from a real patient. However, it does not address the target parameter of seroprevalence or infection fatality rate, so its relevance to the review question is very limited.",4,The title and abstract explicitly focus on COVID-19 and mention SARS-CoV-2. Disease relevance is central to the case report.,4,"The abstract describes a 65-year-old Chinese man with severe COVID-19, so this is clearly a human study.",2,"A real-world clinical case is reported, but there is no clear geographic field or population-based study context beyond noting the patient is Chinese.",4,"This is a case report presenting original clinical observations, laboratory findings, treatment, and outcomes for a specific patient.",0,"The title and abstract do not mention seroprevalence, seropositivity, serosurvey, seroepidemiology, infection fatality rate, infection fatality ratio, or IFR.",,,
32590234,,"Test, test, test for COVID-19 antibodies: the importance of sensitivity, specificity and predictive powers.","Kumleben N, Bhopal R, Czypionka T, Gruer L, Kock R, Stebbing J, Stigler FL.",Public Health. 2020 Aug;185:88-90. doi: 10.1016/j.puhe.2020.06.006. Epub 2020 Jun 11.,Kumleben,Public health,2020,2020/06/27,PMC7287442,,10.1016/j.puhe.2020.06.006,"Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) antibody tests of varying specificity and sensitivity are now available. For informing individuals whether they have had coronavirus disease 2019 (COVID-19), they need to be very accurate. For measuring population prevalence of past infection, the numbers of false positives and negatives need to be roughly equal. With a series of worked examples for a notional population of 100,000 people, we show that even test systems with a high specificity can yield a large number of false positive results, especially where the population prevalence is low. For example, at a true population prevalence of 5%, using a test with 99% sensitivity and specificity, 16% of positive results will be false and thus 950 people will be incorrectly informed they have had the infection. Further confirmatory testing may be needed. Giving false reassurance on which personal or societal decisions might be based could be harmful for individuals, undermine public confidence and foster further outbreaks.",Antibody tests; COVID-19; Sensitivity; Specificity,title_abstract,strict,unlikely_candidate,2,"This paper is clearly about COVID-19 antibodies in humans and discusses prevalence estimation, but it appears to be a methodological or conceptual piece based on hypothetical examples rather than original seroprevalence data. It also does not explicitly report seroprevalence study results or infection fatality rate estimates.",4,"The title, abstract, and keywords explicitly focus on COVID-19 and SARS-CoV-2 antibody tests.",3,"The abstract discusses informing individuals and estimating population prevalence, indicating a human population context, though no specific sampled population is described.",1,"No real-world geographic setting or field location is reported; the examples use a notional population of 100,000 people.",1,The abstract presents worked examples and methodological discussion rather than reporting original empirical serology data from a study population.,2,"It explicitly discusses measuring population prevalence of past infection using antibody tests, but does not state seroprevalence, serosurvey, or infection fatality rate/IFR.",,,
32603801,,Validation of a commercially available SARS-CoV-2 serological immunoassay.,"Meyer B, Torriani G, Yerly S, Mazza L, Calame A, Arm-Vernez I, Zimmer G, Agoritsas T, Stirnemann J, Spechbach H, Guessous I, Stringhini S, Pugin J, Roux-Lombard P, Fontao L, Siegrist CA, Eckerle I, Vuilleumier N, Kaiser L; Geneva Center for Emerging Viral Diseases.",Clin Microbiol Infect. 2020 Oct;26(10):1386-1394. doi: 10.1016/j.cmi.2020.06.024. Epub 2020 Jun 27.,Meyer,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,2020,2020/07/01,PMC7320699,,10.1016/j.cmi.2020.06.024,"OBJECTIVES: To validate the diagnostic accuracy of a Euroimmun SARS-CoV-2 IgG and IgA immunoassay for COVID-19. METHODS: In this unmatched (1:2) case-control validation study, we used sera of 181 laboratory-confirmed SARS-CoV-2 cases and 326 controls collected before SARS-CoV-2 emergence. Diagnostic accuracy of the immunoassay was assessed against a whole spike protein-based recombinant immunofluorescence assay (rIFA) by receiver operating characteristic (ROC) analyses. Discrepant cases between ELISA and rIFA were further tested by pseudo-neutralization assay. RESULTS: COVID-19 patients were more likely to be male and older than controls, and 50.3% were hospitalized. ROC curve analyses indicated that IgG and IgA had high diagnostic accuracies with AUCs of 0.990 (95% Confidence Interval [95%CI]: 0.983-0.996) and 0.978 (95%CI: 0.967-0.989), respectively. IgG assays outperformed IgA assays (p=0.01). Taking an assessed 15% inter-assay imprecision into account, an optimized IgG ratio cut-off > 2.5 displayed a 100% specificity (95%CI: 99-100) and a 100% positive predictive value (95%CI: 96-100). A 0.8 cut-off displayed a 94% sensitivity (95%CI: 88-97) and a 97% negative predictive value (95%CI: 95-99). Substituting the upper threshold for the manufacturer's, improved assay performance, leaving 8.9% of IgG ratios indeterminate between 0.8-2.5. CONCLUSIONS: The Euroimmun assay displays a nearly optimal diagnostic accuracy using IgG against SARS-CoV-2 in patient samples, with no obvious gains from IgA serology. The optimized cut-offs are fit for rule-in and rule-out purposes, allowing determination of whether individuals in our study population have been exposed to SARS-CoV-2 or not. IgG serology should however not be considered as a surrogate of protection at this stage.",COVID-19; ELISA; Pseudovirus neutralisation assay; Recombinant immunofluorescence assay; SARS-CoV-2; Serological assays; Serological testing strategy,title_abstract,strict,unlikely_candidate,3,"The paper is clearly about SARS-CoV-2 in humans and reports original empirical data from a real-world sample-based study. However, its main aim is diagnostic assay validation rather than estimating seroprevalence or infection fatality rate, so relevance to the review question is limited.",4,"The title and abstract explicitly focus on SARS-CoV-2 and COVID-19, including validation of a SARS-CoV-2 serological immunoassay in confirmed cases.",4,"The study uses human sera from 181 laboratory-confirmed SARS-CoV-2 cases and 326 pre-pandemic controls, indicating a human population context.",2,"The study is based on real patient and control samples, but no explicit geographic setting or field location is stated in the title or abstract.",4,"This is an original case-control validation study reporting primary empirical data on assay diagnostic accuracy, including ROC analyses and neutralization testing.",1,"Although the study concerns serological testing, it does not explicitly report seroprevalence, serosurvey results, or infection fatality rate/IFR; it focuses on assay validation.",,,
32681651,,COVID-19: What type of cytokine storm are we dealing with?,"Monneret G, Benlyamani I, Gossez M, Bermejo-Martin JF, Martín-Fernandez M, Sesques P, Wallet F, Venet F.",J Med Virol. 2021 Jan;93(1):197-198. doi: 10.1002/jmv.26317. Epub 2020 Jul 27.,Monneret,Journal of medical virology,2021,2020/07/19,PMC7405026,,10.1002/jmv.26317,,"[MeSH] Antibodies, Monoclonal, Humanized; [MeSH] Cytokine Release Syndrome; [MeSH] Humans; [MeSH] SARS-CoV-2; [MeSH] COVID-19 Drug Treatment",title_only,lenient,unlikely_candidate,2,"This paper is clearly about COVID-19 and likely concerns humans, but the available title and keywords point to immunopathology rather than seroprevalence or infection fatality rate. Because this is title-only screening with no abstract, the assessment is uncertain, but target-parameter relevance appears absent.",4,"The title explicitly names COVID-19, and keywords include SARS-CoV-2. Disease relevance is unmistakable even with title-only metadata.",3,"Keywords include Humans, suggesting a human-focused context. However, with no abstract available, the exact study population and design remain uncertain.",1,"There is no explicit geographic or real-world setting in the title or keywords. In title-only screening, a real-world location can only be weakly inferred.",1,"The title is phrased as a broad conceptual question about cytokine storm and does not clearly indicate primary data collection. With sparse metadata and no abstract, it more likely reflects commentary or narrative discussion than original empirical evidence.",0,"The title and keywords focus on cytokine storm and treatment-related immunology, not seroprevalence, serology, serosurveys, or infection fatality rate. With limited metadata, there is no plausible indication of the target parameter.",,,yes
32695833,,Protective Immunity against SARS Subunit Vaccine Candidates Based on Spike Protein: Lessons for Coronavirus Vaccine Development.,Khalaj-Hedayati A.,J Immunol Res. 2020 Jul 18;2020:7201752. doi: 10.1155/2020/7201752. eCollection 2020.,Khalaj-Hedayati,Journal of immunology research,2020,2020/07/23,PMC7368938,,10.1155/2020/7201752,"The recent outbreak of the novel coronavirus disease, COVID-19, has highlighted the threat that highly pathogenic coronaviruses have on global health security and the imminent need to design an effective vaccine for prevention purposes. Although several attempts have been made to develop vaccines against human coronavirus infections since the emergence of Severe Acute Respiratory Syndrome coronavirus (SARS-CoV) in 2003, there is no available licensed vaccine yet. A better understanding of previous coronavirus vaccine studies may help to design a vaccine for the newly emerged virus, SARS-CoV-2, that may also cover other pathogenic coronaviruses as a potentially universal vaccine. In general, coronavirus spike protein is the major antigen for the vaccine design as it can induce neutralizing antibodies and protective immunity. By considering the high genetic similarity between SARS-CoV and SARS-CoV-2, here, protective immunity against SARS-CoV spike subunit vaccine candidates in animal models has been reviewed to gain advances that can facilitate coronavirus vaccine development in the near future.","[MeSH] Animals; [MeSH] Antibodies, Neutralizing; [MeSH] Antibodies, Viral; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] COVID-19 Vaccines; [MeSH] Coronavirus Infections; [MeSH] Drug Design; [MeSH] Drug Evaluation, Preclinical; [MeSH] Drugs, Investigational; [MeSH] Humans; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Severe acute respiratory syndrome-related coronavirus; [MeSH] SARS-CoV-2; [MeSH] Severe Acute Respiratory Syndrome; [MeSH] Spike Glycoprotein, Coronavirus; [MeSH] Vaccines, Subunit; [MeSH] Viral Vaccines",title_abstract,strict,unlikely_candidate,1,"This paper is only loosely connected to the review question because it mentions COVID-19/SARS-CoV-2 as background, but its substantive focus is a review of SARS-CoV spike subunit vaccine studies in animal models. It does not provide original human seroprevalence data or report infection fatality rate-related parameters.",3,"The abstract explicitly mentions COVID-19 and SARS-CoV-2 as the motivating context. However, the main reviewed evidence centers on SARS-CoV vaccine candidates rather than COVID-19 seroepidemiology.",1,"The abstract states that the reviewed vaccine studies were conducted in animal models. Although humans appear in keywords, the described focus is not a human population study.",0,No real-world geographic setting or field context is described in the title or abstract. The paper discusses vaccine development lessons in general terms.,0,"The abstract explicitly says prior studies 'have been reviewed,' indicating this is a review rather than original empirical research. No primary data collection or analysis is described.",0,"The title and abstract do not mention seroprevalence, seropositivity, serosurvey, seroepidemiology, infection fatality rate, infection fatality ratio, or IFR. The focus is protective immunity and vaccine candidates.",,,
32379925,,Improvement of SARS-CoV-2 symptoms following Guselkumab injection in a psoriatic patient.,"Benhadou F, Del Marmol V.",J Eur Acad Dermatol Venereol. 2020 Aug;34(8):e363-e364. doi: 10.1111/jdv.16590. Epub 2020 Jun 4.,Benhadou,Journal of the European Academy of Dermatology and Venereology : JEADV,2020,2020/05/08,PMC7267385,,10.1111/jdv.16590,,"[MeSH] Adult; [MeSH] Antibodies, Monoclonal, Humanized; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Female; [MeSH] Humans; [MeSH] Interleukin-23; [MeSH] Male; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Psoriasis; [MeSH] SARS-CoV-2; [MeSH] Treatment Outcome",title_only,lenient,unlikely_candidate,2,"This paper is clearly about SARS-CoV-2 in a human patient and likely reports original clinical evidence, but it does not plausibly address seroprevalence or infection fatality rate. Because this is title-only screening with no abstract, some uncertainty remains, but the target-parameter relevance appears very low.",4,"The title explicitly mentions SARS-CoV-2, and the keywords include COVID-19 and SARS-CoV-2. Disease relevance is therefore unmistakable even with title-only metadata.",4,"The title describes a psoriatic patient, and the keywords include Humans, Female, Male, and Adult. Despite limited metadata, this clearly indicates a human clinical case.",2,"The title suggests a real-world clinical setting because it reports symptom improvement in a patient, but no specific geographic or field setting is given. With only title and keywords, real-world context is plausible but not fully confirmed.",3,"The title appears to report an observed outcome following Guselkumab injection in a patient, which suggests primary empirical evidence, likely a case report. However, without an abstract, the exact study design cannot be confirmed from sparse metadata alone.",0,"There is no mention of seroprevalence, serology, serosurvey, infection fatality rate, or related measures in the title or keywords. Based on title-only evidence, the study appears focused on treatment response rather than the target epidemiologic parameter.",,,yes
