PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,screening_mode,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification,fulltext_status,fulltext_path,fulltext_eligible
32519743,,Reduction in effective reproduction number of COVID-19 is higher in countries employing active case detection with prompt isolation.,"Wilasang C, Sararat C, Jitsuk NC, Yolai N, Thammawijaya P, Auewarakul P, Modchang C.",J Travel Med. 2020 Aug 20;27(5):taaa095. doi: 10.1093/jtm/taaa095.,Wilasang,Journal of travel medicine,2020,2020/06/11,PMC7313773,,10.1093/jtm/taaa095,"Countries that implemented liberal testing with active case finding and prompt isolation, combined with contact tracing and quarantine, were more successful in reducing the reproduction number compared to countries that primarily relied on social distancing and lockdown measures.",SARS-CoV-2; contact tracing; containment; lockdown; quarantine; testing; travel restrictions,title_abstract,strict,possible_candidate,3,"This paper is strongly aligned with the review question on COVID-19 reproduction number, with explicit focus on the effective reproduction number in real-world country settings. The main uncertainty is whether the article presents original empirical evidence, since the abstract does not clearly specify data or methods.",4,"The title and abstract explicitly study COVID-19, and the keywords include SARS-CoV-2. The disease focus is central.",3,"The study compares countries' control strategies, implying human populations affected by COVID-19. Human population context is clear, though no specific participant details are given.",4,"The abstract explicitly refers to comparisons across countries, indicating a real-world geographic setting. This is clearly field/population based rather than laboratory based.",2,"The abstract suggests a comparative analysis of country strategies and reproduction numbers, which may reflect primary analysis. However, it does not explicitly state methods, data sources, or that original empirical data were analyzed.",4,The title explicitly mentions 'effective reproduction number' and the abstract repeats 'reproduction number'. This parameter is central to the study.,,,
31992880,,China coronavirus: Six questions scientists are asking.,"Callaway E, Cyranoski D.",Nature. 2020 Jan;577(7792):605-607. doi: 10.1038/d41586-020-00166-6.,Callaway,Nature,2020,2020/01/30,,,10.1038/d41586-020-00166-6,,Epidemiology; Medical research; Virology,title_only,lenient,unlikely_candidate,1,"Based on title and keywords alone, this item appears broadly related to the coronavirus topic but not specifically to estimation of the COVID-19 reproduction number. The metadata is sparse, and the title more strongly suggests a general discussion or commentary than an original epidemiologic study reporting R0.",3,"The title explicitly mentions 'China coronavirus,' which plausibly refers to the emerging novel coronavirus/COVID-19 context. However, with title-only evidence and no abstract, the exact disease framing is not fully confirmed.",1,"The title does not indicate a human population study; it reads more like a broad scientific discussion. With only title and general keywords, population relevance is weak.",1,"The word 'China' suggests a geographic context, but the title does not clearly indicate a real-world field or population-based study setting. Title-only metadata provides only weak location relevance.",0,"The phrasing 'Six questions scientists are asking' strongly suggests a news, commentary, or overview piece rather than original empirical research. With no abstract, there is no indication of primary data collection or analysis.",0,"The title does not mention reproduction number, reproductive number, R0, or similar transmission metrics. Given the limited metadata, there is no clear sign that the target parameter is addressed.",,,yes
32247326,,"Evolving epidemiology and transmission dynamics of coronavirus disease 2019 outside Hubei province, China: a descriptive and modelling study.","Zhang J, Litvinova M, Wang W, Wang Y, Deng X, Chen X, Li M, Zheng W, Yi L, Chen X, Wu Q, Liang Y, Wang X, Yang J, Sun K, Longini IM Jr, Halloran ME, Wu P, Cowling BJ, Merler S, Viboud C, Vespignani A, Ajelli M, Yu H.",Lancet Infect Dis. 2020 Jul;20(7):793-802. doi: 10.1016/S1473-3099(20)30230-9. Epub 2020 Apr 2.,Zhang,The Lancet. Infectious diseases,2020,2020/04/06,PMC7269887,,10.1016/S1473-3099(20)30230-9,"BACKGROUND: The coronavirus disease 2019 (COVID-19) epidemic, caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), began in Wuhan city, Hubei province, in December, 2019, and has spread throughout China. Understanding the evolving epidemiology and transmission dynamics of the outbreak beyond Hubei would provide timely information to guide intervention policy. METHODS: We collected individual information from official public sources on laboratory-confirmed cases reported outside Hubei in mainland China for the period of Jan 19 to Feb 17, 2020. We used the date of the fourth revision of the case definition (Jan 27) to divide the epidemic into two time periods (Dec 24 to Jan 27, and Jan 28 to Feb 17) as the date of symptom onset. We estimated trends in the demographic characteristics of cases and key time-to-event intervals. We used a Bayesian approach to estimate the dynamics of the net reproduction number (Rt) at the provincial level. FINDINGS: We collected data on 8579 cases from 30 provinces. The median age of cases was 44 years (33-56), with an increasing proportion of cases in younger age groups and in elderly people (ie, aged >64 years) as the epidemic progressed. The mean time from symptom onset to hospital admission decreased from 4·4 days (95% CI 0·0-14·0) for the period of Dec 24 to Jan 27, to 2·6 days (0·0-9·0) for the period of Jan 28 to Feb 17. The mean incubation period for the entire period was estimated at 5·2 days (1·8-12·4) and the mean serial interval at 5·1 days (1·3-11·6). The epidemic dynamics in provinces outside Hubei were highly variable but consistently included a mixture of case importations and local transmission. We estimated that the epidemic was self-sustained for less than 3 weeks, with mean Rt reaching peaks between 1·08 (95% CI 0·74-1·54) in Shenzhen city of Guangdong province and 1·71 (1·32-2·17) in Shandong province. In all the locations for which we had sufficient data coverage of Rt, Rt was estimated to be below the epidemic threshold (ie, <1) after Jan 30. INTERPRETATION: Our estimates of the incubation period and serial interval were similar, suggesting an early peak of infectiousness, with possible transmission before the onset of symptoms. Our results also indicate that, as the epidemic progressed, infectious individuals were isolated more quickly, thus shortening the window of transmission in the community. Overall, our findings indicate that strict containment measures, movement restrictions, and increased awareness of the population might have contributed to interrupt local transmission of SARS-CoV-2 outside Hubei province. FUNDING: National Science Fund for Distinguished Young Scholars, National Institute of General Medical Sciences, and European Commission Horizon 2020.","[MeSH] Adolescent; [MeSH] Adult; [MeSH] Aged; [MeSH] Aged, 80 and over; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Child; [MeSH] Child, Preschool; [MeSH] China; [MeSH] Coronavirus Infections; [MeSH] Female; [MeSH] Humans; [MeSH] Infant; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Models, Biological; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Young Adult",title_abstract,strict,possible_candidate,4,"This paper is highly relevant to COVID-19 transmission in human populations and uses original empirical data from real geographic settings in China. Its main limitation for the review question is that it explicitly estimates Rt rather than R0, though the reproductive-number parameter is still directly addressed.",4,The title and abstract explicitly focus on coronavirus disease 2019 (COVID-19) and SARS-CoV-2. Disease relevance is central to the study.,4,"The study analyzes 8579 laboratory-confirmed cases reported in mainland China, clearly involving human populations. MeSH terms also include Humans and age-group descriptors.",4,"The study is set in real-world geographic settings outside Hubei province, using data from 30 provinces in mainland China. Provincial and city-level transmission dynamics are explicitly analyzed.",4,"The abstract reports original case data collected from official public sources and a primary Bayesian analysis of transmission dynamics. This is clearly an empirical descriptive and modelling study, not a review or commentary.",3,"The abstract explicitly reports estimation of the net reproduction number (Rt) at the provincial level, with numeric peak Rt values. However, the review question targets R0 specifically, and this study appears to focus on time-varying Rt rather than R0.",,,
32493447,,Effect of hydroxychloroquine on prevention of COVID-19 virus infection among healthcare professionals: a structured summary of a study protocol for a randomised controlled trial.,"Pirjani R, Soori T, Dehpour AR, Sepidarkish M, Moini A, Shizarpour A, Mohammad Jafari R.",Trials. 2020 Jun 3;21(1):467. doi: 10.1186/s13063-020-04439-3.,Pirjani,Trials,2020,2020/06/05,PMC7267750,,10.1186/s13063-020-04439-3,"OBJECTIVES: Comparison of the effect of hydroxychloroquine with placebo to prevent infection from the COVID -19 virus among healthcare professionals TRIAL DESIGN: Single centre, 2-arm, double-blind randomised (ratio 1:1) placebo-controlled trial PARTICIPANTS: Treatment staff who are in contact with patients and have at least 3 shifts a week in Arash hospital affiliated with Tehran University of Medical Sciences, in Iran and who consent to participate in the study. Exclusion criteria include: History of COVID -19 virus infection, clinical symptoms such as fever, nausea, dyspnea and myalgia in the past two months, history of underlying diseases hypersensitivity to hydroxychloroquine and G6PD enzyme deficiency. INTERVENTION AND COMPARATOR: Intervention group: Hydroxychloroquine 200 mg tablet of Amin Pharmaceutical. CONTROL GROUP: placebo which is completely similar in form and taste to 200 mg hydroxychloroquine tablet and is manufactured by the same factory (Amin Pharmacy). The dosage is two tablets daily, once a week for one to three months (based on the duration of the Coronavirus epidemic in Tehran). MAIN OUTCOMES: Confirmed COVID-19 virus infection using Polymerase chain reaction (PCR) test is the primary outcome. The time period for measuring the primary outcome is any infection within the trial period up to one month after taking the last dose. RANDOMISATION: The randomized block allocation method was developed using Stata version 15 software by an independent researcher, using a block size of six. Allocation to the two treatment groups will be conducted by this researcher using paper labels (random 10-digit codes) in a 1:1 ratio t The labels will be attached to the drug packages in order of randomization. Drug packages will be arranged in a box according to the randomization list. BLINDING (MASKING): Participants and caregivers are blinded to group assignment and the data will be analyzed by an independent statistical expert who is unaware of the treatment allocation. NUMBERS TO BE RANDOMISED (SAMPLE SIZE): A total of 282 participants will be randomised with 141 participants the Hydroxychloroquineeach intervention group and 141 participants to the placebo control group TRIAL STATUS: The protocol version number is 99-1-101-47091 and the approval ID is IR.TUMS.VCR.REC.1399.001 and recruitment began April 7, 2020, and is anticipated to be complete by August 7, 2020. TRIAL REGISTRATION: The name of the trial register is Iranian registry of clinical trial (IRCT), registration number is IRCT20120826010664N6, date of trial registration is April 7, 2020, FULL PROTOCOL: The full protocol is attached as an additional file, accessible from the Trials website (Additional file 1). In the interest in expediting dissemination of this material, the familiar formatting has been eliminated; this Letter serves as a summary of the key elements of the full protocol.",COVID-19; Randomised controlled trial; healthcare professionals; hydroxychloroquine; prevention; protocol,title_abstract,strict,unlikely_candidate,2,"The paper is clearly about COVID-19 in a human population and is situated in a real-world healthcare setting. However, it is a trial protocol rather than a report of completed original empirical findings, and it does not mention the target parameter of reproduction/reproductive number (R0).",4,"The title, abstract, and keywords explicitly focus on COVID-19 virus infection and coronavirus epidemic prevention.",4,"The study population is human healthcare professionals working in a hospital, explicitly described in the abstract.",4,"The trial is set in Arash hospital affiliated with Tehran University of Medical Sciences in Iran, a clear real-world geographic setting.",1,"This is a structured summary of a study protocol for a randomised controlled trial, so it does not report completed empirical results in the abstract.",0,"The title and abstract do not mention reproductive number, reproduction number, R0, or R naught.",,,
32512578,,The effect of large-scale anti-contagion policies on the COVID-19 pandemic.,"Hsiang S, Allen D, Annan-Phan S, Bell K, Bolliger I, Chong T, Druckenmiller H, Huang LY, Hultgren A, Krasovich E, Lau P, Lee J, Rolf E, Tseng J, Wu T.",Nature. 2020 Aug;584(7820):262-267. doi: 10.1038/s41586-020-2404-8. Epub 2020 Jun 8.,Hsiang,Nature,2020,2020/06/09,,,10.1038/s41586-020-2404-8,"Governments around the world are responding to the coronavirus disease 2019 (COVID-19) pandemic1, caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), with unprecedented policies designed to slow the growth rate of infections. Many policies, such as closing schools and restricting populations to their homes, impose large and visible costs on society; however, their benefits cannot be directly observed and are currently understood only through process-based simulations2-4. Here we compile data on 1,700 local, regional and national non-pharmaceutical interventions that were deployed in the ongoing pandemic across localities in China, South Korea, Italy, Iran, France and the United States. We then apply reduced-form econometric methods, commonly used to measure the effect of policies on economic growth5,6, to empirically evaluate the effect that these anti-contagion policies have had on the growth rate of infections. In the absence of policy actions, we estimate that early infections of COVID-19 exhibit exponential growth rates of approximately 38% per day. We find that anti-contagion policies have significantly and substantially slowed this growth. Some policies have different effects on different populations, but we obtain consistent evidence that the policy packages that were deployed to reduce the rate of transmission achieved large, beneficial and measurable health outcomes. We estimate that across these 6 countries, interventions prevented or delayed on the order of 61 million confirmed cases, corresponding to averting approximately 495 million total infections. These findings may help to inform decisions regarding whether or when these policies should be deployed, intensified or lifted, and they can support policy-making in the more than 180 other countries in which COVID-19 has been reported7.","[MeSH] Basic Reproduction Number; [MeSH] COVID-19; [MeSH] China; [MeSH] Coronavirus Infections; [MeSH] France; [MeSH] Humans; [MeSH] Iran; [MeSH] Italy; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Quarantine; [MeSH] Republic of Korea; [MeSH] Schools; [MeSH] Social Isolation; [MeSH] United States",title_abstract,strict,unlikely_candidate,3,"This is a highly relevant COVID-19 human field study with strong original empirical evidence from multiple countries. However, based on the title and abstract, the target parameter is not explicitly reported; the paper centers on infection growth rates and policy impacts rather than a stated reproduction/reproductive number estimate.",4,The title and abstract explicitly focus on COVID-19 and SARS-CoV-2 throughout. Disease relevance is central to the study.,4,The study examines infections and interventions across human populations in six countries. Keywords also include Humans.,4,"The abstract names real-world settings in China, South Korea, Italy, Iran, France, and the United States, using local, regional, and national policy data.",4,"The authors compile data on 1,700 interventions and conduct an empirical econometric analysis of infection growth rates, indicating original primary analysis.",1,"Although the keywords include Basic Reproduction Number and the study concerns transmission, the abstract does not explicitly report reproductive number, reproduction number, R0, or R naught; it focuses on infection growth rates and policy effects.",,,
32164834,,How will country-based mitigation measures influence the course of the COVID-19 epidemic?,"Anderson RM, Heesterbeek H, Klinkenberg D, Hollingsworth TD.",Lancet. 2020 Mar 21;395(10228):931-934. doi: 10.1016/S0140-6736(20)30567-5. Epub 2020 Mar 9.,Anderson,"Lancet (London, England)",2020,2020/03/14,PMC7158572,,10.1016/S0140-6736(20)30567-5,,"[MeSH] Basic Reproduction Number; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Contact Tracing; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Mortality; [MeSH] Pneumonia, Viral; [MeSH] Quarantine; [MeSH] SARS-CoV-2",title_only,lenient,possible_candidate,3,"This paper is highly relevant to COVID-19 and plausibly concerns transmission dynamics in human populations at a country level. The presence of the Basic Reproduction Number keyword makes target-parameter relevance fairly strong, but title-only screening leaves uncertainty about whether the study directly estimates R0 and whether it reports original empirical evidence.",4,"The title explicitly mentions the COVID-19 epidemic, and the keywords include COVID-19 and SARS-CoV-2. Even with title-only metadata, disease relevance is unmistakable.",3,"The title refers to country-based mitigation measures influencing an epidemic course, which strongly suggests a human population context. The Humans MeSH term supports this, though title-only evidence remains limited.",3,"Country-based mitigation measures imply a real-world geographic and policy setting rather than a purely theoretical or laboratory context. However, with only title and keywords, the specific setting and empirical grounding are not fully confirmed.",2,"The title suggests analysis of how mitigation measures influence epidemic course, which could involve modeling or empirical assessment, but it does not clearly indicate primary data collection. With no abstract available, originality of evidence is uncertain.",3,"The title is about the course of the COVID-19 epidemic rather than explicitly naming R0, but the keyword Basic Reproduction Number strongly indicates relevance to the target parameter. Because this is title-and-keyword-only screening, a cautious but clearly relevant score is appropriate.",,D:\AILab\MAS\Meta-Analysis\MetaAgent-Epi\dev\paper_pool\markdown\PMID_32164834\PMID_32164834.md,yes
33415091,,Real-Time Estimation of R t for Supporting Public-Health Policies Against COVID-19.,"Contreras S, Villavicencio HA, Medina-Ortiz D, Saavedra CP, Olivera-Nappa Á.",Front Public Health. 2020 Dec 22;8:556689. doi: 10.3389/fpubh.2020.556689. eCollection 2020.,Contreras,Frontiers in public health,2020,2021/01/08,PMC7783316,,10.3389/fpubh.2020.556689,"In the absence of a consensus protocol to slow down the spread of SARS-CoV-2, policymakers need real-time indicators to support decisions in public health matters. The Effective Reproduction Number (R t ) represents the number of secondary infections generated per each case and can be dramatically modified by applying effective interventions. However, current methodologies to calculate R t from data remain somewhat cumbersome, thus raising a barrier between its timely calculation and application by policymakers. In this work, we provide a simple mathematical formulation for obtaining the effective reproduction number in real-time using only and directly daily official case reports, obtained by modifying the equations describing the viral spread. We numerically explore the accuracy and limitations of the proposed methodology, which was demonstrated to provide accurate, timely, and intuitive results. We illustrate the use of our methodology to study the evolution of the pandemic in different iconic countries, and to assess the efficacy and promptness of different public health interventions.",COVID-19; SARS-CoV-2; effective reproduction number Rt; epidemiologic modeling; public-health policies,title_abstract,strict,strong_candidate,4,"This paper is strongly relevant to COVID-19 and explicitly studies a reproduction-number metric (Rt) using official case data in real-world country settings. It appears to be an original methodological and empirical analysis, although the focus is on effective reproduction number Rt rather than explicitly on basic reproduction number R0.",4,"The title, keywords, and abstract explicitly focus on COVID-19 and SARS-CoV-2 throughout.",3,"The study uses daily official case reports and discusses public-health policies, indicating human population transmission dynamics.",3,"The abstract states the method is illustrated using pandemic evolution in different countries, providing a real-world geographic context.",3,"The abstract presents a new mathematical formulation and applies it to official case-report data across countries, indicating primary analysis rather than a review.",4,The title and abstract explicitly center on estimating the effective reproduction number Rt in real time.,,,
32320641,,"Severe Acute Respiratory Syndrome Coronavirus 2 Transmission Potential, Iran, 2020.","Muniz-Rodriguez K, Fung IC, Ferdosi SR, Ofori SK, Lee Y, Tariq A, Chowell G.",Emerg Infect Dis. 2020 Aug;26(8):1915-1917. doi: 10.3201/eid2608.200536. Epub 2020 Apr 22.,Muniz-Rodriguez,Emerging infectious diseases,2020,2020/04/23,PMC7392448,,10.3201/eid2608.200536,"To determine the transmission potential of severe acute respiratory syndrome coronavirus 2 in Iran in 2020, we estimated the reproduction number as 4.4 (95% CI 3.9-4.9) by using a generalized growth model and 3.5 (95% CI 1.3-8.1) by using epidemic doubling time. The reproduction number decreased to 1.55 after social distancing interventions were implemented.",2019 novel coronavirus disease; COVID-19; Iran; SARS-CoV-2; communicable diseases; coronavirus disease; epidemiology; infections; respiratory infections; severe acute respiratory syndrome coronavirus 2; viruses; zoonoses,title_abstract,strict,strong_candidate,4,"This paper is highly relevant because it explicitly investigates SARS-CoV-2/COVID-19, reports original empirical estimates of the reproduction number, and is set in a real-world location (Iran). Population relevance is also strong because the transmission analysis and intervention context indicate human epidemic data.",4,The title and abstract explicitly study Severe Acute Respiratory Syndrome Coronavirus 2/COVID-19 transmission potential in Iran.,3,"The study concerns epidemic transmission and social distancing in Iran, implying a human population context, though humans are not explicitly named.",4,A real-world geographic setting is explicit: Iran in 2020.,4,The abstract reports original estimation of reproduction numbers using specific analytic methods and quantitative results.,4,The abstract explicitly states that it estimated the reproduction number and reports numerical values with confidence intervals.,,,
32829052,,COVID-19 epidemic monitoring after non-pharmaceutical interventions: The use of time-varying reproduction number in a country with a large migrant population.,"Al Wahaibi A, Al Manji A, Al Maani A, Al Rawahi B, Al Harthy K, Alyaquobi F, Al-Jardani A, Petersen E, Al Abri S.",Int J Infect Dis. 2020 Oct;99:466-472. doi: 10.1016/j.ijid.2020.08.039. Epub 2020 Aug 20.,Al,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2020,2020/08/24,PMC7439014,,10.1016/j.ijid.2020.08.039,"BACKGROUND: COVID-19's emergence carries with it many uncertainties and challenges, including strategies to manage the epidemic. Oman has implemented non-pharmaceutical interventions (NPIs) to mitigate the impact of COVID-19. However, responses to NPIs may be different across different populations within a country with a large number of migrants, such as Oman. This study investigated the different responses to NPIs, and assessed the use of the time-varying reproduction number (Rt) to monitor them. METHODS: Polymerase chain reaction (PCR) laboratory-confirmed COVID-19 data for Oman, from February 24 to June 3, 2020, were used alongside demographic and epidemiological information. Data were arranged into pairs of infector-infectee, and two main libraries of R software were used to estimate reproductive number (Rt). Rt was calculated for both Omanis and non-Omanis. FINDINGS: A total of 13,538 cases were included, 44.9% of which were Omanis. Among all these cases we identified 2769 infector-infectee pairs for calculating Rt. There was a sharp drop in Rt from 3.7 (95% confidence interval [CI] 2.8-4.6) in mid-March to 1.4 (95% CI 1.2-1.7) in late March in response to NPIs. Rt then decreased further to 1.2 (95% CI 1.1-1.3) in late April after which it rose, corresponding to the easing of NPIs. Comparing the two groups, the response to major public health controls was more evident in Omanis in reducing Rt to 1.09 (95% CI 0.84-1.3) by the end of March. INTERPRETATION: Use of real-time estimation of Rt allowed us to follow the effects of NPIs. The migrant population responded differently than the Omani population.",COVID-19 epidemiology; Public health intervention; Reproductive number,title_abstract,strict,possible_candidate,4,This is a highly relevant COVID-19 human field study with original empirical data from Oman and explicit estimation of a reproductive metric. Its main limitation for this review question is that it focuses on the time-varying reproduction number Rt rather than explicitly reporting the basic reproduction number R0.,4,"The title and abstract explicitly focus on COVID-19, including PCR-confirmed COVID-19 cases in Oman.",4,"The study analyzes human populations in Oman, specifically Omanis and non-Omanis, using confirmed case data.",4,"A real-world geographic setting is clearly stated: Oman, with national surveillance data collected from February to June 2020.",4,"The abstract reports original empirical analysis of 13,538 cases and 2,769 infector-infectee pairs to estimate Rt.",3,"The study explicitly estimates the time-varying reproduction number Rt, reporting values over time, but it does not report the basic reproduction number R0 specifically.",,,
32682487,,Impact of delays on effectiveness of contact tracing strategies for COVID-19: a modelling study.,"Kretzschmar ME, Rozhnova G, Bootsma MCJ, van Boven M, van de Wijgert JHHM, Bonten MJM.",Lancet Public Health. 2020 Aug;5(8):e452-e459. doi: 10.1016/S2468-2667(20)30157-2. Epub 2020 Jul 16.,Kretzschmar,The Lancet. Public health,2020,2020/07/20,PMC7365652,,10.1016/S2468-2667(20)30157-2,"BACKGROUND: In countries with declining numbers of confirmed cases of COVID-19, lockdown measures are gradually being lifted. However, even if most physical distancing measures are continued, other public health measures will be needed to control the epidemic. Contact tracing via conventional methods or mobile app technology is central to control strategies during de-escalation of physical distancing. We aimed to identify key factors for a contact tracing strategy to be successful. METHODS: We evaluated the impact of timeliness and completeness in various steps of a contact tracing strategy using a stochastic mathematical model with explicit time delays between time of infection and symptom onset, and between symptom onset, diagnosis by testing, and isolation (testing delay). The model also includes tracing of close contacts (eg, household members) and casual contacts, followed by testing regardless of symptoms and isolation if testing positive, with different tracing delays and coverages. We computed effective reproduction numbers of a contact tracing strategy (RCTS) for a population with physical distancing measures and various scenarios for isolation of index cases and tracing and quarantine of their contacts. FINDINGS: For the most optimistic scenario (testing and tracing delays of 0 days and tracing coverage of 100%), and assuming that around 40% of transmissions occur before symptom onset, the model predicts that the estimated effective reproduction number of 1·2 (with physical distancing only) will be reduced to 0·8 (95% CI 0·7-0·9) by adding contact tracing. The model also shows that a similar reduction can be achieved when testing and tracing coverage is reduced to 80% (RCTS 0·8, 95% CI 0·7-1·0). A testing delay of more than 1 day requires the tracing delay to be at most 1 day or tracing coverage to be at least 80% to keep RCTS below 1. With a testing delay of 3 days or longer, even the most efficient strategy cannot reach RCTS values below 1. The effect of minimising tracing delay (eg, with app-based technology) declines with decreasing coverage of app use, but app-based tracing alone remains more effective than conventional tracing alone even with 20% coverage, reducing the reproduction number by 17·6% compared with 2·5%. The proportion of onward transmissions per index case that can be prevented depends on testing and tracing delays, and given a 0-day tracing delay, ranges from up to 79·9% with a 0-day testing delay to 41·8% with a 3-day testing delay and 4·9% with a 7-day testing delay. INTERPRETATION: In our model, minimising testing delay had the largest impact on reducing onward transmissions. Optimising testing and tracing coverage and minimising tracing delays, for instance with app-based technology, further enhanced contact tracing effectiveness, with the potential to prevent up to 80% of all transmissions. Access to testing should therefore be optimised, and mobile app technology might reduce delays in the contact tracing process and optimise contact tracing coverage. FUNDING: ZonMw, Fundação para a Ciência e a Tecnologia, and EU Horizon 2020 RECOVER.","[MeSH] COVID-19; [MeSH] COVID-19 Testing; [MeSH] Clinical Laboratory Techniques; [MeSH] Contact Tracing; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Mobile Applications; [MeSH] Models, Theoretical; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Public Health Practice; [MeSH] Quarantine; [MeSH] Time Factors",title_abstract,strict,strong_candidate,4,"This study is highly relevant to the review question because it explicitly addresses COVID-19 and reports reproduction-number metrics in a human public health context. Although it is a modelling study rather than observational field data and emphasizes effective reproduction number under interventions rather than baseline R0, the parameter of interest is directly analyzed and quantified.",4,The title and abstract explicitly focus on COVID-19 and control strategies for its epidemic.,4,The study concerns contact tracing and transmission in human populations; keywords include Humans and the abstract discusses public health measures in countries/populations.,3,"The abstract refers to real-world epidemic control in countries and population scenarios under physical distancing, although no specific geographic setting is named.",3,"This is a primary modelling study using a stochastic mathematical model and scenario analyses, not a review or editorial.",4,"The abstract explicitly reports effective reproduction numbers, including values such as 1.2 and 0.8, and discusses reducing the reproduction number below 1.",,,
32486011,,Forecast Possible Risk for COVID-19 Epidemic Dissemination Under Current Control Strategies in Japan.,"Chen Z, Yang J, Dai B.",Int J Environ Res Public Health. 2020 May 29;17(11):3872. doi: 10.3390/ijerph17113872.,Chen,International journal of environmental research and public health,2020,2020/06/04,PMC7312241,,10.3390/ijerph17113872,"COVID-19 has globally spread to over 4 million people and the epidemic situation in Japan is very serious. The purpose of this research was to assess the risk of COVID-19 epidemic dissemination in Japan by estimating the current state of epidemic dissemination and providing some epidemic prevention and control recommendations. Firstly, the period from 6 January to 31 March 2020 was divided into four stages and the relevant parameters were estimated according to the imported cases in Japan. The basic reproduction number of the current stage is 1.954 (95% confidence interval (CI) 1.851-2.025), which means COVID-19 will spread quickly, and the self-healing rate of Japanese is about 0.495 (95% CI 0.437-0.506), with small variations in the four stages. Secondly, the results were applied to the actual reported cases from 1 to 5 April 2020, verifying the reliability of the estimated data using the accumulated reported cases located within the 95% confidence interval and the relative error of forecast data of five days being less than 2 . 5 % . Thirdly, considering the medical resources in Japan, the times the epidemic beds and ventilators become fully occupied are predicted as 5 and 15 May 2020, respectively. Keeping with the current situation, the final death toll in Japan may reach into the millions. Finally, based on experience with COVID-19 prevention and control in China, robust measures such as nationwide shutdown, store closures, citizens isolating themselves at home, and increasing PCR testing would quickly and effectively prevent COVID-19 spread.",COVID-19; SEIHR epidemic model; basic reproduction number,title_abstract,strict,strong_candidate,4,"This study is highly relevant to the review question because it explicitly investigates COVID-19 in a real human population in Japan and directly reports the basic reproduction number. It appears to present original primary modeling analysis based on observed case data, although it is not a direct observational study.",4,"The title, keywords, and abstract explicitly focus on COVID-19 epidemic dissemination in Japan.",4,"The study analyzes epidemic spread, cases, deaths, and medical resources in Japan, indicating a human population context.",4,"The analysis is set in a real-world geographic setting, Japan, using imported and reported cases over specific dates.",3,The abstract describes a primary modeling analysis using reported case data in Japan and estimates parameters with validation against observed cases.,4,The abstract explicitly reports the basic reproduction number for COVID-19 as 1.954 with a 95% confidence interval.,,,
32432568,,The care of pregnant women during the COVID-19 pandemic - response of a large health system in metropolitan New York.,"Rochelson B, Nimaroff M, Combs A, Schwartz B, Meirowitz N, Vohra N, Klein VR, Santandreu O, Kramer M, Mootabar N, Serur E, Spiryda L, Berlin S, Chervenak F.",J Perinat Med. 2020 Jun 25;48(5):453-461. doi: 10.1515/jpm-2020-0175.,Rochelson,Journal of perinatal medicine,2020,2020/05/21,,,10.1515/jpm-2020-0175,"The rapid progression of the coronavirus disease 2019 (COVID-19) outbreak presented extraordinary challenges to the US health care system, particularly straining resources in hard hit areas such as the New York metropolitan region. As a result, major changes in the delivery of obstetrical care were urgently needed, while maintaining patient safety on our maternity units. As the largest health system in the region, with 10 hospitals providing obstetrical services, and delivering over 30,000 babies annually, we needed to respond to this crisis in an organized, deliberate fashion. Our hospital footprint for Obstetrics was dramatically reduced to make room for the rapidly increasing numbers of COVID-19 patients, and established guidelines were quickly modified to reduce potential staff and patient exposures. New communication strategies were developed to facilitate maternity care across our hospitals, with significantly limited resources in personnel, equipment, and space. The lessons learned from these unexpected challenges offered an opportunity to reassess the delivery of obstetrical care without compromising quality and safety. These lessons may well prove valuable after the peak of the crisis has passed.",COVID-19; coronavirus in pregnancy; large health system,title_abstract,strict,unlikely_candidate,2,"This paper is clearly about COVID-19 in a real human healthcare setting and may contain descriptive operational experience from a large New York health system. However, the abstract does not mention the target epidemiologic parameter of interest, namely the reproduction/reproductive number (R0), so its relevance to the review question is very limited.",4,The title and abstract explicitly focus on the COVID-19 pandemic and coronavirus disease 2019 in obstetrical care.,4,"The study concerns pregnant women and maternity care within a health system, clearly a human population.",4,"It is set in a real-world health system in metropolitan New York, with 10 hospitals explicitly described.",2,"The abstract describes a health system response and lessons learned, but it is unclear from the abstract alone whether it reports original empirical data versus descriptive practice guidance.",0,"There is no mention of reproductive number, reproduction number, R0, or R naught in the title, abstract, or keywords.",,,
