sr_id,sr_name,sr_pmid,gt_title,gt_pmid,gt_doi,gt_year,gt_authors,gt_journal,gt_country_region,review_status,note,raw_reference,created_at
7,ijerph-19-11613,36141893,Using posterior predictive distributions to analyse epidemic models: COVID-19 in Mexico City.,32959788,10.1088/1478-3975/abb115,2020,"Mena RH, Velasco-Hernandez JX, Mantilla-Beniers NB, Carranco-Sapiéns GA, Benet L, Boyer D, Castillo IP",Physical biology,,verified,,,2026-01-28T09:05:30.690758
7,ijerph-19-11613,36141893,"Using the contact network model and Metropolis-Hastings sampling to reconstruct the COVID-19 spread on the ""Diamond Princess"".",32373394,10.1016/j.scib.2020.04.043,2020,"Liu F, Li X, Zhu G",Science bulletin,,verified,,,2026-01-28T09:05:50.605554
7,ijerph-19-11613,36141893,"Using traveller-derived cases in Henan Province to quantify the spread of COVID-19 in Wuhan, China.",32836816,10.1007/s11071-020-05859-1,2020,"Song H, Li F, Jia Z, Jin Z, Liu S",Nonlinear dynamics,,verified,,,2026-01-28T09:06:00.202696
7,ijerph-19-11613,36141893,When will the battle against novel coronavirus end in Wuhan: A SEIR modeling analysis.,32257174,10.7189/jogh.10.011002,2020,"Wan K, Chen J, Lu C, Dong L, Wu Z, Zhang L",Journal of global health,,verified,,,2026-01-28T09:06:15.063975
7,ijerph-19-11613,36141893,Estimation of the Transmission Risk of the 2019-nCoV and Its Implication for Public Health Interventions.,32046137,10.3390/jcm9020462,2020,"Tang B, Wang X, Li Q, Bragazzi NL, Tang S, Xiao Y, Wu J",Journal of clinical medicine,,verified,,,2026-01-28T09:10:19.422389
7,ijerph-19-11613,36141893,Mathematical modeling of the spread of the coronavirus disease 2019 (COVID-19) taking into account the undetected infections. The case of China.,32355435,10.1016/j.cnsns.2020.105303,2020,"Ivorra B, Ferrández MR, Vela-Pérez M, Ramos AM",Communications in nonlinear science & numerical simulation,,verified,,,2026-01-28T09:11:39.080858
7,ijerph-19-11613,36141893,Novel coronavirus 2019-nCoV (COVID-19): early estimation of epidemiological parameters and epidemic size estimates.,34053269,10.1098/rstb.2020.0265,2021,"Read JM, Bridgen JRE, Cummings DAT, Ho A, Jewell CP","Philosophical transactions of the Royal Society of London. Series B, Biological sciences",,verified,,,2026-01-28T09:12:27.059805
7,ijerph-19-11613,36141893,Substantial undocumented infection facilitates the rapid dissemination of novel coronavirus (SARS-CoV-2).,32179701,10.1126/science.abb3221,2020,"Li R, Pei S, Chen B, Song Y, Zhang T, Yang W, Shaman J","Science (New York, N.Y.)",,verified,,,2026-01-28T09:14:00.612860
7,ijerph-19-11613,36141893,The transmissibility of novel Coronavirus in the early stages of the 2019-20 outbreak in Wuhan: Exploring initial point-source exposure sizes and durations using scenario analysis.,32322691,10.12688/wellcomeopenres.15718.1,2020,"Abbott S, Hellewell J, Munday J, CMMID nCoV working group, Funk S",Wellcome open research,,verified,,,2026-01-28T09:15:06.703909
7,ijerph-19-11613,36141893,A data-driven model to describe and forecast the dynamics of COVID-19 transmission.,32735581,10.1371/journal.pone.0236386,2020,"Paiva HM, Afonso RJM, de Oliveira IL, Garcia GF",PloS one,,verified,,,2026-01-28T09:15:27.469301
7,ijerph-19-11613,36141893,A discrete stochastic model of the COVID-19 outbreak: Forecast and control.,32987496,10.3934/mbe.2020153,2020,"He S, Tang SY, Rong L",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T09:15:47.762069
7,ijerph-19-11613,36141893,A fractional-order SEIHDR model for COVID-19 with inter-city networked coupling effects.,32836817,10.1007/s11071-020-05848-4,2020,"Lu Z, Yu Y, Chen Y, Ren G, Xu C, Wang S, Yin Z",Nonlinear dynamics,,verified,,,2026-01-28T09:15:59.023578
7,ijerph-19-11613,36141893,A mathematical model for simulating the phase-based transmissibility of a novel coronavirus.,32111262,10.1186/s40249-020-00640-3,2020,"Chen TM, Rui J, Wang QP, Zhao ZY, Cui JA, Yin L",Infectious diseases of poverty,,verified,,,2026-01-28T09:16:19.596380
7,ijerph-19-11613,36141893,"A mathematical model for the novel coronavirus epidemic in Wuhan, China.",32233562,10.3934/mbe.2020148,2020,"Yang CY, Wang J",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T09:16:43.641956
7,ijerph-19-11613,36141893,A mathematical model of COVID-19 using fractional derivative: outbreak in India with dynamics of transmission and control.,32834815,10.1186/s13662-020-02834-3,2020,"Shaikh AS, Shaikh IN, Nisar KS",Advances in difference equations,,verified,,,2026-01-28T09:16:54.690588
7,ijerph-19-11613,36141893,A model of COVID-19 transmission to understand the effectiveness of the containment measures: application to data from France.,32958091,10.1017/S0950268820002162,2020,"Zongo P, Zorom M, Mophou G, Dorville R, Beaumont C",Epidemiology and infection,,verified,,,2026-01-28T09:17:12.005998
7,ijerph-19-11613,36141893,A Simulation of a COVID-19 Epidemic Based on a Deterministic SEIR Model.,32574303,10.3389/fpubh.2020.00230,2020,"Carcione JM, Santos JE, Bagaini C, Ba J",Frontiers in public health,,verified,,,2026-01-28T09:18:22.798347
7,ijerph-19-11613,36141893,A SIR-Poisson Model for COVID-19: Evolution and Transmission Inference in the Maghreb Central Regions.,32837814,10.1007/s13369-020-04792-0,2021,"Ben Hassen H, Elaoud A, Ben Salah N, Masmoudi A",Arabian journal for science and engineering,,verified,,,2026-01-28T09:18:53.496468
7,ijerph-19-11613,36141893,Analysis and prediction of the COVID-19 outbreak in Pakistan.,32875961,10.1080/17513758.2020.1814883,2020,"Ali M, Imran M, Khan A",Journal of biological dynamics,,verified,,,2026-01-28T09:19:06.316737
7,ijerph-19-11613,36141893,Basic reproduction number and predicted trends of coronavirus disease 2019 epidemic in the mainland of China.,32678056,10.1186/s40249-020-00704-4,2020,"Li Y, Wang LW, Peng ZH, Shen HB",Infectious diseases of poverty,,verified,,,2026-01-28T09:21:33.854627
7,ijerph-19-11613,36141893,Controlling the Spread of COVID-19: Optimal Control Analysis.,32963585,10.1155/2020/6862516,2020,"Madubueze CE, Dachollom S, Onwubuya IO",Computational and mathematical methods in medicine,,verified,,,2026-01-28T09:21:56.438853
7,ijerph-19-11613,36141893,"Coronavirus pandemic: A predictive analysis of the peak outbreak epidemic in South Africa, Turkey, and Brazil.",32536762,10.1016/j.chaos.2020.109971,2020,"Djilali S, Ghanbari B","Chaos, solitons, and fractals",,verified,,,2026-01-28T09:22:58.479030
7,ijerph-19-11613,36141893,COVID-19 outbreak on the Diamond Princess cruise ship: estimating the epidemic potential and effectiveness of public health countermeasures.,32109273,10.1093/jtm/taaa030,2020,"Rocklöv J, Sjödin H, Wilder-Smith A",Journal of travel medicine,,verified,,,2026-01-28T09:23:21.767451
7,ijerph-19-11613,36141893,Covid-19 Outbreak Progression in Italian Regions: Approaching the Peak by the End of March in Northern Italy and First Week of April in Southern Italy.,32349259,10.3390/ijerph17093025,2020,"Distante C, Piscitelli P, Miani A",International journal of environmental research and public health,,verified,,,2026-01-28T09:23:37.517019
7,ijerph-19-11613,36141893,Effect of delay in diagnosis on transmission of COVID-19.,32233563,10.3934/mbe.2020149,2020,"Rong XM, Yang L, Chu HD, Fan M",Mathematical biosciences and engineering : MBE,,verified,,,2026-01-28T09:23:56.581232
7,ijerph-19-11613,36141893,Estimation of country-level basic reproductive ratios for novel Coronavirus (SARS-CoV-2/COVID-19) using synthetic contact matrices.,32614817,10.1371/journal.pcbi.1008031,2020,"Hilton J, Keeling MJ",PLoS computational biology,,verified,,,2026-01-28T09:24:37.404439
7,ijerph-19-11613,36141893,Estimating the impact of mobility patterns on COVID-19 infection rates in 11 European countries.,32983643,10.7717/peerj.9879,2020,"Bryant P, Elofsson A",PeerJ,,verified,,,2026-01-28T09:24:53.974973
7,ijerph-19-11613,36141893,"Modelling the evolution trajectory of COVID-19 in Wuhan, China: experience and suggestions.",32442842,10.1016/j.puhe.2020.05.001,2020,"Liu M, Ning J, Du Y, Cao J, Zhang D, Wang J, Chen M",Public health,,verified,,,2026-01-28T09:25:16.800996
7,ijerph-19-11613,36141893,Monitoring Italian COVID-19 spread by a forced SEIRD model.,32760133,10.1371/journal.pone.0237417,2020,"Loli Piccolomini E, Zama F",PloS one,,verified,,,2026-01-28T09:25:28.171271
7,ijerph-19-11613,36141893,Novel Corona virus disease infection in Tunisia: Mathematical model and the impact of the quarantine strategy.,32536761,10.1016/j.chaos.2020.109969,2020,"Fredj HB, Chérif F","Chaos, solitons, and fractals",,verified,,,2026-01-28T09:25:43.205055
7,ijerph-19-11613,36141893,Power-law distribution in the number of confirmed COVID-19 cases.,33003939,10.1063/5.0013031,2020,Blasius B,"Chaos (Woodbury, N.Y.)",,verified,,,2026-01-28T09:26:03.391837
7,ijerph-19-11613,36141893,Mathematical Modeling of COVID-19 Control and Prevention Based on Immigration Population Data in China: Model Development and Validation.,32396132,10.2196/18638,2020,"Huang Q, Kang YS",JMIR public health and surveillance,,verified,,,2026-01-28T09:26:47.425198
7,ijerph-19-11613,36141893,Measurement Method for Evaluating the Lockdown Policies during the COVID-19 Pandemic.,32748822,10.3390/ijerph17155574,2020,"Al Zobbi M, Alsinglawi B, Mubin O, Alnajjar F",International journal of environmental research and public health,,verified,,,2026-01-28T09:27:08.396647
