PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords
38376353,Bisbenzimide compounds inhibit the replication of prototype and pandemic potential poxviruses.,"Jerzy Samolej, Diogo Correa Mendonca, Nicole Upfold, Marion McElwee, Mariann Landsberger, Artur Yakimovich, Arvind H Patel, Blair L Strang, Jason Mercer",Microbiology spectrum. 2024. doi: 10.1128/spectrum.04072-23..,Samolej,Microbiology spectrum,2024,2024/02/20,,,10.1128/spectrum.04072-23,"We previously identified the bisbenzimide Hoechst 33342 (H42) as a potent multi-stage inhibitor of the prototypic poxvirus, the vaccinia virus (VACV), and several parapoxviruses. A recent report showed that novel bisbenzimide compounds similar in structure to H42 could prevent human cytomegalovirus replication. Here, we assessed whether these compounds could also serve as poxvirus inhibitors. Using virological assays, we show that these bisbenzimide compounds inhibit VACV spread, plaque formation, and the production of infectious progeny VACV with relatively low cell toxicity. Further analysis of the VACV lifecycle indicated that the effective bisbenzimide compounds had little impact on VACV early gene expression but inhibited VACV late gene expression and truncated the formation of VACV replication sites. Additionally, we found that bisbenzimide compounds, including H42, can inhibit both monkeypox and a VACV mutant resistant to the widely used anti-poxvirus drug TPOXX (Tecovirimat). Therefore, the tested bisbenzimide compounds were inhibitors of both prototypic and pandemic potential poxviruses and could be developed for use in situations where anti-poxvirus drug resistance may occur. Additionally, these data suggest that bisbenzimide compounds may serve as broad-activity antiviral compounds, targeting diverse DNA viruses such as poxviruses and betaherpesviruses.IMPORTANCEThe 2022 mpox (monkeypox) outbreak served as a stark reminder that due to the cessation of smallpox vaccination over 40 years ago, most of the human population remains susceptible to poxvirus infection. With only two antivirals approved for the treatment of smallpox infection in humans, the need for additional anti-poxvirus compounds is evident. Having shown that the bisbenzimide H33342 is a potent inhibitor of poxvirus gene expression and DNA replication, here we extend these findings to include a set of novel bisbenzimide compounds that show anti-viral activity against mpox and a drug-resistant prototype poxvirus mutant. These results suggest that further development of bisbenzimides for the treatment of pandemic potential poxviruses is warranted.",DNA replication; antiviral; mpox; vaccinia virus; viral transcription
36327164,"Severe Monkeypox in Hospitalized Patients - United States, August 10-October 10, 2022.","Maureen J Miller, Shama Cash-Goldwasser, Grace E Marx, Caroline A Schrodt, Anne Kimball, Kia Padgett, Rebecca S Noe, David W McCormick, Joshua M Wong, Sarah M Labuda, Brian F Borah, Isaac Zulu, Amimah Asif, Gurpreet Kaur, Janet M McNicholl, Athena Kourtis, Andrew Tadros, Sarah Reagan-Steiner, Jana M Ritter, Yon Yu, Patricia Yu, Rachel Clinton, Corrine Parker, Eleanor S Click, Johanna S Salzer, Andrea M McCollum, Brett Petersen, Faisal S Minhaj, Ericka Brown, Michael P Fischer, Robert L Atmar, Andrew R DiNardo, Ya Xu, Cameron Brown, Jerry Clay Goodman, Ashley Holloman, Julia Gallardo, Hanna Siatecka, Georgia Huffman, John Powell, Philip Alapat, Pralay Sarkar, Nicola A Hanania, Or Bruck, Steven D Brass, Aneesh Mehta, Alexandra W Dretler, Amanda Feldpausch, Jessica Pavlick, Hillary Spencer, Isaac Ghinai, Stephanie R Black, Laura N Hernandez-Guarin, Sarah Y Won, Shivanjali Shankaran, Andrew T Simms, Jemma Alarcón, Jesse G O'Shea, John T Brooks, Jennifer McQuiston, Margaret A Honein, Siobhán M O'Connor, Kevin Chatham-Stephens, Kevin O'Laughlin, Agam K Rao, Elliot Raizes, Jeremy A W Gold, Sapna Bamrah Morris",MMWR. Morbidity and mortality weekly report. 2022. doi: 10.15585/mmwr.mm7144e1..,Miller,MMWR. Morbidity and mortality weekly report,2022,2022/11/04,,,10.15585/mmwr.mm7144e1,"As of October 21, 2022, a total of 27,884 monkeypox cases (confirmed and probable) have been reported in the United States.§ Gay, bisexual, and other men who have sex with men have constituted a majority of cases, and persons with HIV infection and those from racial and ethnic minority groups have been disproportionately affected (1,2). During previous monkeypox outbreaks, severe manifestations of disease and poor outcomes have been reported among persons with HIV infection, particularly those with AIDS (3-5). This report summarizes findings from CDC clinical consultations provided for 57 patients aged ≥18 years who were hospitalized with severe manifestations of monkeypox¶ during August 10-October 10, 2022, and highlights three clinically representative cases. Overall, 47 (82%) patients had HIV infection, four (9%) of whom were receiving antiretroviral therapy (ART) before monkeypox diagnosis. Most patients were male (95%) and 68% were non-Hispanic Black (Black). Overall, 17 (30%) patients received intensive care unit (ICU)-level care, and 12 (21%) have died. As of this report, monkeypox was a cause of death or contributing factor in five of these deaths; six deaths remain under investigation to determine whether monkeypox was a causal or contributing factor; and in one death, monkeypox was not a cause or contributing factor.** Health care providers and public health professionals should be aware that severe morbidity and mortality associated with monkeypox have been observed during the current outbreak in the United States (6,7), particularly among highly immunocompromised persons. Providers should test all sexually active patients with suspected monkeypox for HIV at the time of monkeypox testing unless a patient is already known to have HIV infection. Providers should consider early commencement and extended duration of monkeypox-directed therapy†† in highly immunocompromised patients with suspected or laboratory-diagnosed monkeypox.§§ Engaging all persons with HIV in sustained care remains a critical public health priority.","[MeSH] United States; [MeSH] Humans; [MeSH] Male; [MeSH] Adolescent; [MeSH] Adult; [MeSH] Female; [MeSH] HIV Infections; [MeSH] Homosexuality, Male; [MeSH] Ethnicity; [MeSH] Population Surveillance; [MeSH] Minority Groups; [MeSH] Sexual and Gender Minorities; [MeSH] Mpox, Monkeypox"
17229505,Adjuvant-enhanced antibody responses to recombinant proteins correlates with protection of mice and monkeys to orthopoxvirus challenges.,"Christiana N Fogg, Jeffrey L Americo, Shlomo Lustig, John W Huggins, Scott K Smith, Inger Damon, Wolfgang Resch, Patricia L Earl, Dennis M Klinman, Bernard Moss",Vaccine. 2007. doi: 10.1016/j.vaccine.2006.12.037..,Fogg,Vaccine,2007,2007/01/03,,,10.1016/j.vaccine.2006.12.037,"Recombinant proteins are being evaluated as smallpox and monkeypox vaccines because of their perceived safety compared to live vaccinia virus. Previously, we demonstrated that three or more injections of a Ribi-type adjuvant with a combination of three proteins from the outer membranes of intracellular (L1 protein) and extracellular (A33 and B5 proteins) forms of vaccinia virus protected mice against a lethal intranasal challenge with vaccinia virus. Here, we compared several adjuvants and found that QS-21 and to a lesser extent alum+CpG oligodeoxynucleotides accelerated and enhanced neutralizing antibody responses to a mixture of L1 and A33 proteins, provided the highest ratio of IgG2a to IgG1 isotype response, and protected mice against disease and death after only two immunizations 3 weeks apart. In addition, monkeys immunized with recombinant vaccinia virus proteins and QS-21 developed neutralizing antibody to monkeypox virus and had reduced virus load, skin lesions, and morbidity compared to the non-immunized group following monkeypox virus challenge.","[MeSH] Adjuvants, Immunologic; [MeSH] Alum Compounds; [MeSH] Animals; [MeSH] Antibody Formation; [MeSH] Female; [MeSH] HeLa Cells; [MeSH] Humans; [MeSH] Macaca fascicularis; [MeSH] Mice; [MeSH] Mice, Inbred BALB C; [MeSH] Monkeypox virus; [MeSH] Oligonucleotides; [MeSH] Orthopoxvirus; [MeSH] Poxviridae Infections; [MeSH] Recombinant Proteins; [MeSH] Saponins; [MeSH] Vaccinia; [MeSH] Vaccinia virus; [MeSH] Viral Envelope Proteins; [MeSH] Viral Vaccines"
35973747,"Availability, scope and quality of monkeypox clinical management guidelines globally: a systematic review.","Eika Webb, Ishmeala Rigby, Melina Michelen, Andrew Dagens, Vincent Cheng, Amanda M Rojek, Dania Dahmash, Susan Khader, Keerti Gedela, Alice Norton, Muge Cevik, Erhui Cai, Eli Harriss, Samuel Lipworth, Robert Nartowski, Helen Groves, Peter Hart, Lucille Blumberg, Tom Fletcher, Shevin T Jacob, Louise Sigfrid, Peter W Horby",BMJ global health. 2022. doi: 10.1136/bmjgh-2022-009838..,Webb,BMJ global health,2022,2022/08/01,,,10.1136/bmjgh-2022-009838,"BACKGROUND: Monkeypox (MPX) is an important human Orthopoxvirus infection. There has been an increase in MPX cases and outbreaks in endemic and non-endemic regions in recent decades. We appraised the availability, scope, quality and inclusivity of clinical management guidelines for MPX globally. METHODS: For this systematic review, we searched six databases from inception until 14 October 2021, augmented by a grey literature search until 17 May 2022. MPX guidelines providing treatment and supportive care recommendations were included, with no exclusions for language. Two reviewers assessed the guidelines. Quality was assessed using the Appraisal of Guidelines for Research and Evaluation II tool. RESULTS: Of 2026 records screened, 14 guidelines were included. Overall, most guidelines were of low-quality with a median score of 2 out of 7 (range: 1-7), lacked detail and covered a narrow range of topics. Most guidelines focused on adults, five (36%) provided some advice for children, three (21%) for pregnant women and three (21%) for people living with HIV. Treatment guidance was mostly limited to advice on antivirals; seven guidelines advised cidofovir (four specified for severe MPX only); 29% (4/14) tecovirimat, and 7% (1/14) brincidofovir. Only one guideline provided recommendations on supportive care and treatment of complications. All guidelines recommended vaccination as post-exposure prophylaxis (PEP). Three guidelines advised on vaccinia immune globulin as PEP for severe cases in people with immunosuppression. CONCLUSION: Our results highlight a lack of evidence-based clinical management guidelines for MPX globally. There is a clear and urgent need for research into treatment and prophylaxis including for different risk populations. The current outbreak provides an opportunity to accelerate this research through coordinated high-quality studies. New evidence should be incorporated into globally accessible guidelines, to benefit patient and epidemic outcomes. A 'living guideline' framework is recommended. PROSPERO REGISTRATION NUMBER: CRD42020167361.","health policy; infections, diseases, disorders, injuries; systematic review"
40067846,"Geographical distribution and the impact of socio-environmental indicators on incidence of Mpox in Ontario, Canada.","Chigozie Louisa J Ugwu, Ali Asgary, Jianhong Wu, Jude Dzevela Kong, Nicola Luigi Bragazzi, James Orbinski, Woldegebriel Assefa Woldegerima",PloS one. 2025. doi: 10.1371/journal.pone.0306681..,Ugwu,PloS one,2025,2025/03/11,,,10.1371/journal.pone.0306681,"BACKGROUND: Ontario, being one of Canada's largest provinces, has been central to the high incidence of human Mpox. Research is scarce on how socio-environmental factors influence Mpox incidences. This study seeks to explore potential geographical correlations and the relationship between indicators of social marginalization and Mpox incidence rate in Ontario. METHODOLOGY: We used surveillance data on confirmed human Mpox cases from May 1, 2022, to March 31, 2024, extracted from the Public Health Ontario website for this study. Spatial autocorrelation of Mpox incidence was investigated using spatial methods including Moran's Index, Getis-Ord Gi*statistic, and spatial Poisson scan statistic. Following this, we adopted a generalized Poisson regression (GPR) model to estimate the incidence rate ratios (IRRs) based on the association between Ontario PHU-level marginalization and Mpox incidence, while adjusting for age and sex. The goodness-of-fit of the models was assessed using the Log Likelihood (LL), Akaike Information Criterion (AIC), Akaike's Information Criterion corrected (AICc), and the Bayesian Information Criterion (BIC). RESULTS: Our analysis revealed significant localized spatial heterogeneity in Mpox incidence across Ontario. Statistically significant local clusters of Mpox cases were identified in Toronto ([Formula: see text] ), Ottawa ([Formula: see text]), and a secondary cluster, overlapping Hamilton PHU with nine local districts ([Formula: see text]), all with [Formula: see text]. The incidence rate of Mpox was statistically significantly associated with a higher proportion of ethnic concentration (racialized groups, migrants, or visible minorities) [Formula: see text], gender [Formula: see text] and higher residential instability [Formula: see text]. CONCLUSION: We identified major Mpox hotspots in Toronto. According to our model results, the high incidence rate may be influenced by the greater population of internal migrants and younger individuals. Based on these insights, we recommend targeted interventions in the high-risk neighborhoods. Efforts to improve Mpox diagnosis and promote health equity among socioeconomically vulnerable populations, including racial and ethnic minorities, should be implemented.","[MeSH] Adolescent; [MeSH] Adult; [MeSH] Aged; [MeSH] Child; [MeSH] Child, Preschool; [MeSH] Female; [MeSH] Humans; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Young Adult; [MeSH] Incidence; [MeSH] Ontario; [MeSH] Socioeconomic Factors; [MeSH] Mpox, Monkeypox"
39582900,"Phylogeny of Seven Genomes of Monkeypox Virus - Anhui Province, China, 2023.","Wanhang Lu, Qingqing Chen, Xiaomin Wu, Jiaqi Li, Ming Li, Yongkang Xiao, Lei Gong, Yong Sun",China CDC weekly. 2024. doi: 10.46234/ccdcw2024.245..,Lu,China CDC weekly,2024,2024/11/15,,,10.46234/ccdcw2024.245,"WHAT IS ALREADY KNOWN ABOUT THIS TOPIC?: Monkeypox, first identified in Africa in 1958, is a zoonotic disease caused by monkeypox virus (MPXV). Since January 2022, a global outbreak of mpox has spread to over 100 non-endemic countries. As of June 30, 2024, there have been 99,176 confirmed cases and 535 probable cases across 116 countries, resulting in 208 deaths. WHAT IS ADDED BY THIS REPORT?: This report presents an analysis of the whole genome sequences of seven MPXVs from Anhui Province. We discovered that, compared to the reference sequence (NC_063383.1), these genomes exhibit 91 nucleotide substitutions and 42 amino acid mutations. They are highly similar to genomes of MPXVs that emerged simultaneously in China, Japan, the Republic of Korea, and Portugal, and are classified within the IIb C.1.1 lineage, with multiple transmission chains and no new branch. WHAT ARE THE IMPLICATIONS FOR PUBLIC HEALTH PRACTICE?: The MPXV in Anhui Province has undergone mutations in areas critical for viral replication, transcription, and immune escape, posing a risk of recurrent outbreaks. Therefore, vigilant mutation monitoring of MPXV is imperative.",Genetic characteristics analysis; Genome sequence; Monkeypox virus
38003819,Serosurvey of Immunity to Monkeypox (Mpox) Virus Antigens in People Living with HIV in South Florida.,"Jonah Kupritz, Savita Pahwa, Suresh Pallikkuth","Pathogens (Basel, Switzerland). 2023. doi: 10.3390/pathogens12111355..",Kupritz,"Pathogens (Basel, Switzerland)",2023,2023/11/15,,,10.3390/pathogens12111355,"Mpox is an infectious disease caused by the monkeypox virus (MPXV) belonging to the Orthopoxvirus (OPXV) genus, which includes smallpox and vaccinia virus (VACV). A global mpox outbreak which began in May 2022 has infected more than 88,000 people. VACV-based vaccines provide protection against mpox disease but complicate the use of serological assays for disease surveillance. We tested the reactivity of serum IgG from Modified Vaccinia Ankara-Bavarian Nordic (MVA-BN)-vaccinated (n = 12) and convalescent mpox-infected (n = 5) individuals and uninfected, non-vaccinated controls (n = 32) to MPXV/VACV proteins A27, A29, A30, A35, B16, B21, C19, D6, E8, H3, I1, and L1. Using a subset of MPXV antigen-based assays (A35, B16, E8, H3, and I1), we conducted a mpox antibody survey of serum from 214 individuals, including 117 (54.7%) people with HIV (PWH) collected between June 2022 and January 2023, excluding individuals who reported recent mpox vaccination or infection, and 32 young, pre-pandemic controls. The convalescent sera reacted strongly to most tested antigens. Vaccine sera responses were limited to A35, E8, H3, and I1. IgG antibody to E8 was markedly elevated in all vaccinated individuals. B16 IgG showed high sensitivity (100% [95% CI: 56.55-100.0%]) and specificity (91.67% [64.61-99.57%]) for distinguishing infection from MVA-BN vaccination, while E8 IgG showed 100% [75.75-100] sensitivity and 100% [79.61-100] specificity for detecting and distinguishing vaccinated individuals from controls. We identified 11/214 (5.1%) recent serum samples and 1/32 (3.1%) young, pre-pandemic controls that were seropositive for ≥2 MPXV antibodies, including 6.8% of PWH. Seropositivity was 10/129 (7.8%) among males compared to 1/85 (1.2%) among females. Our findings provide insight into the humoral immune response to mpox and demonstrate the usefulness of inexpensive, antigen-based serosurveillance in identifying asymptomatic or unreported infections.",diagnostic; immunoassay; monkeypox; mpox; seroprevalence; serosurveillance; vaccine
40945038,"Urogenital manifestations of SARS-CoV-2, MPXV and Zika virus: A comprehensive review.","Yubin Li, Guanghan Fan, Huadong He",Molecular aspects of medicine. 2025. doi: 10.1016/j.mam.2025.101399..,Li,Molecular aspects of medicine,2025,2025/09/12,,,10.1016/j.mam.2025.101399,"The current century has been associated with the outbreaks of emerging and re-emerging viral infections such as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2), monkeypox virus (MPXV), and Zika virus (ZIKV). Although their common clinical manifestations are currently well-known, the urogenital system is gaining attention as a significant, though often underappreciated, anatomical site for emerging and re-emerging viral infections, disease development, and transmission. The present review aims to comprehensively discuss the urogenital complications linked to the infections caused by these viruses, with a primary focus on describing their suggested and established roles in the development of urogenital sequelae. It reviews various molecular and cellular mechanisms, such as direct viral pathogen cytopathic activity, virally-mediated inflammation, and the nephrotoxic side effects of specific medications, by which SARS-CoV-2, MPXV, and ZIKV may affect various parts of the urogenital system. In this context, SARS-CoV-2 uses angiotensin-converting enzyme 2 (ACE2) for cell entry, which is frequently present in the urogenital tissues, resulting in urogenital injuries. Zika virus exhibits a distinct tropism for the male reproductive tract, demonstrating prolonged viral persistence in semen that facilitates sexual transmission and is linked to testicular damage and adverse congenital outcomes. The present study also addresses diagnostic considerations and therapeutic strategies in the context of urogenital sequelae associated with these viruses. Understanding the intricate molecular basis of these viral-caused sequelae is crucial for improving differential diagnosis and introducing targeted therapeutic strategies.",Monkeypox virus; SARS-CoV-2; Urogenital system; Zika virus
40767796,Preparing for the Next Pandemic: Designing Resilient Information-Sharing Systems in Acute Care.,"Jaskaran Karan Bains, Nicholas Stark, Jaskirat Dhanoa, Tuna Hayirli, Mai Vu, Michaela Kerrissey, Hemal Kanzaria, Christopher Peabody",Annals of emergency medicine. 2025. doi: 10.1016/j.annemergmed.2025.06.615..,Bains,Annals of emergency medicine,2026,2025/08/06,,,10.1016/j.annemergmed.2025.06.615,"STUDY OBJECTIVES: We describe a human-centered design process of creating a centralized digital information hub for information sharing in the emergency department (ED), called E∗Drive. We assessed its usage during the coronavirus 2019 (COVID-19) and monkeypox (Mpox) pandemics and discuss how to replicate a similar resource. METHODS: We recruited an interdisciplinary team of 6 clinicians and designers to build this digital tool with the guiding principles of reliability, agility, and accessibility. We compared average unique page views to our ED's previous clinical guideline system and tracked views alongside COVID-19 and Mpox case counts to assess E∗Drive usage during both pandemics. RESULTS: Our process simplified complex clinical guidelines into single-page, color-coded workflows that could be updated without specialized technical knowledge. After initial launch during the COVID-19 pandemic, E∗Drive (https://edrive.ucsf.edu) reached more than 61 unique daily users by February 2023. This infrastructure and process enabled proactive dissemination of Mpox resources well before case rates rose. Web traffic for our Mpox guidelines rose as San Francisco became the United States epicenter of Mpox, peaking at 126 unique daily views in a department staffed by 25 to 30 clinicians per day. CONCLUSION: By instituting a clear, replicable process for information dissemination and investing in human-centered design during the COVID-19 pandemic, we achieved clinician trust and adoption of a digital information hub. This enabled a more proactive response to the next infectious disease outbreak (Mpox). By using a similar process with off-the-shelf content creation tools, E∗Drive can be adapted to many different ED settings to improve information dissemination without specialized technological expertise.",COVID; Guidelines; Innovation; Mpox; Pandemic
39810237,Monkeypox: a re-emergent virus with global health implications - a comprehensive review.,"Nourhan G Naga, Enas A Nawar, A'laa A Mobarak, Aya G Faramawy, Hend M H Al-Kordy","Tropical diseases, travel medicine and vaccines. 2025. doi: 10.1186/s40794-024-00237-w..",Naga,"Tropical diseases, travel medicine and vaccines",2025,2025/01/15,,,10.1186/s40794-024-00237-w,"Monkeypox virus (MPXV) is an enclosed, double-stranded DNA virus from the Orthopoxvirus genus, which also contains variola, vaccinia, and cowpox. MPXV, which was once confined to West and Central Africa, has recently had a rebound, spreading beyond its original range since 2017. The virus is distinguished by its unique morphology, which includes an oval or brick-shaped structure and a complex lipid and protein makeup. The current multi-country outbreak designated a public health emergency in 2022, has highlighted MPXV's shifting epidemiology and ability to spread rapidly over the globe. 'No one is safe until everyone is safe' is a slogan we often heard during the COVID-19 pandemic, which is now also required for the growing global and regional mpox outbreaks. The epidemic is divided into two clades: Clade I and Clade II, which have distinct pathogenic characteristics. Diagnostic approaches have developed with advances in molecular techniques, yet problems persist in resource-constrained situations. This overview summarizes the virus's history, epidemiology, morphology, and clinical characteristics, offering insights into its recent comeback and current global response efforts.",Orthopoxvirus; Clade variability; Diagnostic methods; Epidemiology; Monkeypox Virus (MPXV)
37363720,Knowledge of mpox and its determinants among the healthcare personnel in Arabic regions: A multi-country cross-sectional study.,"Sarya Swed, Haidara Bohsas, Muhammad Mainuddin Patwary, Hidar Alibrahim, Amine Rakab, Abdulqadir J Nashwan, Wael Hafez, Noheir A I Hassan, Sheikh Shoib, Mohamed Elsayed, Bisher Sawaf, Mhd Kutaiba Albuni, Elias Battikh, Gihan Mustafa Kamal Mohamed, Adel AlBozom, Ebrahim Shaddad, Sherihan Fathey, Mila Nu Nu Htay, Sanjit Sah, Ivan Cherrez-Ojeda, Aroop Mohanty, Bijaya Kumar Padhi, Alfonso J Rodriguez-Morales, Aravind Gandhi P, Ranjit Sah",New microbes and new infections. 2023. doi: 10.1016/j.nmni.2023.101146..,Swed,New microbes and new infections,2023,2023/06/09,,,10.1016/j.nmni.2023.101146,"BACKGROUND & AIM: The monkeypox virus (MPXV), an Orthopoxvirus family member, is the zoonotic agent that causes mpox (formerly known as monkeypox). The ongoing mpox pandemic has caused cases across continents involving 110 countries. This study aimed to assess mpox knowledge and its determinants among healthcare personnel. METHODS: This cross-sectional study was conducted from June 6 to June 25, 2022, among 17 Arab countries. The self-administered questionnaire consists of 53 questions assessing the knowledge about the monkeypox virus. RESULTS: In total, 5874 medical students and clinical doctors from 17 Arab countries participated in this study. Only 13.8% (n = 812) of respondents have ever received information about mpox during their studies in medicine. The mean knowledge score was 13.84, and the median score was 15 (range 1-34). More than half (51.3%, n = 3012) have heard about mpox before. A low proportion of the participants had a good level of knowledge on mpox. Only 11.7% of respondents had correctly identified the natural host and the incubation period of mpox. More than half (58.9%) were aware of the signs and symptoms of mpox. Few respondents (28%) believed that mpox and smallpox have similar signs and symptoms. Specialist doctors had higher knowledge of mpox (AOR = 2.96, 95% CI = 2.24-3.92, p < 0.001) than other cadres. CONCLUSION: Mpox awareness among Arabic medical students and practitioners is low; hence immediate action in creating awareness among arab healthcare professionals is the need of the hour. This is crucial in the mpox early detection and prevention of its spread.",Awareness; Clinicians; Medical students; Middle East; Monkeypox
37363364,Monkeypox virus is nature's wake-up call: a bird's-eye view.,"Sanjit Boora, Suman Yadav, Kumari Soniya, Sulochana Kaushik, Jaya Parkash Yadav, Mihir Seth, Samander Kaushik",Virusdisease. 2023. doi: 10.1007/s13337-023-00826-x..,Boora,Virusdisease,2023,2023/05/26,,,10.1007/s13337-023-00826-x,"Several infections have emerged in humans, domestic animals, wildlife, and plant populations, causing a severe problem for humanity. Since the discovery of the Monkeypox virus (Mpox) in 1958 in Copenhagen, Denmark, it has resurfaced several times, producing severe infections in humans and resulting in a significant fatality rate. Mpox is an Orthopoxvirus of the Poxviridae family. This family contains various medically important viruses. The natural reservoir of Mpox is unknown yet. Mpox might be carried by African rodents and nonhuman primates (such as monkeys). The role of monkeys has been confirmed by its various outbreaks. The infection may be transferred from unidentified wild animals to monkeys, who can then spread it to humans by crossing species barriers. In close contact, human-to-human transmission is also possible. Mpox outbreaks have been documented regularly in Central and Western Africa, but recently in 2022, it has spread to over one hundred-six countries. There is no specific treatment for it, although the smallpox vaccine, antivirals, and vaccinia immune globulin help in the effective management of Mpox. In conclusion: Monkeypox poses a severe threat to public health due to the lack of specific vaccinations and effective antivirals. Surveillance studies in affected regions can assist in the early diagnosis of disease and help to control significant outbreaks. The present review provides information on epidemiology, clinical symptoms, risk factors, diagnosis, and preventive measures of Mpox.",Antiviral; Emerging viruses; Infectious diseases; Monkeypox virus; Orthopoxvirus
36950196,"Investigation of a mpox outbreak in Central African Republic, 2021-2022.","C Besombes, F Mbrenga, C Malaka, E Gonofio, L Schaeffer, X Konamna, B Selekon, J Namsenei-Dankpea, C Gildas Lemon, J Landier, C von Platen, A Gessain, J C Manuguerra, A Fontanet, E Nakouné","One health (Amsterdam, Netherlands). 2023. doi: 10.1016/j.onehlt.2023.100523..",Besombes,"One health (Amsterdam, Netherlands)",2023,2023/03/07,,,10.1016/j.onehlt.2023.100523,"Human monkeypox virus is spreading globally, and more information is required about its epidemiological and clinical disease characteristics in endemic countries. We report the investigation of an outbreak in November 2021 in Central African Republic (CAR). The primary case, a hunter, fell ill after contact with a non-human primate at the frontier between forest and savannah. The ensuing investigation in a small nearby town concerned two families and four waves of inter-human transmission, with 14 confirmed cases, 11 suspected cases and 17 non-infected contacts, and a secondary attack rate of 59.5% (25/42). Complications were observed in 12 of the 19 (63.2%) confirmed and suspected cases with available clinical follow-up data: eight cases of bronchopneumonia, two of severe dehydration, one corneal ulcer, one abscess, two cutaneous superinfections, and six cutaneous sequelae (cheloid scars, or depigmentation). There was one death, giving a case fatality ratio of 1/25 (4.0%) for confirmed and suspected cases. This outbreak, with the largest number of confirmed cases ever described in CAR, confirms the potential severity of the disease associated with clade I monkeypox viruses, and highlights the need for rapid control over virus circulation to prevent the further national and international spread of infection.",Central African Republic; Emerging infectious diseases; Monkeypox virus; Outbreak investigation; Surveillance; Zoonosis; mpox
41322099,Fatal Mpox Coinfection in Advanced AIDS: A Case Report.,"Yansi Lu, Xiaoshu Yu, Changjing Zhou, Shengyi Li, Zhaoshun Ou Yang, Yuanyuan Huang",Infection and drug resistance. 2025. doi: 10.2147/IDR.S546140..,Lu,Infection and drug resistance,2025,2025/11/25,,,10.2147/IDR.S546140,"The mpox virus (MPXV) is a zoonotic pathogen that has been causing a worldwide pandemic outbreak since 2022, posing a significant threat to global public health security. During this outbreak, monkeypox has been more prevalent among immunocompromised individuals, particularly those infected with HIV (Human Immunodeficiency Virus). We report a case of a 21-year-old male patient with advanced AIDS in China who developed severe complications, including skin tissue infection, proctitis, and conjunctivitis, following monkeypox infection. Despite early aggressive treatment, the patient ultimately succumbed to infectious shock and multiple organ failure. This case strongly underscores that such patients experience severe skin infections and rapid disease progression, necessitating urgent early recognition and treatment.",AIDS; clinical manifestations; differential diagnosis; mpox virus
41069596,Genomic variability and immunological aspects involved in response to MPXV infection.,"Simone La Frazia, Anna Rosa Garbuglia, Silvia Pauciullo, Verdiana Zulian, Paola Del Porto",Frontiers in pharmacology. 2025. doi: 10.3389/fphar.2025.1665830..,La,Frontiers in pharmacology,2025,2025/09/24,,,10.3389/fphar.2025.1665830,"Mpox, caused by the monkeypox virus (MPXV), is a zoonotic disease that has gained global relevance after the 2022-2024 outbreak. MPXV exists in two distinct clades: clade I, associated with higher virulence and mortality, and clade II, which demonstrated increased human-to-human transmission and adaptation. Clinically, Mpox presents with rash, fever, and lymphadenopathy, with severe complications in immunocompromised individuals. Genomic surveillance has revealed rapid evolution, partly driven by APOBEC3-mediated mutagenesis, especially within immune-modulating regions. Although smallpox vaccines like MVA-BN and ACAM2000 provide cross-protection against Mpox, the MVA-BN vaccine showed a more favourable safety profile, but variable effectiveness compared to replicating vaccines. Antiviral agents such as tecovirimat and cidofovir have been used off-label, but emerging resistance and limited clinical efficacy highlight an urgent need for MPXV-specific therapeutics. The current epidemiological scenario emphasizes the importance of novel antiviral development and optimized prophylactic strategies to improve clinical outcomes and global preparedness. This review aims to provide a comprehensive overview of the molecular biology, clinical features, the current drugs used to treat Mpox infection and the vaccines used to prevent the infection. It also discussing the limitations of these therapeutic tools and the improvements needed to enhance their efficacy.",Mpox; genome; pathogen characteristics; transmission; vaccines
