PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords
32366173,Clinical Recommendations for Epistaxis Management During the COVID-19 Pandemic.,"D'Aguanno V, Ralli M, Greco A, de Vincentiis M.",Otolaryngol Head Neck Surg. 2020 Jul;163(1):75-77. doi: 10.1177/0194599820926497. Epub 2020 May 5.,D'Aguanno,Otolaryngology--head and neck surgery : official journal of American Academy of Otolaryngology-Head and Neck Surgery,2020,2020/05/06,,,10.1177/0194599820926497,"Epistaxis is a common complaint in the general population, and its treatment is a common procedure in emergency departments. In the COVID-19 era, procedures involving airway management are a particular risk for health care workers due to the high virulence of the virus, the transmission through aerosol, and the risk of contagion from asymptomatic patients. In this article, we propose a simple memorandum of clinical recommendations to minimize the risk of operator infection deriving from epistaxis management. The correct use of personal protective equipment and strict compliance with the behavioral guidelines are essential to reduce the potential risk of infection. In particular, the use of filtering masks is strongly recommended since all patients, including those referring for epistaxis, should be treated as being COVID-19 positive in the emergency department. The safety of health care workers is essential not only to safeguard continuous patient care but also to limit virus transmission.",COVID-19; emergency; epistaxis; otolaryngology
32927523,"Impact of cerebrovascular and cardiovascular diseases on mortality and severity of COVID-19-systematic review, meta-analysis, and meta-regression.","Pranata R, Huang I, Lim MA, Wahjoepramono EJ, July J.",J Stroke Cerebrovasc Dis. 2020 Aug;29(8):104949. doi: 10.1016/j.jstrokecerebrovasdis.2020.104949. Epub 2020 May 14.,Pranata,Journal of stroke and cerebrovascular diseases : the official journal of National Stroke Association,2020,2020/09/15,,,10.1016/j.jstrokecerebrovasdis.2020.104949,"BACKGROUND: We conducted a systematic review and meta-analysis to evaluate the latest evidence on the association between cerebrovascular, and cardiovascular diseases and poor outcome in patients with Coronavirus Disease 2019 (COVID-19) pneumonia. METHODS: A comprehensive systematic literature search was performed using PubMed, SCOPUS, EuropePMC, and Cochrane Central Database. The outcome of interest was composite poor outcome that comprised of mortality and severe COVID-19. RESULTS: A total of 4448 patients were obtained from 16 studies. Cerebrovascular disease was associated with an increased composite poor outcome (RR 2.04 [1.43,2.91], p<0.001; I2: 77%). Subgroup analysis revealed that cerebrovascular disease was associated with mortality (RR 2.38 [1.92,2.96], p<0.001; I2: 0%) and showed borderline significance for severe COVID-19 (RR 1.88 [1.00,3.51], p = 0.05; I2: 87%). Cardiovascular disease was associated with increased composite poor outcome (RR 2.23 [1.71,2.91], p<0.001; I2: 60%), mortality (RR 2.25 [1.53,3.29], p<0.001; I2: 33%) and severe COVID-19 (RR 2.25 [1.51,3.36], p<0.001; I2: 76%). Meta-regression demonstrate that the association was not influenced by gender, age, hypertension, diabetes, and respiratory comorbidities. Furthermore, the association between cerebrovascular disease and poor outcome was not affected by cardiovascular diseases and vice versa. CONCLUSION: Cerebrovascular and cardiovascular diseases were associated with an increased risk for poor outcome in patients with COVID-19.",COVID-19; Cardiovascular; Cerebrovascular; Mortality; Severity
32522597,Treatment of SARS-CoV-2 with high dose oral zinc salts: A report on four patients.,Finzi E.,Int J Infect Dis. 2020 Oct;99:307-309. doi: 10.1016/j.ijid.2020.06.006. Epub 2020 Jun 6.,Finzi,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2020,2020/06/12,PMC7834648,,10.1016/j.ijid.2020.06.006,"Coronavirus 2019 (COVID-19) is a pandemic with substantial mortality and no accepted therapy. We report here on four consecutive outpatients with clinical characteristics (CDC case definition) of and/or laboratory-confirmed COVID-19 who were treated with high dose zinc salt oral lozenges. All four patients experienced significant improvement in objective and symptomatic disease measures after one day of high dose therapy suggesting that zinc therapy was playing a role in clinical recovery. A mechanism for zinc's effects is proposed based on previously published studies on SARS- CoV-1, and randomized controlled trials assessing zinc shortening of common cold duration. The limited sample size and study design preclude a definitive statement about the effectiveness of zinc as a treatment for COVID-19 but suggest the variables to be addressed to confirm these initial findings in future trials.",COVID-19; Case Series; Treatment; Zinc
32628735,The passage of time during the UK Covid-19 lockdown.,Ogden RS.,PLoS One. 2020 Jul 6;15(7):e0235871. doi: 10.1371/journal.pone.0235871. eCollection 2020.,Ogden,PloS one,2020,2020/07/07,PMC7337311,,10.1371/journal.pone.0235871,"In March 2020, in response to the Covid-19 pandemic, the UK Government imposed social and physical distancing measures on the population. These lockdown measures caused significant changes to all aspects of daily life. The current study examined how the passage of time was distorted during the lockdown period. Using an online questionnaire, day and week passage of time judgments were collected. In addition, measures of affect, task load and satisfaction with current levels of social interaction were taken. The results show that over 80% of participants experienced distortion to the passage of time during lockdown in comparison with normal. The passage of time during the day was predicted by age, stress, task load and satisfaction with current levels of social interaction. A slowing of the passage of time was associated with increasing age, increasing stress, reduced task load and reduced satisfaction with current levels of social interaction. Only age and satisfaction with current levels of social interaction predicted passage of time across a week. Again, increasing age and reduced satisfaction with levels of social interaction were associated with a slowing of the passage of time. These findings demonstrate that significant changes to daily life have a significant impact on our experience of time, with younger, more socially satisfied people more likely to experience time as passing more quickly during the lockdown.","[MeSH] Activities of Daily Living; [MeSH] Adolescent; [MeSH] Adult; [MeSH] Aged; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Female; [MeSH] Humans; [MeSH] Interpersonal Relations; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Quarantine; [MeSH] SARS-CoV-2; [MeSH] Stress, Psychological; [MeSH] Surveys and Questionnaires; [MeSH] Time Factors; [MeSH] United Kingdom; [MeSH] Young Adult"
32524333,COVID 19: a clue from innate immunity.,"Birra D, Benucci M, Landolfi L, Merchionda A, Loi G, Amato P, Licata G, Quartuccio L, Triggiani M, Moscato P.",Immunol Res. 2020 Jun;68(3):161-168. doi: 10.1007/s12026-020-09137-5.,Birra,Immunologic research,2020,2020/06/12,PMC7286633,,10.1007/s12026-020-09137-5,"The recent COVID-19 pandemic has had a significant impact on our lives and has rapidly expanded to reach more than 4 million cases worldwide by May 2020. These cases are characterized by extreme variability, from a mild or asymptomatic form lasting for a few days up to severe forms of interstitial pneumonia that may require ventilatory therapy and can lead to patient death.Several hypotheses have been drawn up to understand the role of the interaction between the infectious agent and the immune system in the development of the disease and the most severe forms; the role of the cytokine storm seems important.Innate immunity, as one of the first elements of guest interaction with different infectious agents, could play an important role in the development of the cytokine storm and be responsible for boosting more severe forms. Therefore, it seems important to study also this important arm of the immune system to adequately understand the pathogenesis of the disease. Research on this topic is also needed to develop therapeutic strategies for treatment of this disease.",COVID-19; Coronavirus; Innate immunity; Interferon; SARS; TLR
32781230,Covid-19 pandemic research opportunity: Is the Middle East & North Africa (MENA) missing out?,"Ibrahim H, Kamour AM, Harhara T, Gaba WH, Nair SC.",Contemp Clin Trials. 2020 Sep;96:106106. doi: 10.1016/j.cct.2020.106106. Epub 2020 Aug 8.,Ibrahim,Contemporary clinical trials,2020,2020/08/12,PMC10037076,,10.1016/j.cct.2020.106106,"BACKGROUND: The Covid-19 pandemic has caused fear and panic worldwide, forcing healthcare systems to disregard conventional practices and adopt innovation to contain the infection and death. Globally, there has been a rapid proliferation of research studies and clinical trials assessing risks, infectivity and treatment. METHODS: This review assesses the opportunities and challenges in the Middle East North Africa (MENA) region to engage in the conduct of high quality clinical trials during the Covid-19 pandemic. RESULTS: Opportunities are abundant for conducting clinical trials in MENA countries, including substantial cost savings, academic health centers, integrated health information systems, international accreditation, and international collaborations. Yet, the MENA region has missed out on opportunities to advance patient research during prior infectious disease outbreaks caused by the Severe Acute Respiratory Syndrome, Ebola, and the Middle East Respiratory Syndrome, as evidenced by the lack of concerted research and clinical trials from the region. A large vulnerable population, especially the poor expatriate work force, the current isolation of the health centers, and the lack of an expert network or field trained task force, all contribute to challenges preventing the formation of a pan Arab research enterprise for epidemics. CONCLUSION: Quality clinical research is critical during public health emergencies to identify treatments and solutions. The efficient conduct of clinical trials requires innovative strategies in research design, approval, and dissemination. Many countries in the MENA region have an opportunity to quickly ramp up research capacity and contribute significantly to the fight against the Covid-19 global threat.",COVID-19; Middle East North Africa (MENA); Pandemic; Randomized clinical trials; Research challenges
32847484,Post-traumatic stress disorder: A differential diagnostic consideration for COVID-19 survivors.,"Kaseda ET, Levine AJ.",Clin Neuropsychol. 2020 Oct-Nov;34(7-8):1498-1514. doi: 10.1080/13854046.2020.1811894. Epub 2020 Aug 26.,Kaseda,The Clinical neuropsychologist,2020,2020/08/28,,,10.1080/13854046.2020.1811894,"Objective: SARS-CoV-2 infection and its oft-associated illness COVID-19 may lead to neuropsychological deficits, either through direct mechanisms (i.e., neurovirulance) or indirect mechanisms, most notably complications caused by the virus (e.g., stroke) or medical procedures (e.g., intubation). The history of past human coronavirus outbreaks resulting in similar health emergencies suggests there will be a substantial prevalence of post-traumatic stress disorder (PTSD) among COVID-19 survivors. To prepare neuropsychologists for the difficult task of differentiating PTSD-related from neuropathology-related deficits in the oncoming wave of COVID-19 survivors, we integrate research across a spectrum of related areas.Methods: Several areas of literature were reviewed: psychiatric, neurologic, and neuropathological outcomes of SARS and MERS patients; neurological outcomes in COVID-19 survivors; PTSD associated with procedures common to COVID-19 patients; and differentiating neuropsychological deficits due to PTSD from those due to acquired brain injuries in other patient groups.Conclusions: Heightened risk of PTSD occurred in MERS and SARS survivors. While data concerning COVID-19 is lacking, PTSD is known to occur in patient groups who undergo similar hospital courses, including ICU survivors, patients who are intubated and mechanically ventilated, and those that experience delirium. Research with patients who develop PTSD in the context of mild traumatic brain injury further suggests that PTSD may account for some or all of a patient's subjective cognitive complaints and neuropsychological test performance. Recommendations are provided for assessing PTSD in the context of COVID-19.",COVID-19; PTSD differential diagnoses; medical trauma
32650522,Prevalence and Predictors of Anxiety and Depression Symptoms during the COVID-19 Pandemic and Compliance with Precautionary Measures: Age and Sex Matter.,"Solomou I, Constantinidou F.",Int J Environ Res Public Health. 2020 Jul 8;17(14):4924. doi: 10.3390/ijerph17144924.,Solomou,International journal of environmental research and public health,2020,2020/07/12,PMC7400373,,10.3390/ijerph17144924,"Effective management of the global pandemic caused by Severe Acute Respiratory Syndrome Coronavirus 2 (also known as COVID-19), resulted in the implementation of severe restrictions in movement and enforcement of social distancing measures. This study aimed to understand and characterize the psychosocial effects of the COVID-19 pandemic in the general population and to identify risks and protective factors that predict changes in mental health status. In addition, the study investigated compliance with precautionary measures (PM) to halt the spread of the virus. The online anonymous survey collected information on sociodemographic data, compliance with PM, quality of life (QOL), and mental health via the Generalized Anxiety Disorder-7 (GAD-7) and Patient Health Questionnaire-9 (PHQ-9). A total of 1642 adult participants (71.6% women, 28.4% men) completed the survey in the European island country, Cyprus. A large percentage (48%) reported significant financial concerns and 66.7% significant changes in their QOL. About 41% reported symptoms associated with mild anxiety; 23.1% reported moderate-severe anxiety symptoms. Concerning depression, 48% reported mild and 9.2% moderate-severe depression symptoms. Women, younger age (18-29), student status, unemployment status, prior psychiatric history, and those reporting greater negative impact on their QOL, were at higher risk for increased anxiety and depression symptoms (p < 0.05). The youngest age group and males also reported lower levels of compliance with PM. Higher compliance with PM predicted lower depression scores (p < 0.001) but higher anxiety for measures related to personal hygiene. The results of this study provide important data on the effects of the COVID-19 outbreak on mental health and QOL and identify a variety of personal and social determinants that serve as risks and protective factors. Furthermore, it has implications for policy makers demonstrating the need for effective mental health programs and guidance for the implementation of PM as a public health strategy.",COVID-19; anxiety; depression; precautionary measures; psychological effects; quality of life
32604459,COVID-19 on cruise ships: preventive quarantine or abandonment of patients?,"Pougnet R, Pougnet L, Dewitte JD, Lucas D, Loddé B.",Int Marit Health. 2020;71(2):147-148. doi: 10.5603/IMH.2020.0025.,Pougnet,International maritime health,2020,2020/07/01,,,10.5603/IMH.2020.0025,,COVID-19; pandemics; quarantine
32605582,Iron metabolism and lymphocyte characterisation during Covid-19 infection in ICU patients: an observational cohort study.,"Bolondi G, Russo E, Gamberini E, Circelli A, Meca MCC, Brogi E, Viola L, Bissoni L, Poletti V, Agnoletti V.",World J Emerg Surg. 2020 Jun 30;15(1):41. doi: 10.1186/s13017-020-00323-2.,Bolondi,World journal of emergency surgery : WJES,2020,2020/07/02,PMC7324776,,10.1186/s13017-020-00323-2,"BACKGROUND: Iron metabolism and immune response to SARS-CoV-2 have not been described yet in intensive care patients, although they are likely involved in Covid-19 pathogenesis. METHODS: We performed an observational study during the peak of pandemic in our intensive care unit, dosing D-dimer, C-reactive protein, troponin T, lactate dehydrogenase, ferritin, serum iron, transferrin, transferrin saturation, transferrin soluble receptor, lymphocyte count and NK, CD3, CD4, CD8 and B subgroups of 31 patients during the first 2 weeks of their ICU stay. Correlation with mortality and severity at the time of admission was tested with the Spearman coefficient and Mann-Whitney test. Trends over time were tested with the Kruskal-Wallis analysis. RESULTS: Lymphopenia is severe and constant, with a nadir on day 2 of ICU stay (median 0.555 109/L; interquartile range (IQR) 0.450 109/L); all lymphocytic subgroups are dramatically reduced in critically ill patients, while CD4/CD8 ratio remains normal. Neither ferritin nor lymphocyte count follows significant trends in ICU patients. Transferrin saturation is extremely reduced at ICU admission (median 9%; IQR 7%), then significantly increases at days 3 to 6 (median 33%, IQR 26.5%, p value 0.026). The same trend is observed with serum iron levels (median 25.5 μg/L, IQR 69 μg/L at admission; median 73 μg/L, IQR 56 μg/L on days 3 to 6) without reaching statistical significance. Hyperferritinemia is constant during intensive care stay: however, its dosage might be helpful in individuating patients developing haemophagocytic lymphohistiocytosis. D-dimer is elevated and progressively increases from admission (median 1319 μg/L; IQR 1285 μg/L) to days 3 to 6 (median 6820 μg/L; IQR 6619 μg/L), despite not reaching significant results. We describe trends of all the abovementioned parameters during ICU stay. CONCLUSIONS: The description of iron metabolism and lymphocyte count in Covid-19 patients admitted to the intensive care unit provided with this paper might allow a wider understanding of SARS-CoV-2 pathophysiology.",COVID-19; Coagulation; Coronavirus; Critical care; Ferritins; Immunity; Iron; Lymphocytes; Lymphopenia; MeSH repository (3-10); SARS-CoV-2
32417247,The relationship between trends in COVID-19 prevalence and traffic levels in South Korea.,"Lee H, Park SJ, Lee GR, Kim JE, Lee JH, Jung Y, Nam EW.",Int J Infect Dis. 2020 Jul;96:399-407. doi: 10.1016/j.ijid.2020.05.031. Epub 2020 May 14.,Lee,International journal of infectious diseases : IJID : official publication of the International Society for Infectious Diseases,2020,2020/05/18,PMC7224658,,10.1016/j.ijid.2020.05.031,"OBJECTIVE: The World Health Organization (WHO) declared a COVID-19 pandemic on March 12, 2020. Several studies have indicated that densely populated urban environments and the heavy dependence on traffic could increase the potential spread of COVID-19. This study investigated the association between changes in traffic volume and the spread of COVID-19 in South Korea. METHODS: This study analyzed the daily national traffic and traffic trend for 3 months from January 1, 2020. Traffic data were measured using 6307 vehicle detection system (VDS). This study analyzed the difference in traffic levels between 2019 and 2020. Non-linear regression was performed to analyze the change in traffic trend in 2020. The relationship between traffic and confirmed COVID-19 cases was analyzed using single linear regression. RESULTS: The mean daily nationwide level of traffic for the first 3 months of 2020 was 143 655 563 vehicles, which was 9.7% lower than the same period in 2019 (159 044 566 vehicles). All regions showed a decreasing trend in traffic in February, which shifted to an increasing trend from March. In Incheon there was a positive, but insignificant, linear relationship between increasing numbers of newly confirmed cases and increasing traffic (β = 43 146; p = 0.056). CONCLUSIONS: Numbers of newly confirmed COVID-19 patients have been decreasing since March, while the traffic has been increasing. The fact that traffic is increasing indicates greater contact between people, which in turn increases the risk of further COVID-19 spread. Therefore, the government will need to devise suitable policies, such as total social distancing.",COVID-19 prevalence; Social distancing; South Korea; Traffic level; VDS
33764256,Impact of COVID-19 pandemic on acute spine surgery referrals to UK tertiary spinal unit: any lessons to be learnt?,"Ahuja S, Shah P, Mohammed R.",Br J Neurosurg. 2021 Apr;35(2):181-185. doi: 10.1080/02688697.2020.1777263. Epub 2020 Jun 17.,Ahuja,British journal of neurosurgery,2021,2021/03/25,,,10.1080/02688697.2020.1777263,"INTRODUCTION: Evidence is emerging, suggesting a significant drop in hospital referrals and attendances for various medical conditions due to the COVID-19 pandemic. With the implementation of lockdown rules, road traffic and outdoor activities were expected to drop, thereby reducing the number of high-energy spinal injuries. Critical non-traumatic spinal conditions like spinal tumours, infections, or compressive pathologies, however, should continue to present as before. We assessed all acute spinal referrals to our tertiary spine unit comparing with the acute activity for a similar time frame in the previous year. The aim was to identify any variance in the acute spinal activity, explain reasons for the discrepancy and identify any learning points. MATERIALS: All acute referrals to our tertiary spinal surgery unit made from 01 February 2020 to 30 April 2020 were evaluated. Similar data from the preceding year, i.e. 2019 was evaluated for comparison. Data were analysed for qualitative or quantitative changes in the referral pattern and their subsequent management outcomes. RESULTS: Spinal referral numbers reduced by 46.05% during the time frame of February-April 2020 when compared to the same period in 2019 (p < 0.017). Similarly, numbers of high-energy traumatic presentations reduced by 72% (p < 0.002). Referrals for critical spinal conditions declined by two-thirds for spinal infections and more than a third for spinal tumours. Emergency surgical workload waned by 27%, especially more so during the six-week lockdown duration. CONCLUSION: Reduction in spinal activity, even for critical spinal conditions, during the pandemic is likely due to a combination of factors like patient behaviour, fear of contracting COVID-19 infection during hospital visit, self-isolation advice, availability of a senior decision maker on the frontlines, and changes in healthcare service provisions. The health crisis may provide an opportunity for optimisation of spinal healthcare services both at the referring hospital and at the tertiary centre.",COVID-19; acute spinal referral; emergency spinal surgery; factors; pandemic
32682004,Pulmonary embolism in hospitalised patients with COVID-19.,"Whyte MB, Kelly PA, Gonzalez E, Arya R, Roberts LN.",Thromb Res. 2020 Nov;195:95-99. doi: 10.1016/j.thromres.2020.07.025. Epub 2020 Jul 10.,Whyte,Thrombosis research,2020,2020/07/19,PMC7351054,,10.1016/j.thromres.2020.07.025,"BACKGROUND: Coronavirus disease 2019 (COVID-19) is characterised by dyspnoea and abnormal coagulation parameters, including raised D-dimer. Data suggests a high incidence of pulmonary embolism (PE) in ventilated patients with COVID-19. OBJECTIVES: To determine the incidence of PE in hospitalised patients with COVID-19 and the diagnostic yield of Computer Tomography Pulmonary Angiography (CTPA) for PE. We also examined the utility of D-dimer and conventional pre-test probability for diagnosis of PE in COVID-19. PATIENTS/METHODS: Retrospective review of single-centre data of all CTPA studies in patients with suspected or confirmed COVID-19 identified from Electronic Patient Records (EPR). RESULTS: There were 1477 patients admitted with COVID-19 and 214 CTPA scans performed, of which n = 180 (84%) were requested outside of critical care. The diagnostic yield for PE was 37%. The overall proportion of PE in patients with COVID-19 was 5.4%. The proportions with Wells score of ≥4 ('PE likely') was 33/134 (25%) without PE vs 20/80 (25%) with PE (P = 0.951). The median National Early Warning-2 (NEWS2) score (illness severity) was 5 (interquartile range [IQR] 3-9) in PE group vs 4 (IQR 2-7) in those without PE (P = 0.133). D-dimer was higher in PE (median 8000 ng/mL; IQR 4665-8000 ng/mL) than non-PE (2060 ng/mL, IQR 1210-4410 ng/mL, P < 0.001). In the 'low probability' group, D-dimer was higher (P < 0.001) in those with PE but had a limited role in excluding PE. CONCLUSIONS: Even outside of the critical care environment, PE in hospitalised patients with COVID-19 is common. Of note, approaching half of PE events were diagnosed on hospital admission. More data are needed to identify an optimal diagnostic pathway in patients with COVID-19. Randomised controlled trials of intensified thromboprophylaxis are urgently needed.",COVID-19; Coronavirus; D-dimer; Pulmonary embolism
32305563,Features of anosmia in COVID-19.,"Klopfenstein T, Kadiane-Oussou NJ, Toko L, Royer PY, Lepiller Q, Gendrin V, Zayet S.",Med Mal Infect. 2020 Aug;50(5):436-439. doi: 10.1016/j.medmal.2020.04.006. Epub 2020 Apr 17.,Klopfenstein,Medecine et maladies infectieuses,2020,2020/04/20,PMC7162775,,10.1016/j.medmal.2020.04.006,"BACKGROUND: Medical publications about anosmia with COVID-19 are scarce. We aimed to describe the prevalence and features of anosmia in COVID-19 patients. METHODS: We retrospectively included COVID-19 patients with anosmia between March 1st and March 17th, 2020. We used SARS-CoV-2 real time PCR in respiratory samples to confirm the cases. RESULTS: Fifty-four of 114 patients (47%) with confirmed COVID-19 reported anosmia. Mean age of the 54 patients was 47 (±16) years; 67% were females and 37% were hospitalised. The median Charlson comorbidity index was 0.70 (±1.6 [0-7]). Forty-six patients (85%) had dysgeusia and 28% presented with pneumonia. Anosmia began 4.4 (±1.9 [1-8]) days after infection onset. The mean duration of anosmia was 8.9 (±6.3 [1-21]) days and 98% of patients recovered within 28 days. CONCLUSIONS: Anosmia was present in half of our European COVID-19 patients and was often associated with dysgeusia.",Anosmia; COVID-19; Dysgeusia
32748545,COVID-19 in the geriatric population.,"Roy J, Jain R, Golamari R, Vunnam R, Sahu N.",Int J Geriatr Psychiatry. 2020 Dec;35(12):1437-1441. doi: 10.1002/gps.5389. Epub 2020 Aug 26.,Roy,International journal of geriatric psychiatry,2020,2020/08/05,PMC7436738,,10.1002/gps.5389,"OBJECTIVES: The global COVID-19 pandemic has caused rapid and monumental changes around the world. Older people, who already experience higher rates of social isolation and loneliness, are more susceptible to adverse effects as a result of the social distancing protocols enacted to slow the spread of COVID-19. Based on prior outbreaks, we speculate the detrimental outcomes and offer solutions. METHODS: Reviewing the literature on the detrimental effects of social isolation and loneliness and higher mortality in the older population. Utilizing psychological study outcomes from prior major outbreaks such as in SARS, Ebola, H1N1 influenza, and Middle East respiratory syndrome offer predictions and the susceptibility in the geriatric age group. RESULTS: Organizations such as the WHO, Centers for Disease Control, and American Association of Retired Persons have put measures in place to provide networking on a local, regional, and national level. These efforts are designed to start mitigating such detrimental effects. A necessary follow-up to this pandemic will be gathering data on unique populations such as the geriatric community, to better mitigate adverse outcomes given the certainty that COVID-19 will not be the last global viral outbreak. CONCLUSIONS: The results of worsened social isolation and loneliness is associated with significantly increased morbidity and mortality in the geriatric population. Various solutions including virtual interactions with loved ones, engaging in physical activity, continuing any spiritual or religious prayers remotely, and community services to provide aid for the older population are all efforts to minimize social isolation and loneliness.",COVID-19; geriatric population; loneliness; mitigation; social isolation
32409522,"Efficacy and safety of corticosteroids in COVID-19 based on evidence for COVID-19, other coronavirus infections, influenza, community-acquired pneumonia and acute respiratory distress syndrome: a systematic review and meta-analysis.","Ye Z, Wang Y, Colunga-Lozano LE, Prasad M, Tangamornsuksan W, Rochwerg B, Yao L, Motaghi S, Couban RJ, Ghadimi M, Bala MM, Gomaa H, Fang F, Xiao Y, Guyatt GH.",CMAJ. 2020 Jul 6;192(27):E756-E767. doi: 10.1503/cmaj.200645. Epub 2020 May 14.,Ye,CMAJ : Canadian Medical Association journal = journal de l'Association medicale canadienne,2020,2020/05/16,PMC7828900,,10.1503/cmaj.200645,"BACKGROUND: Very little direct evidence exists on use of corticosteroids in patients with coronavirus disease 2019 (COVID-19). Indirect evidence from related conditions must therefore inform inferences regarding benefits and harms. To support a guideline for managing COVID-19, we conducted systematic reviews examining the impact of corticosteroids in COVID-19 and related severe acute respiratory illnesses. METHODS: We searched standard international and Chinese biomedical literature databases and prepublication sources for randomized controlled trials (RCTs) and observational studies comparing corticosteroids versus no corticosteroids in patients with COVID-19, severe acute respiratory syndrome (SARS) or Middle East respiratory syndrome (MERS). For acute respiratory distress syndrome (ARDS), influenza and community-acquired pneumonia (CAP), we updated the most recent rigorous systematic review. We conducted random-effects meta-analyses to pool relative risks and then used baseline risk in patients with COVID-19 to generate absolute effects. RESULTS: In ARDS, according to 1 small cohort study in patients with COVID-19 and 7 RCTs in non-COVID-19 populations (risk ratio [RR] 0.72, 95% confidence interval [CI] 0.55 to 0.93, mean difference 17.3% fewer; low-quality evidence), corticosteroids may reduce mortality. In patients with severe COVID-19 but without ARDS, direct evidence from 2 observational studies provided very low-quality evidence of an increase in mortality with corticosteroids (hazard ratio [HR] 2.30, 95% CI 1.00 to 5.29, mean difference 11.9% more), as did observational data from influenza studies. Observational data from SARS and MERS studies provided very low-quality evidence of a small or no reduction in mortality. Randomized controlled trials in CAP suggest that corticosteroids may reduce mortality (RR 0.70, 95% CI 0.50 to 0.98, 3.1% lower; very low-quality evidence), and may increase hyperglycemia. INTERPRETATION: Corticosteroids may reduce mortality for patients with COVID-19 and ARDS. For patients with severe COVID-19 but without ARDS, evidence regarding benefit from different bodies of evidence is inconsistent and of very low quality.","[MeSH] Adrenal Cortex Hormones; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Community-Acquired Infections; [MeSH] Coronavirus Infections; [MeSH] Guidelines as Topic; [MeSH] Humans; [MeSH] Influenza, Human; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Respiration, Artificial; [MeSH] Respiratory Distress Syndrome; [MeSH] Risk Assessment; [MeSH] SARS-CoV-2; [MeSH] Treatment Outcome"
32926977,Clinical outcomes of COVID-19 in patients taking tumor necrosis factor inhibitors or methotrexate: A multicenter research network study.,"Yousaf A, Gayam S, Feldman S, Zinn Z, Kolodney M.",J Am Acad Dermatol. 2021 Jan;84(1):70-75. doi: 10.1016/j.jaad.2020.09.009. Epub 2020 Sep 11.,Yousaf,Journal of the American Academy of Dermatology,2021,2020/09/14,PMC7484805,,10.1016/j.jaad.2020.09.009,"BACKGROUND: Data on the impact of biologics and immunomodulators on coronavirus disease 2019 (COVID-19)-related outcomes remain scarce. OBJECTIVE: We sought to determine whether patients taking tumor necrosis factor inhibitors (TNFis) or methotrexate are at increased risk of COVID-19-related outcomes. METHODS: In this large comparative cohort study, real-time searches and analyses were performed on adult patients who were diagnosed with COVID-19 and were treated with TNFis or methotrexate compared with those who were not treated. The likelihood of hospitalization and mortality were compared between groups with and without propensity score matching for confounding factors. RESULTS: More than 53 million (53,511,836) unique patient records were analyzed, of which 32,076 (0.06%) had a COVID-19-related diagnosis documented starting after January 20, 2020. Two hundred fourteen patients with COVID-19 were identified with recent TNFi or methotrexate exposure compared with 31,862 patients with COVID-19 without TNFi or methotrexate exposure. After propensity matching, the likelihood of hospitalization and mortality were not significantly different between the treatment and nontreatment groups (risk ratio = 0.91 [95% confidence interval, 0.68-1.22], P = .5260 and risk ratio = 0.87 [95% confidence interval, 0.42-1.78], P = .6958, respectively). LIMITATIONS: All TNFis may not behave similarly. CONCLUSION: Our study suggests that patients with recent TNFi or methotrexate exposure do not have increased hospitalization or mortality compared with patients with COVID-19 without recent TNFi or methotrexate exposure.",COVID-19; TNF-alpha; coronavirus; methotrexate; tumor necrosis factor–alpha inhibitor
32712309,The Basics of ARDS Mechanical Ventilatory Care for Cardiovascular Specialists.,"Rayner-Hartley E, Miller PE, Burstein B, Bibas L, Goldfarb M, Rampersad P, van Diepen S.",Can J Cardiol. 2020 Oct;36(10):1675-1679. doi: 10.1016/j.cjca.2020.07.011. Epub 2020 Jul 23.,Rayner-Hartley,The Canadian journal of cardiology,2020,2020/07/27,PMC7376353,,10.1016/j.cjca.2020.07.011,"The ongoing COVID-19 pandemic has placed pressure on health care systems and intensive care unit capacity worldwide. Respiratory insufficiency is the most common reason for hospital admission in patients with COVID-19. The most severe form of respiratory failure is acute respiratory distress syndrome (ARDS), which is associated with significant morbidity and mortality. Patients with ARDS are often treated with invasive mechanical ventilation according to established evidence-based and guideline recommended management strategies. With growing strain on critical care capacity, clinicians from diverse backgrounds, including cardiovascular specialists, might be required to help care for the growing number of patients with severe respiratory failure and ARDS. The aim of this article is to outline the fundamentals of ARDS diagnosis and management, including mechanical ventilation, for the nonintensivist. In the absence of mechanical ventilation trials specifically in patients with COVID-19-associated ARDS, the information presented is on the basis of general ARDS trials.","[MeSH] Algorithms; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Cardiology; [MeSH] Coronavirus Infections; [MeSH] Humans; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Practice Guidelines as Topic; [MeSH] Respiration, Artificial; [MeSH] Respiratory Distress Syndrome; [MeSH] Respiratory Insufficiency; [MeSH] SARS-CoV-2; [MeSH] Specialization"
