PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,transmission_score,transmission_justification,fulltext_status,fulltext_path
32511590,,Household Secondary Attack Rate of COVID-19 and Associated Determinants.,"Jing QL, Liu MJ, Yuan J, Zhang ZB, Zhang AR, Dean NE, Luo L, Ma M, Longini I, Kenah E, Lu Y, Ma Y, Jalali N, Fang LQ, Yang ZC, Yang Y.",medRxiv [Preprint]. 2020 Apr 15:2020.04.11.20056010. doi: 10.1101/2020.04.11.20056010.,Jing,medRxiv : the preprint server for health sciences,2020,2020/06/09,PMC7276017,,10.1101/2020.04.11.20056010,"BACKGROUND: As of April 2, 2020, the global reported number of COVID-19 cases has crossed over 1 million with more than 55,000 deaths. The household transmissibility of SARS-CoV-2, the causative pathogen, remains elusive. METHODS: Based on a comprehensive contact-tracing dataset from Guangzhou, we estimated both the population-level effective reproductive number and individual-level secondary attack rate (SAR) in the household setting. We assessed age effects on transmissibility and the infectivity of COVID-19 cases during their incubation period. RESULTS: A total of 195 unrelated clusters with 212 primary cases, 137 nonprimary (secondary or tertiary) cases and 1938 uninfected close contacts were traced. We estimated the household SAR to be 13.8% (95% CI: 11.1-17.0%) if household contacts are defined as all close relatives and 19.3% (95% CI: 15.5-23.9%) if household contacts only include those at the same residential address as the cases, assuming a mean incubation period of 4 days and a maximum infectious period of 13 days. The odds of infection among children (<20 years old) was only 0.26 (95% CI: 0.13-0.54) times of that among the elderly (≥60 years old). There was no gender difference in the risk of infection. COVID-19 cases were at least as infectious during their incubation period as during their illness. On average, a COVID-19 case infected 0.48 (95% CI: 0.39-0.58) close contacts. Had isolation not been implemented, this number increases to 0.62 (95% CI: 0.51-0.75). The effective reproductive number in Guangzhou dropped from above 1 to below 0.5 in about 1 week. CONCLUSION: SARS-CoV-2 is more transmissible in households than SARS-CoV and MERS-CoV, and the elderly ≥60 years old are the most vulnerable to household transmission. Case finding and isolation alone may be inadequate to contain the pandemic and need to be used in conjunction with heightened restriction of human movement as implemented in Guangzhou.",,title_abstract,possible_candidate,4,"The study is highly relevant for COVID-19 household transmission and reports empirical estimates of the effective reproductive number and secondary attack rate. However, it does not explicitly estimate or report the basic reproduction number (R0), which is the primary outcome of interest for the review.",4,"The study explicitly investigates COVID-19/SARS-CoV-2, as stated in the title and abstract, and all results pertain to this disease.",4,"The study focuses on human household contacts, analyzing age and gender effects among people exposed to COVID-19 cases.",4,"The study is based on real-world data from Guangzhou, China, as clearly stated in the abstract.",4,"The study reports original empirical data from a comprehensive contact-tracing dataset, including detailed case and contact numbers.",3,"The study estimates the effective reproductive number (not R0) and secondary attack rate, but does not explicitly report the basic reproduction number (R0) itself.",,
33351802,,"COVID-19 pandemic in Djibouti: Epidemiology and the response strategy followed to contain the virus during the first two months, 17 March to 16 May 2020.","Elhakim M, Tourab SB, Zouiten A.",PLoS One. 2020 Dec 22;15(12):e0243698. doi: 10.1371/journal.pone.0243698. eCollection 2020.,Elhakim,PloS one,2020,2020/12/22,PMC7755209,,10.1371/journal.pone.0243698,"First cases of COVID-19 were reported from Wuhan, China, in December 2019, and it progressed rapidly. On 30 January, WHO declared the new disease as a PHEIC, then as a Pandemic on 11 March. By mid-March, the virus spread widely; Djibouti was not spared and was hit by the pandemic with the first case detected on 17 March. Djibouti worked with WHO and other partners to develop a preparedness and response plan, and implemented a series of intervention measures. MoH together with its civilian and military partners, closely followed WHO recommended strategy based on four pillars: testing, isolating, early case management, and contact tracing. From 17 March to 16 May, Djibouti performed the highest per capita tests in Africa and isolated, treated and traced the contacts of each positive case, which allowed for a rapid control of the epidemic. COVID-19 data included in this study was collected through MoH Djibouti during the period from 17 March to 16 May 2020. A total of 1,401 confirmed cases of COVID-19 were included in the study with 4 related deaths (CFR: 0.3%) and an attack rate of 0.15%. Males represented (68.4%) of the cases, with the age group 31-45 years old (34.2%) as the most affected. Djibouti conducted 17,532 tests, and was considered as a champion for COVID-19 testing in Africa with 18.2 tests per 1000 habitant. All positive cases were isolated, treated and had their contacts traced, which led to early and proactive diagnosis of cases and in turn yielded up to 95-98% asymptomatic cases. Recoveries reached 69% of the infected cases with R0 (0.91). The virus was detected in 4 regions in the country, with the highest percentage in the capital (83%). Djibouti responded to COVID-19 pandemic following an efficient and effective strategy, using a strong collaboration between civilian and military health assets that increased the response capacities of the country. Partnership, coordination, solidarity, proactivity and commitment were the pillars to confront COVID-19 pandemic.",[MeSH] Adult; [MeSH] Africa; [MeSH] COVID-19; [MeSH] COVID-19 Testing; [MeSH] Disease Outbreaks; [MeSH] Djibouti; [MeSH] Female; [MeSH] Humans; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Pandemics; [MeSH] SARS-CoV-2,title_abstract,strong_candidate,4,"This study is highly relevant: it centrally investigates COVID-19 in humans in Djibouti, reports original epidemiological data, and explicitly quantifies the basic reproduction number (R0). All core inclusion criteria are clearly met.",4,"The study is centrally focused on COVID-19 epidemiology in Djibouti, with explicit mention of SARS-CoV-2 and COVID-19 throughout the title, keywords, and abstract.",4,"The study population is explicitly human, with demographic breakdowns (age, sex) and a total of 1,401 confirmed human cases analyzed.",4,"The study is conducted in Djibouti, a real-world geographic setting, and provides regional breakdowns within the country.",4,"Original empirical data is reported, including case counts, testing numbers, attack rates, and outcomes collected by the Ministry of Health.",4,The abstract explicitly reports the basic reproduction number (R0 = 0.91) as a key result.,,
32544735,,Association of COVID-19 pandemic with meteorological parameters over Singapore.,"Pani SK, Lin NH, RavindraBabu S.",Sci Total Environ. 2020 Oct 20;740:140112. doi: 10.1016/j.scitotenv.2020.140112. Epub 2020 Jun 12.,Pani,The Science of the total environment,2020,2020/06/17,PMC7289735,,10.1016/j.scitotenv.2020.140112,"Meteorological parameters are the critical factors affecting the transmission of infectious diseases such as Middle East Respiratory Syndrome (MERS), Severe Acute Respiratory Syndrome (SARS), and influenza. Consequently, infectious disease incidence rates are likely to be influenced by the weather change. This study investigates the role of Singapore's hot tropical weather in COVID-19 transmission by exploring the association between meteorological parameters and the COVID-19 pandemic cases in Singapore. This study uses the secondary data of COVID-19 daily cases from the webpage of Ministry of Health (MOH), Singapore. Spearman and Kendall rank correlation tests were used to investigate the correlation between COVID-19 and meteorological parameters. Temperature, dew point, relative humidity, absolute humidity, and water vapor showed positive significant correlation with COVID-19 pandemic. These results will help the epidemiologists to understand the behavior of Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2) virus against meteorological variables. This study finding would be also a useful supplement to help the local healthcare policymakers, Center for Disease Control (CDC), and the World Health Organization (WHO) in the process of strategy making to combat COVID-19 in Singapore.",COVID-19; Correlation; Meteorology; SARS-CoV-2; Southeast Asia,title_abstract,unlikely_candidate,2,"While the study is highly relevant to COVID-19 and uses real-world data from Singapore, it does not report or estimate the basic reproduction number (R0) or any explicit transmission metric. The focus is on correlation with meteorological parameters, not transmission quantification.",4,"The study explicitly investigates COVID-19/SARS-CoV-2 in Singapore, as stated in the title, keywords, and abstract.",3,"The study uses COVID-19 daily case data from Singapore, which implies a focus on the human population, though not detailed by subgroup.",4,"The study is conducted in a real-world geographic setting (Singapore), as clearly stated in the title and abstract.",2,"The study uses secondary data and performs original correlation analyses, but does not collect new primary data.",1,"The study investigates correlations between meteorological factors and COVID-19 case counts, but does not mention or estimate R0 or any explicit transmission metric.",,
32522141,,"COVID-19, Australia: Epidemiology Report 16 (Reporting week to 23:59 AEST 17 May 2020).",COVID-19 National Incident Room Surveillance Team.,Commun Dis Intell (2018). 2020 May 22;44. doi: 10.33321/cdi.2020.44.45.,COVID-19 National Incident Room Surveillance Team,Communicable diseases intelligence (2018),2020,2020/06/12,,,10.33321/cdi.2020.44.45,"Confirmed cases in Australia notified up to 17 May 2020: notifications = 7,075; deaths = 100. The incidence of new cases of COVID-19 has reduced dramatically since a peak in mid-March. Social distancing measures, public health action and the reduction in international travel have likely been effective in slowing the spread of the disease, in the Australian community. Testing rates over the past week have increased markedly, with a continued very low proportion of people testing positive. These low rates of detection are indicative of low levels of COVID-19 transmission. It is important that testing rates and community adherence to public health measures remain high to support the continued suppression of the virus, particularly in vulnerable high-risk groups and settings. New cases of COVID-19 are currently being reported by by only some jurisdictions, albeit at relatively low rates. Although case numbers are low, new cases tend to still be a mix of overseas-acquired and locally-acquired infections. Most locally-acquired cases can be linked back to a known case or cluster. Although the proportion of locally-acquired cases has increased, the overall rate of new cases, regardless of place of acquisition, continues to decrease. The crude case fatality rate in Australia remains low (1.4%), compared with the WHO reported global rate (6.9%). The low case fatality rate is likely reflective of high case detection and high quality of health care services in Australia. Deaths from COVID-19 in Australia have occurred predominantly among the elderly and those with comorbidities, with no deaths occurring in those under 40 years. The highest rate of COVID-19 continues to be among people aged 60-79 years. One third of all cases in this age group have been associated with several outbreaks linked to cruise ships. The lowest rate of disease is in young children, a pattern reflected in international reports. Internationally, while the number of new cases each day remains relatively stable at the global level, some areas such as Brazil and India are showing a dramatic rise in reported cases. Although some low-income countries have so far reported few cases, it is possible that this is due to limited diagnostic and public health capacity, and may not be reflective of true disease incidence.",2019-nCoV; Australia; COVID-19; SARS-CoV-2; acute respiratory disease; coronavirus disease 2019; epidemiology; novel coronavirus,title_abstract,unlikely_candidate,3,"Although this is a high-quality epidemiological report with original data on COVID-19 in Australia, there is no explicit mention of R0 or basic reproduction number. Thus, it does not meet the core transmission metric criterion for strong or possible candidacy.",4,"The study is centrally focused on COVID-19, as indicated by the title, keywords, and throughout the abstract.",4,"The report clearly focuses on human cases in Australia, with demographic breakdowns and discussion of population subgroups.",4,"The study is explicitly set in Australia, with detailed geographic and jurisdictional reporting.",4,"The report provides original surveillance data, including case counts, deaths, and epidemiological trends up to a specific date.",1,"While the report discusses transmission trends and the impact of interventions, there is no explicit mention of the basic reproduction number (R0) or direct transmission metrics in the abstract.",,
32817602,,"Disparities in Incidence of COVID-19 Among Underrepresented Racial/Ethnic Groups in Counties Identified as Hotspots During June 5-18, 2020 - 22 States, February-June 2020.","Moore JT, Ricaldi JN, Rose CE, Fuld J, Parise M, Kang GJ, Driscoll AK, Norris T, Wilson N, Rainisch G, Valverde E, Beresovsky V, Agnew Brune C, Oussayef NL, Rose DA, Adams LE, Awel S, Villanueva J, Meaney-Delman D, Honein MA; COVID-19 State, Tribal, Local, and Territorial Response Team.",MMWR Morb Mortal Wkly Rep. 2020 Aug 21;69(33):1122-1126. doi: 10.15585/mmwr.mm6933e1.,Moore,MMWR. Morbidity and mortality weekly report,2020,2020/08/21,PMC7439982,,10.15585/mmwr.mm6933e1,"During January 1, 2020-August 10, 2020, an estimated 5 million cases of coronavirus disease 2019 (COVID-19) were reported in the United States.* Published state and national data indicate that persons of color might be more likely to become infected with SARS-CoV-2, the virus that causes COVID-19, experience more severe COVID-19-associated illness, including that requiring hospitalization, and have higher risk for death from COVID-19 (1-5). CDC examined county-level disparities in COVID-19 cases among underrepresented racial/ethnic groups in counties identified as hotspots, which are defined using algorithmic thresholds related to the number of new cases and the changes in incidence.† Disparities were defined as difference of ≥5% between the proportion of cases and the proportion of the population or a ratio ≥1.5 for the proportion of cases to the proportion of the population for underrepresented racial/ethnic groups in each county. During June 5-18, 205 counties in 33 states were identified as hotspots; among these counties, race was reported for ≥50% of cumulative cases in 79 (38.5%) counties in 22 states; 96.2% of these counties had disparities in COVID-19 cases in one or more underrepresented racial/ethnic groups. Hispanic/Latino (Hispanic) persons were the largest group by population size (3.5 million persons) living in hotspot counties where a disproportionate number of cases among that group was identified, followed by black/African American (black) persons (2 million), American Indian/Alaska Native (AI/AN) persons (61,000), Asian persons (36,000), and Native Hawaiian/other Pacific Islander (NHPI) persons (31,000). Examining county-level data disaggregated by race/ethnicity can help identify health disparities in COVID-19 cases and inform strategies for preventing and slowing SARS-CoV-2 transmission. More complete race/ethnicity data are needed to fully inform public health decision-making. Addressing the pandemic's disproportionate incidence of COVID-19 in communities of color can reduce the community-wide impact of COVID-19 and improve health outcomes.","[MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Ethnicity; [MeSH] Health Status Disparities; [MeSH] Humans; [MeSH] Incidence; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Racial Groups; [MeSH] United States",title_abstract,unlikely_candidate,3,"While the study is highly relevant for COVID-19, population, location, and original data, it does not address transmission metrics or R0. The focus is on incidence and disparities, not transmission quantification.",4,"The study explicitly focuses on COVID-19 and SARS-CoV-2, as stated in the title, keywords, and abstract.",4,"The study examines human populations, specifically underrepresented racial/ethnic groups in the US.",4,"The study is conducted in real-world US counties, with explicit geographic detail.",4,The abstract describes original analysis of county-level COVID-19 case data by race/ethnicity.,1,There is no explicit mention of the basic reproduction number (R0) or any transmission metric; the focus is on incidence and disparities.,,
32611465,,"The descriptive epidemiology of coronavirus disease 2019 during the epidemic period in Lu'an, China: achieving limited community transmission using proactive response strategies.","Qin W, Sun J, Xu P, Gong T, Li X, Liu L, Hu J, Wang Y, Xie S, Li K, Chang H, Lyu Y.",Epidemiol Infect. 2020 Jul 2;148:e132. doi: 10.1017/S0950268820001478.,Qin,Epidemiology and infection,2020,2020/07/03,PMC7360947,,10.1017/S0950268820001478,"Hubei province in China has had the most confirmed coronavirus disease 2019 (COVID-19) cases and has reported sustained transmission of the disease. Although Lu'an city is adjacent to Hubei province, its community transmission was blocked at the early stage, and the impact of the epidemic was limited. Therefore, we summarised the overall characteristics of the entire epidemic course in Lu'an to help cities with a few imported cases better contain the epidemic. A total of 69 confirmed COVID-19 cases and 11 asymptomatic carriers were identified in Lu'an during the epidemic from 12 January to 21 February 2020. Fifty-two (65.0%) cases were male, and the median age was 40 years. On admission, 56.5% of cases had a fever as the initial symptom, and pneumonia was present in 89.9% of cases. The mean serial interval and the mean duration of hospitalisation were 6.5 days (95% CI: 4.8-8.2) and 18.2 days (95% CI: 16.8-19.5), respectively. A total of 16 clusters involving 60 cases (17 first-generation cases and 43 secondary cases) were reported during the epidemic. We observed that only 18.9% (7/37) index cases resulted in community transmission during the epidemic in Lu'an, indicating that the scale of the epidemic was limited to a low level in Lu'an city. An asymptomatic carrier caused the largest cluster, involving 13 cases. Spread of COVID-19 by asymptomatic carriers represents an enormous challenge for countries responding to the pandemic.",Asymptomatic carrier; cluster; coronavirus disease 2019; outbreak,title_abstract,unlikely_candidate,3,"While the study is highly relevant for disease, population, location, and original evidence, it does not explicitly report or estimate the basic reproduction number (R0). Transmission is discussed in terms of clusters and serial interval, but the key metric for inclusion is missing.",4,"The study explicitly focuses on COVID-19, as stated in the title, keywords, and abstract. The entire analysis centers on COVID-19 cases in Lu'an, China.",4,"The study population is clearly human, with demographic and clinical details of confirmed COVID-19 cases reported.",4,"The study is conducted in a real-world geographic setting (Lu'an, China), with explicit location details provided.",4,"The study reports original empirical data, including case counts, clinical features, and transmission clusters from the epidemic in Lu'an.",2,"The study reports the mean serial interval and describes clusters and secondary transmission, but does not explicitly mention or estimate the basic reproduction number (R0) or equivalent metrics.",,
32426319,,COVID-19: Cultural Predictors of Gender Differences in Global Prevalence Patterns.,"Muurlink OT, Taylor-Robinson AW.",Front Public Health. 2020 Apr 30;8:174. doi: 10.3389/fpubh.2020.00174. eCollection 2020.,Muurlink,Frontiers in public health,2020,2020/05/20,PMC7203575,,10.3389/fpubh.2020.00174,,COVID-19; culture; dengue; facial touching; gender; religion; traditional clothing; transmission,title_only,unlikely_candidate,3,"While the study is clearly about COVID-19 and human populations, there is no explicit evidence of original data or specific mention of R0 or reproduction number. Transmission is only vaguely referenced, so this is unlikely to be directly relevant to the research question.",4,The title and keywords explicitly mention COVID-19 as the central focus of the study.,4,"The study addresses gender differences and cultural predictors, indicating a focus on human populations.",2,"Global prevalence patterns are mentioned, but no specific real-world locations are detailed in the title or keywords.",2,"With no abstract, it is unclear if original empirical data are reported; the title suggests analysis but does not confirm new data.",2,"Transmission is listed as a keyword, but there is no explicit mention of R0 or basic reproduction number in the title or keywords.",,
32777861,,A cross-sectional study of immune seroconversion to SARS-CoV-2 in frontline maternity health professionals.,"Bampoe S, Lucas DN, Neall G, Sceales P, Aggarwal R, Caulfield K, Siassakos D, Odor PM.",Anaesthesia. 2020 Dec;75(12):1614-1619. doi: 10.1111/anae.15229. Epub 2020 Aug 10.,Bampoe,Anaesthesia,2020,2020/08/11,,,10.1111/anae.15229,"COVID-19, the respiratory disease caused by SARS-CoV-2, is thought to cause a milder illness in pregnancy with a greater proportion of asymptomatic carriers. This has important implications for the risk of patient-to-staff, staff-to-staff and staff-to-patient transmission among health professionals in maternity units. The aim of this study was to investigate the prevalence of previously undiagnosed SARS-CoV-2 infection in health professionals from two tertiary-level maternity units in London, UK, and to determine associations between healthcare workers' characteristics, reported symptoms and serological evidence of prior SARS-CoV-2 infection. In total, 200 anaesthetists, midwives and obstetricians, with no previously confirmed diagnosis of COVID-19, were tested for immune seroconversion using laboratory IgG assays. Comprehensive symptom and medical histories were also collected. Five out of 40 (12.5%; 95%CI 4.2-26.8%) anaesthetists, 7/52 (13.5%; 95%CI 5.6-25.8%) obstetricians and 17/108 (15.7%; 95%CI 9.5-24.0%) midwives were seropositive, with an overall total of 29/200 (14.5%; 95%CI 9.9-20.1%) of maternity healthcare workers testing positive for IgG antibodies against SARS-CoV-2. Of those who had seroconverted, 10/29 (35.5%) were completely asymptomatic. Fever or cough were only present in 6/29 (21%) and 10/29 (35%) respectively. Anosmia was the most common symptom occurring in 15/29 (52%) seropositive participants and was the only symptom that was predictive of positive seroconversion (OR 18; 95%CI 6-55). Of those who were seropositive, 59% had not self-isolated at any point and continued to provide patient care in the hospital setting. This is the largest study of baseline immune seroconversion in maternity healthcare workers conducted to date and reveals that one out of six were seropositive, of whom one out of three were asymptomatic. This has significant implications for the risk of occupational transmission of SARS-CoV-2 for both staff and patients in maternity units. Regular testing of staff, including asymptomatic staff should be considered to reduce transmission risk.",COVID-19; obstetrics; seroconversion,title_abstract,unlikely_candidate,3,"Although the study is highly relevant to COVID-19 and reports original data in a human population, it does not provide or estimate the basic reproduction number (R0) or any explicit transmission metric. Therefore, it does not meet the core inclusion criteria for this review.",4,"The study explicitly investigates SARS-CoV-2/COVID-19 seroconversion in healthcare workers, with clear focus on the disease throughout the title and abstract.",4,"The study population is frontline maternity health professionals (humans), with no animal or in vitro component.",4,"The study is conducted in real-world maternity units in London, UK, as specified in the abstract.",4,The study reports original empirical data from serological testing and symptom histories of 200 healthcare workers.,1,"While the study discusses implications for transmission and asymptomatic infection, it does not report or estimate the basic reproduction number (R0) or any explicit transmission metric.",,
32335167,,The role of community-wide wearing of face mask for control of coronavirus disease 2019 (COVID-19) epidemic due to SARS-CoV-2.,"Cheng VC, Wong SC, Chuang VW, So SY, Chen JH, Sridhar S, To KK, Chan JF, Hung IF, Ho PL, Yuen KY.",J Infect. 2020 Jul;81(1):107-114. doi: 10.1016/j.jinf.2020.04.024. Epub 2020 Apr 23.,Cheng,The Journal of infection,2020,2020/04/27,PMC7177146,,10.1016/j.jinf.2020.04.024,"BACKGROUND: Face mask usage by the healthy population in the community to reduce risk of transmission of respiratory viruses remains controversial. We assessed the effect of community-wide mask usage to control coronavirus disease 2019 (COVID-19) in Hong Kong Special Administrative Region (HKSAR). METHODS: Patients presenting with respiratory symptoms at outpatient clinics or hospital wards were screened for COVID-19 per protocol. Epidemiological analysis was performed for confirmed cases, especially persons acquiring COVID-19 during mask-off and mask-on settings. The incidence of COVID-19 per million population in HKSAR with community-wide masking was compared to that of non-mask-wearing countries which are comparable with HKSAR in terms of population density, healthcare system, BCG vaccination and social distancing measures but not community-wide masking. Compliance of face mask usage in the HKSAR community was monitored. FINDINGS: Within first 100 days (31 December 2019 to 8 April 2020), 961 COVID-19 patients were diagnosed in HKSAR. The COVID-19 incidence in HKSAR (129.0 per million population) was significantly lower (p<0.001) than that of Spain (2983.2), Italy (2250.8), Germany (1241.5), France (1151.6), U.S. (1102.8), U.K. (831.5), Singapore (259.8), and South Korea (200.5). The compliance of face mask usage by HKSAR general public was 96.6% (range: 95.7% to 97.2%). We observed 11 COVID-19 clusters in recreational 'mask-off' settings compared to only 3 in workplace 'mask-on' settings (p = 0.036 by Chi square test of goodness-of-fit). CONCLUSION: Community-wide mask wearing may contribute to the control of COVID-19 by reducing the amount of emission of infected saliva and respiratory droplets from individuals with subclinical or mild COVID-19.",COVID-19; Community; Coronavirus; Epidemic; Face mask; SARS-COV-2,title_abstract,unlikely_candidate,3,"Although the study is highly relevant for COVID-19, population, location, and provides original data, it does not report or estimate R0 or any explicit transmission metric. Thus, it does not meet the core inclusion criteria for the review question.",4,"The study explicitly investigates COVID-19/SARS-CoV-2, as stated in the title, keywords, and throughout the abstract.",4,"The study focuses on the general human population in Hong Kong, with explicit mention of community-wide interventions and patient screening.",4,The research is conducted in a real-world geographic setting (Hong Kong SAR) and compares with other countries.,4,"The study reports original empirical data: incidence rates, compliance rates, and cluster analysis based on collected patient and community data.",1,"While the study discusses incidence and clusters, there is no explicit mention or estimation of the basic reproduction number (R0) or equivalent transmission metrics.",,
32887803,,Local lockdowns outperform global lockdown on the far side of the COVID-19 epidemic curve.,"Karatayev VA, Anand M, Bauch CT.",Proc Natl Acad Sci U S A. 2020 Sep 29;117(39):24575-24580. doi: 10.1073/pnas.2014385117. Epub 2020 Sep 4.,Karatayev,Proceedings of the National Academy of Sciences of the United States of America,2020,2020/09/05,PMC7533690,,10.1073/pnas.2014385117,"In the late stages of an epidemic, infections are often sporadic and geographically distributed. Spatially structured stochastic models can capture these important features of disease dynamics, thereby allowing a broader exploration of interventions. Here we develop a stochastic model of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) transmission among an interconnected group of population centers representing counties, municipalities, and districts (collectively, ""counties""). The model is parameterized with demographic, epidemiological, testing, and travel data from Ontario, Canada. We explore the effects of different control strategies after the epidemic curve has been flattened. We compare a local strategy of reopening (and reclosing, as needed) schools and workplaces county by county, according to triggers for county-specific infection prevalence, to a global strategy of province-wide reopening and reclosing, according to triggers for province-wide infection prevalence. For trigger levels that result in the same number of COVID-19 cases between the two strategies, the local strategy causes significantly fewer person-days of closure, even under high intercounty travel scenarios. However, both cases and person-days lost to closure rise when county triggers are not coordinated and when testing rates vary among counties. Finally, we show that local strategies can also do better in the early epidemic stage, but only if testing rates are high and the trigger prevalence is low. Our results suggest that pandemic planning for the far side of the COVID-19 epidemic curve should consider local strategies for reopening and reclosing.",COVID-19; epidemic model; pandemic mitigation; spatially structured model; stochastic model,title_abstract,unlikely_candidate,3,"Although the study is highly relevant to COVID-19 and uses original data in a real-world setting, it does not explicitly estimate or report the basic reproduction number (R0). The focus is on intervention strategies rather than transmission quantification, making it unlikely to directly answer the research question.",4,"The study explicitly models SARS-CoV-2/COVID-19 transmission and intervention strategies, with COVID-19 as the central focus.",4,"The model is parameterized with demographic and epidemiological data from human populations in Ontario, Canada.",4,The study is set in real geographic regions (Ontario counties) using real-world data.,3,"The study develops and parameterizes a new stochastic model using original demographic, epidemiological, and travel data, but the primary output is model-based rather than direct empirical observation.",2,"While the study models SARS-CoV-2 transmission and interventions, there is no explicit mention of estimating the basic reproduction number (R0) or related metrics in the title or abstract.",,
32474558,,"A cluster of SARS-CoV-2 infection among Italian tourists visiting India, March 2020.","Vivian Thangaraj JW, Murhekar M, Mehta Y, Kataria S, Brijwal M, Gupta N, Choudhary A, Malhotra B, Vyas M, Sharma H, Yadav N, Bhatnagar T, Gupta N, Dar L, Gangakhedkar RR, Bhargava B.",Indian J Med Res. 2020 May;151(5):438-443. doi: 10.4103/ijmr.IJMR_1722_20.,Vivian,The Indian journal of medical research,2020,2020/06/01,PMC7530458,,10.4103/ijmr.IJMR_1722_20,"BACKGROUND & OBJECTIVES: A cluster of SARS-CoV-2 infection occurred among Italian tourists visiting India. We report here the epidemiological, clinical, radiological and laboratory findings of the first cluster of SARS-CoV-2 infection among the tourists. METHODS: Information was collected on demographic details, travel and exposure history, comorbidities, timelines of events, date of symptom onset and duration of hospitalization from the 16 Italian tourists and an Indian with laboratory-confirmed SARS-CoV-2 infection. The clinical, laboratory, radiologic and treatment data was abstracted from their medical records and all tourists were followed up till their recovery or discharge or death. Throat and deep nasal swab specimens were collected on days 3, 8, 15, 18, 23 and 25 to evaluate viral clearance. RESULTS: A group of 23 Italian tourists reached New Delhi, India, on February 21, 2020 and along with three Indians visited several tourist places in Rajasthan. By March 3, 2020, 17 of the 26 (attack rate: 65.4%) had become positive for SARS-CoV-2 infection. Of these 17 patients, nine were symptomatic, while eight did not show any symptoms. Of the nine who developed symptoms, six were mild, one was severe and two were critically ill. The median duration between the day of confirmation for COVID-19 and RT-PCR negativity was 18 days (range: 12-23 days). Two patients died with a case fatality of 11.8 per cent. INTERPRETATION & CONCLUSIONS: This study reconfirms higher rates of transmission among close contacts and therefore, public health measures such as physical distancing, personal hygiene and infection control measures are necessary to prevent transmission.",Contact - COVID-19 - India - SARS-CoV-2 - transmission,title_abstract,unlikely_candidate,3,"While the study provides original data on a COVID-19 cluster and discusses transmission, it does not explicitly estimate or mention R0 or the basic reproduction number. Thus, it does not meet the core transmission metric criterion for strong or possible candidate.",4,"The study explicitly investigates SARS-CoV-2/COVID-19 infection in a defined cluster of tourists, as stated in the title and abstract.",4,The study focuses on a group of humans (Italian tourists and Indian contacts) with laboratory-confirmed infection.,4,The study is conducted in a real-world geographic setting (India) with clear details on travel and exposure.,4,"Original epidemiological, clinical, and laboratory data are reported for the cluster, including timelines and outcomes.",2,"The study reports an attack rate and discusses transmission among close contacts, but does not explicitly estimate or mention the basic reproduction number (R0) or equivalent metrics.",,
