PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,screening_stage,screening_mode,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification,fulltext_status,fulltext_path,fulltext_eligible
32621066,,Analysis of Austrian COVID-19 deaths by age and sex.,"Posch M, Bauer P, Posch A, König F.",Wien Klin Wochenschr. 2020 Nov;132(21-22):685-689. doi: 10.1007/s00508-020-01707-9. Epub 2020 Jul 3.,Posch,Wiener klinische Wochenschrift,2020,2020/07/05,PMC7333368,,10.1007/s00508-020-01707-9,"We analyze the age and sex distribution of the reported COVID-19 deaths in Austria. In accordance with international studies, the Austrian data also suggests that the risk of death increases substantially with age. The observed age dependency of the proportions of registered COVID-19 deaths in relation to the population sizes in the age groups is approximately exponential, similar to the age dependency of the general age specific mortality rate. Furthermore, we compare the general age specific mortality rate in Austria with the estimates of the SARS-CoV‑2 infection fatality rate by Ferguson et al. (2020). The parallels to the general age specific mortality rates do not imply that COVID-19 does not pose an additional risk. On the contrary, it follows from the structure and magnitude of the infection fatality rate that it is substantial, especially for higher age groups. However, since in many cases persons with severe pre-existing conditions are affected, it is not yet possible to estimate what effects COVID-19 will have on life expectancy.",Age distribution; Austria; COVID-19; Death; Epidemics; Sex distribution,title_abstract,strict,strong_candidate,4,"This study is highly relevant to the review question because it explicitly examines COVID-19 deaths in a human population and discusses infection fatality rate in relation to age. It uses real-world Austrian data and provides primary analysis of mortality-related outcomes, although part of the abstract also contextualizes findings using external IFR estimates.",4,"The title, abstract, and keywords explicitly focus on COVID-19 and mention SARS-CoV-2 infection fatality rate.",4,"The study analyzes reported COVID-19 deaths in Austria by age and sex, clearly referring to human population data.",4,"It is set in a real-world geographic context, using Austrian national death data.",3,"The abstract states that the authors analyze Austrian reported COVID-19 deaths, indicating primary analysis of empirical population data.",4,"Fatality outcomes are explicit: the paper discusses risk of death, COVID-19 deaths, and compares age-specific mortality with SARS-CoV-2 infection fatality rate estimates.",,,
32511493,,Urban Air Pollution May Enhance COVID-19 Case-Fatality and Mortality Rates in the United States.,"Liang D, Shi L, Zhao J, Liu P, Schwartz J, Gao S, Sarnat J, Liu Y, Ebelt S, Scovronick N, Chang HH.",medRxiv [Preprint]. 2020 May 7:2020.05.04.20090746. doi: 10.1101/2020.05.04.20090746.,Liang,medRxiv : the preprint server for health sciences,2020,2020/06/09,PMC7273261,,10.1101/2020.05.04.20090746,"BACKGROUND: The novel human coronavirus disease 2019 (COVID-19) pandemic has claimed more than 240,000 lives worldwide, causing tremendous public health, social, and economic damages. While the risk factors of COVID-19 are still under investigation, environmental factors, such as urban air pollution, may play an important role in increasing population susceptibility to COVID-19 pathogenesis. METHODS: We conducted a cross-sectional nationwide study using zero-inflated negative binomial models to estimate the association between long-term (2010-2016) county-level exposures to NO2, PM2.5 and O3 and county-level COVID-19 case-fatality and mortality rates in the US. We used both single and multipollutant models and controlled for spatial trends and a comprehensive set of potential confounders, including state-level test positive rate, county-level healthcare capacity, phase-of-epidemic, population mobility, sociodemographic, socioeconomic status, behavior risk factors, and meteorological factors. RESULTS: 1,027,799 COVID-19 cases and 58,489 deaths were reported in 3,122 US counties from January 22, 2020 to April 29, 2020, with an overall observed case-fatality rate of 5.8%. Spatial variations were observed for both COVID-19 death outcomes and long-term ambient air pollutant levels. County-level average NO2 concentrations were positively associated with both COVID-19 case-fatality rate and mortality rate in single-, bi-, and tri-pollutant models (p-values<0.05). Per inter-quartile range (IQR) increase in NO2 (4.6 ppb), COVID-19 case-fatality rate and mortality rate were associated with an increase of 7.1% (95% CI 1.2% to 13.4%) and 11.2% (95% CI 3.4% to 19.5%), respectively. We did not observe significant associations between long-term exposures to PM2.5 or O3 and COVID-19 death outcomes (p-values>0.05), although per IQR increase in PM2.5 (3.4 ug/m3) was marginally associated with 10.8% (95% CI: -1.1% to 24.1%) increase in COVID-19 mortality rate. DISCUSSIONS AND CONCLUSIONS: Long-term exposure to NO2, which largely arises from urban combustion sources such as traffic, may enhance susceptibility to severe COVID-19 outcomes, independent of long-term PM2.5 and O3 exposure. The results support targeted public health actions to protect residents from COVID-19 in heavily polluted regions with historically high NO2 levels. Moreover, continuation of current efforts to lower traffic emissions and ambient air pollution levels may be an important component of reducing population-level risk of COVID-19 deaths.",Air pollution; COVID-19; Case-fatality rate; Mortality; Nitrogen dioxide,title_abstract,strict,strong_candidate,4,"This study is highly aligned with the review question because it explicitly examines SARS-CoV-2/COVID-19 fatality outcomes in a human population using original US county-level data. The abstract directly reports and analyzes case-fatality and mortality rates, making the target parameter central rather than incidental.",4,The title and abstract explicitly focus on COVID-19/coronavirus disease 2019 and analyze COVID-19 cases and deaths in US counties.,4,"The study uses county-level human population data from 3,122 US counties, including reported COVID-19 cases and deaths.",4,It is a real-world nationwide study in the United States with county-level geographic exposure and outcome data.,4,The abstract describes an original cross-sectional empirical analysis using nationwide county-level data and statistical models.,4,"The title, keywords, and abstract explicitly report COVID-19 case-fatality rate and mortality rate, including an observed case-fatality rate of 5.8%.",,,
32240634,,Estimates of the severity of coronavirus disease 2019: a model-based analysis.,"Verity R, Okell LC, Dorigatti I, Winskill P, Whittaker C, Imai N, Cuomo-Dannenburg G, Thompson H, Walker PGT, Fu H, Dighe A, Griffin JT, Baguelin M, Bhatia S, Boonyasiri A, Cori A, Cucunubá Z, FitzJohn R, Gaythorpe K, Green W, Hamlet A, Hinsley W, Laydon D, Nedjati-Gilani G, Riley S, van Elsland S, Volz E, Wang H, Wang Y, Xi X, Donnelly CA, Ghani AC, Ferguson NM.",Lancet Infect Dis. 2020 Jun;20(6):669-677. doi: 10.1016/S1473-3099(20)30243-7. Epub 2020 Mar 30.,Verity,The Lancet. Infectious diseases,2020,2020/04/03,PMC7158570,,10.1016/S1473-3099(20)30243-7,"BACKGROUND: In the face of rapidly changing data, a range of case fatality ratio estimates for coronavirus disease 2019 (COVID-19) have been produced that differ substantially in magnitude. We aimed to provide robust estimates, accounting for censoring and ascertainment biases. METHODS: We collected individual-case data for patients who died from COVID-19 in Hubei, mainland China (reported by national and provincial health commissions to Feb 8, 2020), and for cases outside of mainland China (from government or ministry of health websites and media reports for 37 countries, as well as Hong Kong and Macau, until Feb 25, 2020). These individual-case data were used to estimate the time between onset of symptoms and outcome (death or discharge from hospital). We next obtained age-stratified estimates of the case fatality ratio by relating the aggregate distribution of cases to the observed cumulative deaths in China, assuming a constant attack rate by age and adjusting for demography and age-based and location-based under-ascertainment. We also estimated the case fatality ratio from individual line-list data on 1334 cases identified outside of mainland China. Using data on the prevalence of PCR-confirmed cases in international residents repatriated from China, we obtained age-stratified estimates of the infection fatality ratio. Furthermore, data on age-stratified severity in a subset of 3665 cases from China were used to estimate the proportion of infected individuals who are likely to require hospitalisation. FINDINGS: Using data on 24 deaths that occurred in mainland China and 165 recoveries outside of China, we estimated the mean duration from onset of symptoms to death to be 17·8 days (95% credible interval [CrI] 16·9-19·2) and to hospital discharge to be 24·7 days (22·9-28·1). In all laboratory confirmed and clinically diagnosed cases from mainland China (n=70 117), we estimated a crude case fatality ratio (adjusted for censoring) of 3·67% (95% CrI 3·56-3·80). However, after further adjusting for demography and under-ascertainment, we obtained a best estimate of the case fatality ratio in China of 1·38% (1·23-1·53), with substantially higher ratios in older age groups (0·32% [0·27-0·38] in those aged <60 years vs 6·4% [5·7-7·2] in those aged ≥60 years), up to 13·4% (11·2-15·9) in those aged 80 years or older. Estimates of case fatality ratio from international cases stratified by age were consistent with those from China (parametric estimate 1·4% [0·4-3·5] in those aged <60 years [n=360] and 4·5% [1·8-11·1] in those aged ≥60 years [n=151]). Our estimated overall infection fatality ratio for China was 0·66% (0·39-1·33), with an increasing profile with age. Similarly, estimates of the proportion of infected individuals likely to be hospitalised increased with age up to a maximum of 18·4% (11·0-37·6) in those aged 80 years or older. INTERPRETATION: These early estimates give an indication of the fatality ratio across the spectrum of COVID-19 disease and show a strong age gradient in risk of death. FUNDING: UK Medical Research Council.","[MeSH] Adolescent; [MeSH] Adult; [MeSH] Aged; [MeSH] Aged, 80 and over; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Child; [MeSH] Child, Preschool; [MeSH] China; [MeSH] Coronavirus Infections; [MeSH] Hospitalization; [MeSH] Humans; [MeSH] Incidence; [MeSH] Infant; [MeSH] Infant, Newborn; [MeSH] Middle Aged; [MeSH] Models, Statistical; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] SARS-CoV-2; [MeSH] Young Adult",title_abstract,strict,strong_candidate,4,"This study is highly relevant to the review question because it directly analyzes COVID-19 in human populations using real-world data and reports explicit fatality measures. The abstract centers on estimating CFR and IFR, making the target outcome a primary focus rather than a secondary clinical endpoint.",4,The title and abstract explicitly study coronavirus disease 2019 (COVID-19) and SARS-CoV-2-related outcomes throughout.,4,"The study uses human case data, deaths, recoveries, and repatriated resident data from China and multiple countries.",4,"The analysis is grounded in real-world geographic settings, including Hubei, mainland China, and 37 countries plus Hong Kong and Macau.",4,"The abstract reports original primary analysis using individual-case data, line-list data, aggregate case counts, and PCR prevalence data.",4,"Fatality is the central parameter: the study explicitly estimates case fatality ratio and infection fatality ratio, overall and by age.",,,
33481734,,COVID-19 with and without pneumonia: clinical outcomes in the internal medicine ward.,"Melendi SE, Pérez MM, Salas CE, Haedo MF, Xavier FB, Saltos Navarrete JD, Aguirre C, Baleta ML, Balsano FJ, Caldano MG, Colignon MG, de Oliveira Brasil T, de Wolodimeroff N, Déramo Aquino AI, Fernández de Córdova AG, Fontan MB, Galvagno FI, Iturrieta Araya NS, Mollinedo Cruz VS, Olivero A, Pestalardo I, Ricciardi M, Vera Rueda ML, Villaverde MC, Lauko Mauri M, Ujeda C, Leis R.",Medicina (B Aires). 2020;80 Suppl 6:56-64.,Melendi,Medicina,2020,2021/01/22,,,,"The clinical features of COVID-19 differ substantially upon the presence (or absence) of viral pneumonia. The aim of this article was to describe the clinical characteristics of COVID-19 patients admitted to the Internal Medicine ward, as divided into those with and without pneumonia. This single-center prospective cohort study was conducted in a tertiary teaching public hospital in Buenos Aires City named Hospital General de Agudos Carlos G. Durand. Baseline data collection was performed within 48 hours of admission and patients were followed until discharge or in-hospital death. Epidemiological, clinical, laboratory, and radiological characteristics together with treatment data were obtained from the medical records. Of the 417 included, 243 (58.3%) had pneumonia. Median age was 43 years (IQR:32-57) and 222 (53.2%) were female. The overall crude case-fatality rate was 3.8%. None of the COVID-19 patients without pneumonia developed critical disease, required invasive mechanical ventilation nor died during hospitalization. However, 7 (4%) developed severe disease during follow-up. Among patients with COVID-19 pneumonia, in-hospital mortality rate was 6.6%, severe disease developed in 81 (33.3%), critical disease in 23 (9.5%), and 22 (9.1%) were admitted to the intensive care unit. A largely good prognosis was observed among COVID-19 patients without pneumonia, still, even among this group, unfavorable clinical progression can develop and should be properly monitored. Critical illness among patients with COVID-19 pneumonia was frequent and observed rates from this cohort provide a sound characterization of COVID-19 clinical features in a major city from South America.",coronavirus infections; epidemiology; inpatients; internal medicine; pneumonia,title_abstract,strict,strong_candidate,4,"This study is highly relevant because it explicitly examines human COVID-19 patients in a real clinical setting and reports original cohort data. It directly provides fatality outcomes, including case-fatality and in-hospital mortality rates, which closely match the review question.",4,The title and abstract explicitly study COVID-19 patients and compare outcomes in patients with and without pneumonia.,4,"This is a cohort of 417 hospitalized COVID-19 patients in an internal medicine ward, clearly a human population.",4,"The study was conducted in a real-world tertiary public hospital in Buenos Aires City, Argentina.",4,The abstract describes a single-center prospective cohort study with primary data collected from admitted patients and followed to discharge or death.,4,"The abstract explicitly reports fatality outcomes, including an overall crude case-fatality rate of 3.8% and an in-hospital mortality rate of 6.6% among pneumonia patients.",,,
32575825,,Deaths in SARS-Cov-2 Positive Patients in Italy: The Influence of Underlying Health Conditions on Lethality.,"Deiana G, Azara A, Dettori M, Delogu F, Vargiu G, Gessa I, Stroscio F, Tidore M, Steri G, Castiglia P.",Int J Environ Res Public Health. 2020 Jun 21;17(12):4450. doi: 10.3390/ijerph17124450.,Deiana,International journal of environmental research and public health,2020,2020/06/25,PMC7344703,,10.3390/ijerph17124450,"This study aims to underline the clinical characteristics of patients who died after testing positive for SARS-CoV-2 infection in one region of Italian and to evaluate the influence of underlying health conditions on the fatal outcome. A matched case-control study was designed by analyzing the data regarding positive subjects observed up to April 21, 2020. The case fatality rate was 7.9%, with a higher proportion of deaths in men than women. The specific standardized mortality ratio was 0.15-0.13 for males and 0.2 for females, showing that mortality is much lower than expected. Cardiovascular diseases, chronic lung diseases and diabetes mellitus showed a significant association with the outcome. Although the case fatality rate in Sardinia in regard to age and gender patterns seems to be similar to that for Italy as a whole, its quantitative value was far lower than the national one and possible explanations might include the genetic characteristics of the Sardinian population or the immediate closure of its borders as soon as the epidemic started. Our results highlighted that lethality is strongly dependent on the presence of multiple concomitant serious diseases. It is important to have epidemiological strategies for effective guidance on public health actions in order to improve chances of survival.",COVID-19; Italy; SARS-CoV-2; lethality; underlying health conditions,title_abstract,strict,strong_candidate,4,This study is highly relevant to the review question because it explicitly examines SARS-CoV-2 infection in humans and directly reports fatality-related measures such as case fatality rate and mortality ratios. It is based on original empirical data from a defined Italian population in a real-world setting.,4,"The title, keywords, and abstract explicitly focus on SARS-CoV-2-positive patients and COVID-19 context in Italy.",4,"The study analyzes patients and positive subjects in an Italian region, clearly indicating a human population.",4,It is set in Sardinia/Italy and uses region-specific observational data from a real-world geographic setting.,4,"The abstract describes a matched case-control study analyzing observed subject data up to April 21, 2020, indicating original empirical research.",4,"The abstract explicitly reports fatality outcomes, including a case fatality rate of 7.9%, mortality ratios, deaths, and lethality.",,,
32479787,,"Clinical characteristics, outcomes, and risk factors for mortality in patients with cancer and COVID-19 in Hubei, China: a multicentre, retrospective, cohort study.","Yang K, Sheng Y, Huang C, Jin Y, Xiong N, Jiang K, Lu H, Liu J, Yang J, Dong Y, Pan D, Shu C, Li J, Wei J, Huang Y, Peng L, Wu M, Zhang R, Wu B, Li Y, Cai L, Li G, Zhang T, Wu G.",Lancet Oncol. 2020 Jul;21(7):904-913. doi: 10.1016/S1470-2045(20)30310-7. Epub 2020 May 29.,Yang,The Lancet. Oncology,2020,2020/06/02,PMC7259917,,10.1016/S1470-2045(20)30310-7,"BACKGROUND: Patients with cancer are a high-risk population in the COVID-19 pandemic. We aimed to describe clinical characteristics and outcomes of patients with cancer and COVID-19, and examined risk factors for mortality in this population. METHODS: We did a retrospective, multicentre, cohort study of 205 patients with laboratory-confirmed severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection and with a pathological diagnosis of a malignant tumour in nine hospitals within Hubei, China, from Jan 13 to March 18, 2020. All patients were either discharged from hospitals or had died by April 20, 2020. Clinical characteristics, laboratory data, and cancer histories were compared between survivors and non-survivors by use of χ2 test. Risk factors for mortality were identified by univariable and multivariable logistic regression models. FINDINGS: Between Jan 13 and Mar 18, 2020, 205 patients with cancer and laboratory-confirmed SARS-CoV-2 infection were enrolled (median age 63 years [IQR 56-70; range 14-96]; 109 [53%] women). 183 (89%) had solid tumours and 22 (11%) had haematological malignancies. The median duration of follow-up was 68 days (IQR 59-78). The most common solid tumour types were breast (40 [20%] patients), colorectal (28 [14%]), and lung cancer (24 [12%]). 54 (30%) of 182 patients received antitumour therapies within 4 weeks before symptom onset. 30 (15%) of 205 patients were transferred to an intensive care unit and 40 (20%) died during hospital admission. Patients with haematological malignancies had poorer prognoses than did those with solid tumours: nine (41%) of 22 patients with haematological malignancies died versus 31 (17%) of 183 patients with solid tumours (hazard ratio for death 3·28 [95% CI 1·56-6·91]; log rank p=0·0009). Multivariable regression analysis showed that receiving chemotherapy within 4 weeks before symptom onset (odds ratio [OR] 3·51 [95% CI 1·16-10·59]; p=0·026) and male sex (OR 3·86 [95% CI 1·57-9·50]; p=0·0033) were risk factors for death during admission to hospital. INTERPRETATION: Patients with cancer and COVID-19 who were admitted to hospital had a high case-fatality rate. Unfavourable prognostic factors, including receiving chemotherapy within 4 weeks before symptom onset and male sex, might help clinicians to identify patients at high risk of fatal outcomes. FUNDING: National Natural Science Foundation of China.","[MeSH] Adolescent; [MeSH] Adult; [MeSH] Aged; [MeSH] Aged, 80 and over; [MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] China; [MeSH] Coronavirus Infections; [MeSH] Female; [MeSH] Humans; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Neoplasms; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Prognosis; [MeSH] Retrospective Studies; [MeSH] Risk Factors; [MeSH] SARS-CoV-2; [MeSH] Severity of Illness Index; [MeSH] Treatment Outcome; [MeSH] Young Adult",title_abstract,strict,strong_candidate,4,"This study is highly relevant to the review because it directly examines hospitalized human patients with confirmed SARS-CoV-2 infection and explicitly reports fatality outcomes. It provides original empirical data from a defined geographic setting and includes both death counts and case-fatality language, with analysis of mortality risk factors.",4,The title and abstract explicitly study COVID-19 and laboratory-confirmed SARS-CoV-2 infection.,4,The study concerns 205 human patients with cancer and COVID-19 treated in hospitals.,4,"It is a real-world multicentre cohort conducted in nine hospitals in Hubei, China.",4,This is a retrospective multicentre cohort study reporting original patient-level clinical outcomes and regression analyses.,4,"Mortality is an explicit focus: the title mentions risk factors for mortality, the abstract reports deaths, hazard ratios for death, and states a high case-fatality rate.",,,
32032682,,Pathogenicity and transmissibility of 2019-nCoV-A quick overview and comparison with other emerging viruses.,Chen J.,Microbes Infect. 2020 Mar;22(2):69-71. doi: 10.1016/j.micinf.2020.01.004. Epub 2020 Feb 4.,Chen,Microbes and infection,2020,2020/02/08,PMC7102641,,10.1016/j.micinf.2020.01.004,"A zoonotic coronavirus, tentatively labeled as 2019-nCoV by the World Health Organization (WHO), has been identified as the causative agent of the viral pneumonia outbreak in Wuhan, China, at the end of 2019. Although 2019-nCoV can cause a severe respiratory illness like SARS and MERS, evidence from clinics suggested that 2019-nCoV is generally less pathogenic than SARS-CoV, and much less than MERS-CoV. The transmissibility of 2019-nCoV is still debated and needs to be further assessed. To avoid the 2019-nCoV outbreak turning into an epidemic or even a pandemic and to minimize the mortality rate, China activated emergency response procedures, but much remains to be learned about the features of the virus to refine the risk assessment and response. Here, the current knowledge in 2019-nCoV pathogenicity and transmissibility is summarized in comparison with several commonly known emerging viruses, and information urgently needed for a better control of the disease is highlighted.",ACE2; Basic reproduction number (R(0)); Case fatality rate; Novel coronavirus infection; SARS,title_abstract,strict,unlikely_candidate,2,"This paper is highly relevant to SARS-CoV-2/2019-nCoV and has some connection to mortality/fatality concepts, but it appears to be a summary overview rather than original empirical research. The abstract does not explicitly present fatality outcome estimates, so relevance to the target parameter is only indirect at title/abstract stage.",4,"The title and abstract explicitly focus on 2019-nCoV, described as the causative agent of the Wuhan outbreak. This is directly the target disease/pathogen of interest.",2,"The abstract refers to a viral pneumonia outbreak and mentions clinical evidence, implying human disease context. However, no specific human study population is described.",3,"A real-world geographic setting is explicitly mentioned: the outbreak in Wuhan, China. However, the paper appears to be a broad overview rather than a field study tied to a defined study site.",0,"The abstract states that 'current knowledge ... is summarized,' indicating a narrative overview rather than original empirical data or primary analysis.",2,"Keywords include 'Case fatality rate' and the abstract mentions minimizing the 'mortality rate,' but it does not explicitly report or estimate any mortality or fatality rate in the abstract.",,,
32293449,,Prognostic value of NT-proBNP in patients with severe COVID-19.,"Gao L, Jiang D, Wen XS, Cheng XC, Sun M, He B, You LN, Lei P, Tan XW, Qin S, Cai GQ, Zhang DY.",Respir Res. 2020 Apr 15;21(1):83. doi: 10.1186/s12931-020-01352-w.,Gao,Respiratory research,2020,2020/04/16,PMC7156898,,10.1186/s12931-020-01352-w,"BACKGROUND: The outbreak of coronavirus disease 2019 (COVID-19) caused by severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) in China has been declared a public health emergency of international concern. The cardiac injury is a common condition among the hospitalized patients with COVID-19. However, whether N terminal pro B type natriuretic peptide (NT-proBNP) predicted outcome of severe COVID-19 patients was unknown. METHODS: The study initially enrolled 102 patients with severe COVID-19 from a continuous sample. After screening out the ineligible cases, 54 patients were analyzed in this study. The primary outcome was in-hospital death defined as the case fatality rate. Research information and following-up data were obtained from their medical records. RESULTS: The best cut-off value of NT-proBNP for predicting in-hospital death was 88.64 pg/mL with the sensitivity for 100% and the specificity for 66.67%. Patients with high NT-proBNP values (> 88.64 pg/mL) had a significantly increased risk of death during the days of following-up compared with those with low values (≤88.64 pg/mL). After adjustment for potential risk factors, NT-proBNP was independently correlated with in-hospital death. CONCLUSION: NT-proBNP might be an independent risk factor for in-hospital death in patients with severe COVID-19. TRIAL REGISTRATION: ClinicalTrials, NCT04292964. Registered 03 March 2020.",COVID-19; NT-proBNT; Outcome; SARS-CoV-2,title_abstract,strict,possible_candidate,4,"The study is highly relevant to SARS-CoV-2/COVID-19 in a human clinical population and reports original empirical data. It explicitly includes death and case fatality as the primary outcome, though the main emphasis is prognostic prediction rather than direct estimation of fatality outcomes at the population level.",4,The title and abstract explicitly focus on severe COVID-19 caused by SARS-CoV-2. The disease is central to the study.,4,"The study analyzes hospitalized patients with severe COVID-19 and reports data from 54 cases, indicating a human clinical population.",2,"The abstract indicates a real-world hospitalized patient sample in China, but no specific geographic site or field setting is clearly described.",4,"This is an original clinical study enrolling patients, analyzing medical records, and reporting follow-up outcomes and risk estimates.",3,"The abstract explicitly reports in-hospital death and states the primary outcome was in-hospital death defined as the case fatality rate. However, the main focus is prognostic value of NT-proBNP rather than estimating mortality/fatality rates themselves.",,,
32403011,,Case fatality rate in patients with COVID-19 infection and its relationship with length of follow up.,"Giorgi Rossi P; Emilia-Romagna COVID-19 working group; Broccoli S, Angelini P.",J Clin Virol. 2020 Jul;128:104415. doi: 10.1016/j.jcv.2020.104415. Epub 2020 May 5.,Giorgi,Journal of clinical virology : the official publication of the Pan American Society for Clinical Virology,2020,2020/05/14,PMC7198396,,10.1016/j.jcv.2020.104415,,"[MeSH] Betacoronavirus; [MeSH] COVID-19; [MeSH] Coronavirus Infections; [MeSH] Follow-Up Studies; [MeSH] Humans; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Prevalence; [MeSH] SARS-CoV-2",title_only,lenient,strong_candidate,4,"Based on the title and keywords alone, this study is highly relevant to fatality outcomes of SARS-CoV-2 infection because it explicitly concerns COVID-19 patients and directly reports case fatality rate. Uncertainty remains at title-only screening regarding study design details and setting, but the central disease and outcome alignment are very strong.",4,"The title explicitly states 'COVID-19 infection' and the keywords include COVID-19 and SARS-CoV-2. Even with title-only metadata, disease relevance is unmistakable.",4,"The title refers to 'patients' and the keywords include 'Humans,' indicating a human population. Although metadata are limited, this strongly supports population relevance.",2,"The title does not specify a geographic setting or clearly identifiable real-world location. With only title and keywords available, a real-world clinical follow-up context is plausible but not confirmed.",3,"The focus on case fatality rate and its relationship with length of follow-up suggests an empirical study rather than a review, and the keyword 'Follow-Up Studies' supports this. However, without an abstract, primary data collection cannot be confirmed with complete certainty.",4,"The title explicitly names 'Case fatality rate,' which directly matches the target parameter of interest. Despite sparse metadata, parameter relevance is clear and unambiguous.",,,yes
33954263,,Assessing the age- and gender-dependence of the severity and case fatality rates of COVID-19 disease in Spain.,"Moraga P, Ketcheson DI, Ombao HC, Duarte CM.",Wellcome Open Res. 2020 Jun 2;5:117. doi: 10.12688/wellcomeopenres.15996.1. eCollection 2020.,Moraga,Wellcome open research,2020,2021/05/06,PMC8063525,,10.12688/wellcomeopenres.15996.1,"Background: The assessment of the severity and case fatality rates of coronavirus disease 2019 (COVID-19) and the determinants of its variation is essential for planning health resources and responding to the pandemic. The interpretation of case fatality rates (CFRs) remains a challenge due to different biases associated with surveillance and reporting. For example, rates may be affected by preferential ascertainment of severe cases and time delay from disease onset to death. Using data from Spain, we demonstrate how some of these biases may be corrected when estimating severity and case fatality rates by age group and gender, and identify issues that may affect the correct interpretation of the results. Methods: Crude CFRs are estimated by dividing the total number of deaths by the total number of confirmed cases. CFRs adjusted for preferential ascertainment of severe cases are obtained by assuming a uniform attack rate in all population groups, and using demography-adjusted under-ascertainment rates. CFRs adjusted for the delay between disease onset and death are estimated by using as denominator the number of cases that could have a clinical outcome by the time rates are calculated. A sensitivity analysis is carried out to compare CFRs obtained using different levels of ascertainment and different distributions for the time from disease onset to death. Results: COVID-19 outcomes are highly influenced by age and gender. Different assumptions yield different CFR values but in all scenarios CFRs are higher in old ages and males. Conclusions: The procedures used to obtain the CFR estimates require strong assumptions and although the interpretation of their magnitude should be treated with caution, the differences observed by age and gender are fundamental underpinnings to inform decision-making.",COVID-19; age; case fatality rate; epidemics; gender; mortality,title_abstract,strict,strong_candidate,4,"This study is highly relevant to the review question because it explicitly investigates COVID-19 and directly estimates case fatality rates, the target parameter of interest. It uses original human population data from a real-world setting in Spain and provides primary analysis of fatality outcomes by age and gender.",4,The title and abstract explicitly focus on COVID-19/coronavirus disease 2019. SARS-CoV-2 infection is the central disease context of the study.,4,"The study analyzes age group and gender patterns using population data from Spain, indicating a human population. There is no indication of animal or in vitro work.",4,The abstract explicitly states that the analysis uses data from Spain. This is a real-world geographic setting.,4,"The paper estimates crude and adjusted CFRs using data from Spain and conducts sensitivity analyses, indicating original empirical analysis. It is not presented as a review or commentary.",4,"Case fatality rates (CFRs) are explicit in the title, keywords, and abstract, and are a main outcome of the study. The paper estimates and compares CFRs by age and gender.",,,
