PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,pub_types,mesh_terms,llm_suggest,overall_score,overall_justification,include,confidence,screening_stage,screening_mode,screening_strategy,screening_profile,screening_topic,screening_disease,model,prompt_tokens,completion_tokens,total_tokens,wall_time_ms,parse_error,api_error,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification
37363720,Knowledge of mpox and its determinants among the healthcare personnel in Arabic regions: A multi-country cross-sectional study.,"Sarya Swed, Haidara Bohsas, Muhammad Mainuddin Patwary, Hidar Alibrahim, Amine Rakab, Abdulqadir J Nashwan, Wael Hafez, Noheir A I Hassan, Sheikh Shoib, Mohamed Elsayed, Bisher Sawaf, Mhd Kutaiba Albuni, Elias Battikh, Gihan Mustafa Kamal Mohamed, Adel AlBozom, Ebrahim Shaddad, Sherihan Fathey, Mila Nu Nu Htay, Sanjit Sah, Ivan Cherrez-Ojeda, Aroop Mohanty, Bijaya Kumar Padhi, Alfonso J Rodriguez-Morales, Aravind Gandhi P, Ranjit Sah",New microbes and new infections. 2023. doi: 10.1016/j.nmni.2023.101146..,Swed,New microbes and new infections,2023,2023/06/09,,,10.1016/j.nmni.2023.101146,"BACKGROUND & AIM: The monkeypox virus (MPXV), an Orthopoxvirus family member, is the zoonotic agent that causes mpox (formerly known as monkeypox). The ongoing mpox pandemic has caused cases across continents involving 110 countries. This study aimed to assess mpox knowledge and its determinants among healthcare personnel. METHODS: This cross-sectional study was conducted from June 6 to June 25, 2022, among 17 Arab countries. The self-administered questionnaire consists of 53 questions assessing the knowledge about the monkeypox virus. RESULTS: In total, 5874 medical students and clinical doctors from 17 Arab countries participated in this study. Only 13.8% (n = 812) of respondents have ever received information about mpox during their studies in medicine. The mean knowledge score was 13.84, and the median score was 15 (range 1-34). More than half (51.3%, n = 3012) have heard about mpox before. A low proportion of the participants had a good level of knowledge on mpox. Only 11.7% of respondents had correctly identified the natural host and the incubation period of mpox. More than half (58.9%) were aware of the signs and symptoms of mpox. Few respondents (28%) believed that mpox and smallpox have similar signs and symptoms. Specialist doctors had higher knowledge of mpox (AOR = 2.96, 95% CI = 2.24-3.92, p < 0.001) than other cadres. CONCLUSION: Mpox awareness among Arabic medical students and practitioners is low; hence immediate action in creating awareness among arab healthcare professionals is the need of the hour. This is crucial in the mpox early detection and prevention of its spread.",Awareness; Clinicians; Medical students; Middle East; Monkeypox,Journal Article,,possible_candidate,2,"The study assesses mpox knowledge, which includes the incubation period.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,584,27,611,301.6,,,,,,,,,,,,
21373379,"Efficacy of CMX001 as a post exposure antiviral in New Zealand White rabbits infected with rabbitpox virus, a model for orthopoxvirus infections of humans.","Amanda D Rice, Mathew M Adams, Greg Wallace, Andrew M Burrage, Scott F Lindsey, Andrew J Smith, Daniele Swetnam, Brandi R Manning, Stacey A Gray, Bernhard Lampert, Scott Foster, Randall Lanier, Alice Robertson, George Painter, Richard W Moyer",Viruses. 2011. doi: 10.3390/v3010047..,Rice,Viruses,2011,2011/01/01,,,10.3390/v3010047,"CMX001, a lipophilic nucleotide analog formed by covalently linking 3-(hexdecyloxy)propan-1-ol to cidofovir (CDV), is being developed as a treatment for smallpox. In the absence of human cases of smallpox, new treatments must be tested for efficacy in animal models. Previously, we demonstrated the efficacy of CMX001 in protecting New Zealand White rabbits from mortality following intradermal infection with rabbitpox virus as a model for smallpox, monkeypox and for treatment of adverse reactions to smallpox vaccination. Here we extend these studies by exploring different dosing regimens and performing randomized, blinded, placebo-controlled studies. In addition, because rabbitpox virus can be transmitted via naturally generated aerosols (animal to animal transmission), we report on studies to test the efficacy of CMX001 in protecting rabbits from lethal rabbitpox virus disease when infection occurs by animal to animal transmission. In all cases, CMX001 treatment was initiated at the onset of observable lesions in the ears to model the use of CMX001 as a treatment for symptomatic smallpox. The results demonstrate that CMX001 is an effective treatment for symptomatic rabbitpox virus infection. The rabbitpox model has key similarities to human smallpox including an incubation period, generalized systemic disease, the occurrence of lesions which may be used as a trigger for initiating therapy, and natural animal to animal spread, making it an appropriate model.",CMX001; antiviral; poxvirus; rabbitpox; smallpox treatment,"Journal Article; Research Support, N.I.H., Extramural; Review","[MeSH] Animals; [MeSH] Antiviral Agents; [MeSH] Cytosine; [MeSH] Disease Models, Animal; [MeSH] Disease Transmission, Infectious; [MeSH] Dose-Response Relationship, Drug; [MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Organophosphonates; [MeSH] Rabbits; [MeSH] Random Allocation; [MeSH] Smallpox; [MeSH] Vaccinia virus",unlikely_candidate,0,"The study focuses on CMX001 in rabbits, not mpox serial intervals or incubation period.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,521,35,556,413.6,,,,,,,,,,,,
36991417,A cross-sectional survey of public knowledge of the monkeypox disease in Nigeria.,"Ahmad Ibrahim Al-Mustapha, Oluwaseun Adeolu Ogundijo, Nafisah Ayinde Sikiru, Barakat Kolawole, Muftau Oyewo, Hager El-Nadi, Ashiru Mohammed Mustapha, Lucky Icomiare Adebudo, Adesoji Odukoya, Emmanuella Chinenye Asiegbu, Magdalene B Nanven, Taibat Lawal-Atolagbe, Fatima Lawal-Lah, Oladayo David Awoyale, Ahmed Tijani Abubakar, Kabiru Sahabi, Zaharadeen S Babandi",BMC public health. 2023. doi: 10.1186/s12889-023-15398-0..,Al-Mustapha,BMC public health,2023,2023/03/29,,,10.1186/s12889-023-15398-0,"The Monkeypox Disease (MPXD) gained attention due to its widened geographical distribution outside of Africa, Hence, a it was declared a global health emergency. The index case in Europe was from a Nigerian traveller. This study assessed public awareness and knowledge of the MPXD by conducting an online, cross-sectional survey of educated Nigerians. A total of 822 respondents were recruited using the snowball sampling method between the 16th to 29th of August 2022. More responses were retrieved from the Northeastern geopolitical region (30.1%, n=220) than other regions. Descriptive statistics revealed that 89% (n=731/822) of the study participants were aware of the MPXD but only 58.7% (n=429/731) of them had good knowledge of the disease with a mean knowledge score of 5.31±2.09. The main knowledge gaps were in the incubation period of the disease, the signs and symptoms, its mode of transmission, and preventive practices needed to curb the spread of the monkeypox virus (MPXV). Specifically, only 24.5% (n=179) of them knew that MPXV can be transmitted via sexual contact. Most of the study participants (79.2%, n=651) opined that we can prevent the occurrence of public health emergencies in the future. The multivariable logistic regression analysis revealed that of the socio-demographic variables, the male gender (OR: 1.69; 95% CI: 1.22,2.33); Ph.D. level education (1.44; 95% CI: 1.048,4.23); and being homosexual (OR:1.65; 95% CI: 1.07,3.78) were significantly associated with good knowledge of MPXD. Despite the varying prevalence across the country, the region of residence within Nigeria did not influence the knowledge of MPXD among the respondents. The knowledge gaps necessitate intensified public health risk communication with a focus on modes of transmission and the preventive measures needed to curb the spread of the MPXV.",Awareness; MPXD; Monkeypox; Nigeria,Journal Article,"[MeSH] Humans; [MeSH] Male; [MeSH] Mpox, Monkeypox; [MeSH] Cross-Sectional Studies; [MeSH] Nigeria; [MeSH] Health Knowledge, Attitudes, Practice; [MeSH] Surveys and Questionnaires",possible_candidate,2,"The study assesses public knowledge of mpox, which aligns with the task of screening for mpox review.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,655,34,689,404.9,,,,,,,,,,,,
37800433,Monkeypox Virus: A comprehensive narrative review.,"S Hassan, N Paudyal, A Emaan, S Ibrahim",Kathmandu University medical journal (KUMJ). 2023.,Hassan,Kathmandu University medical journal (KUMJ),2023,2023/01/01,,,,"Monkeypox virus, now known as Mpox virus is a large, enveloped, double stranded deoxyribonucleic acid (DNA) virus belonging to the Orthopox viridae genus of the Poxviridae family. Though, Mpox, have earlier been endemic to only African countries, the 2022 outbreak has shown its rapid spread throughout the world. The May 2022 outbreak have shown primarily human to human transmission in contrast to animal to human transmission that had been seen previously. Recent data also suggest a possibility of a pre symptomatic spread. After an incubation period of 9 days, patients with Mpox can present with a prodrome of symptoms followed by a rash. If untreated, severe complications develop in the high-risk groups especially children and pregnant woman. Such groups of people will benefit from antiviral treatments. The current approach to prevent against it is pre-exposure and post exposure prophylaxis with vaccines. The vaccines that have been approved by Food and Drug Administration to date is ACAM2000 and JYNNEOS. Several diagnostic methods exist, among which polymerase chain reaction has proven to be the most specific and sensitive. In this review, we will discuss its epidemiology, the clinical manifestations, diagnostic modalities, complications, treatment approaches and preventive measures.","[MeSH] United States; [MeSH] Animals; [MeSH] Child; [MeSH] Female; [MeSH] Pregnancy; [MeSH] Humans; [MeSH] Monkeypox virus; [MeSH] Mpox, Monkeypox; [MeSH] Disease Outbreaks",Review; Journal Article,"[MeSH] United States; [MeSH] Animals; [MeSH] Child; [MeSH] Female; [MeSH] Pregnancy; [MeSH] Humans; [MeSH] Monkeypox virus; [MeSH] Mpox, Monkeypox; [MeSH] Disease Outbreaks",unlikely_candidate,0,The paper does not provide specific data on serial intervals and incubation period of mpox.,false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,420,30,450,397.5,,,,,,,,,,,,
38320310,Updating Reproduction Number Estimates for Mpox in the Democratic Republic of Congo Using Surveillance Data.,"Kelly Charniga, Andrea M McCollum, Christine M Hughes, Benjamin Monroe, Joelle Kabamba, Robert Shongo Lushima, Toutou Likafi, Beatrice Nguete, Elisabeth Pukuta, Elisabeth Muyamuna, Jean-Jacques Muyembe Tamfum, Stomy Karhemere, Didine Kaba, Yoshinori Nakazawa",The American journal of tropical medicine and hygiene. 2024. doi: 10.4269/ajtmh.23-0215..,Charniga,The American journal of tropical medicine and hygiene,2024,2024/02/06,,,10.4269/ajtmh.23-0215,"Incidence of human monkeypox (mpox) has been increasing in West and Central Africa, including in the Democratic Republic of Congo (DRC), where monkeypox virus (MPXV) is endemic. Most estimates of the pathogen's transmissibility in the DRC are based on data from the 1980s. Amid the global 2022 mpox outbreak, new estimates are needed to characterize the virus' epidemic potential and inform outbreak control strategies. We used the R package vimes to identify clusters of laboratory-confirmed mpox cases in Tshuapa Province, DRC. Cases with both temporal and spatial data were assigned to clusters based on the disease's serial interval and spatial kernel. We used the size of the clusters to infer the effective reproduction number, Rt, and the rate of zoonotic spillover of MPXV into the human population. Out of 1,463 confirmed mpox cases reported in Tshuapa Province between 2013 and 2017, 878 had both date of symptom onset and a location with geographic coordinates. Results include an estimated Rt of 0.82 (95% CI: 0.79-0.85) and a rate of 132 (95% CI: 122-143) spillovers per year assuming a reporting rate of 25%. This estimate of Rt is larger than most previous estimates. One potential explanation for this result is that Rt could have increased in the DRC over time owing to declining population-level immunity conferred by smallpox vaccination, which was discontinued around 1982. Rt could be overestimated if our assumption of one spillover event per cluster does not hold. Our results are consistent with increased transmissibility of MPXV in Tshuapa Province.","[MeSH] Animals; [MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Democratic Republic of the Congo; [MeSH] Monkeypox virus; [MeSH] Zoonoses; [MeSH] Disease Outbreaks",Journal Article,"[MeSH] Animals; [MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Democratic Republic of the Congo; [MeSH] Monkeypox virus; [MeSH] Zoonoses; [MeSH] Disease Outbreaks",possible_candidate,2,"The study provides an estimate of the effective reproduction number for mpox in the DRC, which is directly relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,559,38,597,465.4,,,,,,,,,,,,
39255234,"Epidemiologic Quantities for Monkeypox Virus Clade I from Historical Data with Implications for Current Outbreaks, Democratic Republic of the Congo.","Valentina Marziano, Giorgio Guzzetta, Ira Longini, Stefano Merler",Emerging infectious diseases. 2024. doi: 10.3201/eid3010.240665..,Marziano,Emerging infectious diseases,2024,2024/09/10,,,10.3201/eid3010.240665,"We used published data from outbreak investigations of monkeypox virus clade I in the Democratic Republic of the Congo to estimate the distributions of critical epidemiological parameters. We estimated a mean incubation period of 9.9 days (95% credible interval [CrI] 8.5-11.5 days) and a mean generation time of 17.2 days (95% CrI 14.1-20.9 days) or 11.3 days (95% CrI 9.4-14.0 days), depending on the considered dataset. Presymptomatic transmission was limited. Those estimates suggest generally slower transmission dynamics in clade I than in clade IIb. The time-varying reproduction number for clade I in the Democratic Republic of the Congo was estimated to be below the epidemic threshold in the first half of 2024. However, in the South Kivu Province, where the newly identified subclade Ib has been associated with sustained human-to-human transmission, we estimated an effective reproduction number above the epidemic threshold (95% CrI 0.96-1.27).",Democratic Republic of the Congo; generation time; incubation period; monkeypox virus; mpox; mpox clade I; reproduction number; serial interval; sexually transmitted infections; viruses; zoonoses,Journal Article; Historical Article,"[MeSH] Humans; [MeSH] Democratic Republic of the Congo; [MeSH] Monkeypox virus; [MeSH] Mpox, Monkeypox; [MeSH] Disease Outbreaks; [MeSH] Phylogeny; [MeSH] History, 21st Century",possible_candidate,2,"The study provides estimates of incubation period and generation time for mpox, relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,409,32,441,410.1,,,,,,,,,,,,
36342036,Early estimates of the incidence trend and the reproductive number of the monkeypox epidemic in Brazil.,"Isaac N Schrarstzhaupt, Mellanie Fontes-Dutra, Fredi Alexander Diaz-Quijano",Travel medicine and infectious disease. 2022. doi: 10.1016/j.tmaid.2022.102484..,Schrarstzhaupt,Travel medicine and infectious disease,2022,2022/10/29,,,10.1016/j.tmaid.2022.102484,"BACKGROUND: We aimed to calculate the weekly growth of the incidence and the effective reproductive number (Rt) of the 2022 Monkeypox epidemic during its introduction in Brazil. METHOD: We described the case distribution in the country and calculated the incidence trend and the Rt in the four geographical states with the highest case reports. By using two regression approaches, count model and the Prais-Winsten, we calculated the relative incidence increase. Moreover, we estimated the Rt for the period between the 24th and the 50th days after the first official report, using a serial interval reported in another population and two alternative values (± 3 days). RESULTS: Up to August 22, 3.896 Monkeypox cases were confirmed in Brazil. The weekly incidence increases were between 37.5% (95% CI: 20.7% - 56,6%) and 82.1% (95% CI: 59.5%-107.8%), and all estimates of Rt were significantly higher than 1 in the four states analyzed. CONCLUSIONS: The Monkeypox outbreak in Brazil is a significant public health emergency that requires coordinated public health strategies such as testing, contact tracing, and vaccination.",Brazil; Epidemic; Monkeypox; Outbreak; Reproductive number,Journal Article,"[MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Brazil; [MeSH] Incidence; [MeSH] Epidemics; [MeSH] Disease Outbreaks",possible_candidate,2,"The study focuses on the incidence trend and reproductive number of mpox, which are relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,434,35,469,438.0,,,,,,,,,,,,
39638290,"Epidemiological characteristics and risk factors of suspected and confirmed mpox cases during the 2022-2023 epidemic in the Capital Region, Korea.","Mingyeol Shim, Soo Hyeon Cho, Seung Eun Lee, Taeyoung Kim",Epidemiology and health. 2024. doi: 10.4178/epih.e2024092..,Shim,Epidemiology and health,2024,2024/11/24,,,10.4178/epih.e2024092,"OBJECTIVES: This study investigated the general characteristics of laboratory-confirmed mpox patients in the Capital Region of Korea, as well as the risk factors for mpox infection, particularly focusing on the characteristics of polymerase chain reaction (PCR)-positive and PCR-negative cases. METHODS: We investigated 160 adults, excluding 4 minors, from 164 suspected mpox patients reported in Seoul, Gyeonggi, Incheon, and Gangwon from June 21, 2022 to October 31, 2023. Data were collected via telephone and face-to-face interviews. A statistical analysis of the general characteristics of the infection was conducted using frequency analysis and logistic regression. RESULTS: Of the 160 suspected cases of mpox, 59.3% (n=95) tested positive via mpox-PCR. Among the confirmed cases, 97.9% (n=93) were male. PCR-positive patients typically presented with genital and anal skin rashes or mucosal lesions, accompanied by pain. Additionally, 35.5% (n=33) of the male patients had human immunodeficiency virus (HIV) infections. Most confirmed cases (94.7%, 90/95) were believed to have contracted mpox through sexual contact during the maximal incubation period of 21 days prior to symptom onset, with a significant number reporting same-sex or casual contact. The most commonly collected and highest-yielding specimens from PCR-positive patients were from skin or mucosal lesions, whereas blood samples demonstrated the lowest percent positivity. CONCLUSIONS: In the Capital Region, most PCR-positive cases were male patients in their 30s who had sexual contacts and exhibited symptoms, aligning with findings from previous studies. These results provide a foundation for the differential diagnosis concerning mpox infection and the selection of PCR-test samples in clinical settings.",Human immunodeficiency virus; Mpox (monkeypox); Sexually transmitted diseases,Journal Article,"[MeSH] Humans; [MeSH] Male; [MeSH] Republic of Korea; [MeSH] Female; [MeSH] Risk Factors; [MeSH] Adult; [MeSH] Middle Aged; [MeSH] Young Adult; [MeSH] Epidemics; [MeSH] Polymerase Chain Reaction; [MeSH] Aged; [MeSH] Adolescent; [MeSH] Mpox, Monkeypox",unlikely_candidate,0,The study focuses on mpox cases in Korea and does not provide information on serial intervals and incubation period.,false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,601,34,635,425.6,,,,,,,,,,,,
39235998,"Contact Tracing for Mpox Clade II Cases Associated with Air Travel - United States, July 2021-August 2022.","Kristin C Delea, Tai-Ho Chen, Kayla Lavilla, Yonette Hercules, Shannon Gearhart, Leigh Ellyn Preston, Christine M Hughes, Faisal S Minhaj, Michelle A Waltenburg, Brittany Sunshine, Agam K Rao, Andrea M McCollum, Kara Adams, Miguel Ocaña, Olubunmi Akinkugbe, Clive Brown, Francisco Alvarado-Ramy",MMWR. Morbidity and mortality weekly report. 2024. doi: 10.15585/mmwr.mm7335a1..,Delea,MMWR. Morbidity and mortality weekly report,2024,2024/09/05,,,10.15585/mmwr.mm7335a1,"Monkeypox virus (MPXV) can spread among humans through direct contact with lesions, scabs, or saliva; via respiratory secretions; and indirectly from fomites; via percutaneous injuries; and by crossing the placenta to the fetus during pregnancy. Since 2022, most patients with mpox in the United States have experienced painful skin lesions, and some have had severe illness. During 2021-2022, CDC initiated aircraft contact investigations after receiving reports of travelers on commercial flights with probable or confirmed mpox during their infectious period. Data were collected 1) during 2021, when two isolated clade II mpox cases not linked to an outbreak were imported into the United States by international travelers and 2) for flights arriving in or traveling within the United States during April 30-August 2, 2022, after a global clade II mpox outbreak was detected in May 2022. A total of 113 persons (100 passengers and 13 crew members) traveled on 221 flights while they were infectious with mpox. CDC developed definitions for aircraft contacts based on proximity to mpox cases and flight duration, sent information about these contacts to U.S. health departments, and received outcome information for 1,046 (68%) of 1,538 contacts. No traveler was found to have acquired mpox via a U.S. flight exposure. For persons with mpox and their contacts who had departed from the United States, CDC forwarded contact information as well as details about the exposure event to destination countries to facilitate their own public health investigations. Findings from these aircraft contact investigations suggest that traveling on a flight with a person with mpox does not appear to constitute an exposure risk or warrant routine contact tracing activities. Nonetheless, CDC recommends that persons with mpox isolate and delay travel until they are no longer infectious.","[MeSH] Humans; [MeSH] Contact Tracing; [MeSH] United States; [MeSH] Air Travel; [MeSH] Disease Outbreaks; [MeSH] Mpox, Monkeypox; [MeSH] Female; [MeSH] Male; [MeSH] Adult; [MeSH] Centers for Disease Control and Prevention, U.S.; [MeSH] Aircraft",Journal Article,"[MeSH] Humans; [MeSH] Contact Tracing; [MeSH] United States; [MeSH] Air Travel; [MeSH] Disease Outbreaks; [MeSH] Mpox, Monkeypox; [MeSH] Female; [MeSH] Male; [MeSH] Adult; [MeSH] Centers for Disease Control and Prevention, U.S.; [MeSH] Aircraft",unlikely_candidate,0,The paper focuses on contact tracing for mpox cases and does not provide information on serial intervals and incubation period.,false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,583,35,618,468.3,,,,,,,,,,,,
38051425,A global systematic evidence review with meta-analysis of the epidemiological characteristics of the 2022 Mpox outbreaks.,"George N Okoli, Paul Van Caeseele, Nicole Askin, Ahmed M Abou-Setta",Infection. 2023. doi: 10.1007/s15010-023-02133-5..,Okoli,Infection,2024,2023/12/05,,,10.1007/s15010-023-02133-5,"BACKGROUND: In 2022, there were outbreaks of Mpox where the disease is not endemic. We summarized published full-text epidemiological data from the outbreaks. METHODS: A global evidence review (protocol: osf.io/j3kb7) with systematic literature search up to February 09, 2023. We focused on experimental/observational studies of laboratory confirmed Mpox, excluding case reports and case series of < 5 cases. Epidemiological data were pooled using an inverse variance, random-effects model, and pooled estimates presented with associated 95% confidence intervals. RESULTS: We included 66 studies. Mean incubation period was 7.8 days (6.6-9.0 days, 8 studies: 560 cases), reproductive number 1.8 (1.7-1.9, 6 studies), mean duration from symptom onset to diagnosis 5.8 days (4.8-6.8 days, 4 studies: 982 cases), mean symptom duration 17.5 days (14.7-20.2 days, 3 studies: 292 cases), mean serial interval 8.5 days (7.3-9.9 days, 1 study), hospitalisation 6% (4-9%, 26 studies: 5339 cases), and vaccine effectiveness 78% (65-91%, 3 studies: 953 cases). Highly relevant clinical manifestations were pleomorphic skin lesions 82% (68-94%, 26 studies: 4093 cases), anogenital lesions 64% (51-77%, 9 studies: 10,398 cases), fever 54% (50-57%, 52 studies: 25,992 cases), and lymphadenopathy 51% (46-57%, 42 studies: 17,803 cases), with cases mostly men who have sex with men (MSM). Possibly relevant manifestations were perianal lesions, fatigue, asthenia, myalgia, and headache. CONCLUSIONS: The 2022 Mpox outbreaks presented with sex-related clinical manifestations and were mostly reported among MSM.","Epidemiology; Meta-analysis; Monkeypox, Mpox; Systematic review",Journal Article; Systematic Review; Meta-Analysis,"[MeSH] Humans; [MeSH] Disease Outbreaks; [MeSH] Male; [MeSH] Female; [MeSH] Mpox, Monkeypox",possible_candidate,2,"The paper provides information on the incubation period of mpox, which is directly relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,676,33,709,416.7,,,,,,,,,,,,
38666400,"Scenarios of future mpox outbreaks among men who have sex with men: a modelling study based on cross-sectional seroprevalence data from the Netherlands, 2022.","Marc C Shamier, Luca M Zaeck, Hannelore M Götz, Bruno Vieyra, Babs E Verstrepen, Koen Wijnans, Matthijs Ra Welkers, Elske Hoornenborg, Brigitte Agl van Cleef, Martin E van Royen, Kai J Jonas, Marion Pg Koopmans, Rory D de Vries, David Amc van de Vijver, Corine H GeurtsvanKessel",Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin. 2024. doi: 10.2807/1560-7917.ES.2024.29.17.2300532..,Shamier,Euro surveillance : bulletin Europeen sur les maladies transmissibles = European communicable disease bulletin,2024,2024/04/01,,,10.2807/1560-7917.ES.2024.29.17.2300532,"BackgroundFollowing the 2022-2023 mpox outbreak, crucial knowledge gaps exist regarding orthopoxvirus-specific immunity in risk groups and its impact on future outbreaks.AimWe combined cross-sectional seroprevalence studies in two cities in the Netherlands with mathematical modelling to evaluate scenarios of future mpox outbreaks among men who have sex with men (MSM).MethodsSerum samples were obtained from 1,065 MSM attending Centres for Sexual Health (CSH) in Rotterdam or Amsterdam following the peak of the Dutch mpox outbreak and the introduction of vaccination. For MSM visiting the Rotterdam CSH, sera were linked to epidemiological and vaccination data. An in-house developed ELISA was used to detect vaccinia virus (VACV)-specific IgG. These observations were combined with published data on serial interval and vaccine effectiveness to inform a stochastic transmission model that estimates the risk of future mpox outbreaks.ResultsThe seroprevalence of VACV-specific antibodies was 45.4% and 47.1% in Rotterdam and Amsterdam, respectively. Transmission modelling showed that the impact of risk group vaccination on the original outbreak was likely small. However, assuming different scenarios, the number of mpox cases in a future outbreak would be markedly reduced because of vaccination. Simultaneously, the current level of immunity alone may not prevent future outbreaks. Maintaining a short time-to-diagnosis is a key component of any strategy to prevent new outbreaks.ConclusionOur findings indicate a reduced likelihood of large future mpox outbreaks among MSM in the Netherlands under current conditions, but emphasise the importance of maintaining population immunity, diagnostic capacities and disease awareness.",antibodies; monkeypox virus; mpox; outbreak preparedness; serosurveillance; transmission model,Journal Article,"[MeSH] Humans; [MeSH] Male; [MeSH] Netherlands; [MeSH] Seroepidemiologic Studies; [MeSH] Cross-Sectional Studies; [MeSH] Disease Outbreaks; [MeSH] Homosexuality, Male; [MeSH] Adult; [MeSH] Middle Aged; [MeSH] Vaccinia; [MeSH] Antibodies, Viral; [MeSH] Vaccination; [MeSH] Young Adult; [MeSH] Models, Theoretical; [MeSH] Enzyme-Linked Immunosorbent Assay; [MeSH] Immunoglobulin G; [MeSH] Mpox, Monkeypox",unlikely_candidate,0,"The study focuses on seroprevalence and modelling of mpox among MSM in the Netherlands, not on serial intervals and incubation period.",false,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,543,43,586,584.8,,,,,,,,,,,,
35817231,Estimation of local transmissibility in the early phase of monkeypox epidemic in 2022.,"Kin On Kwok, Wan In Wei, Arthur Tang, Samuel Yeung Shan Wong, Julian W Tang",Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases. 2022. doi: 10.1016/j.cmi.2022.06.025..,Kwok,Clinical microbiology and infection : the official publication of the European Society of Clinical Microbiology and Infectious Diseases,2022,2022/07/08,,,10.1016/j.cmi.2022.06.025,"OBJECTIVES: To estimate the basic reproductive number (Ro) to help us understand and control the spread of monkeypox in immunologically naive populations. METHODS: Using three highest incidence populations including England, Portugal, and Spain as examples as of 18 June 2022, we employed the branching process with a Poisson likelihood and gamma-distributed serial interval to fit daily reported case data of monkeypox to estimate Ro. Sensitivity analyses were performed by varying mean serial interval from 6.8 to 12.8 days. RESULTS: The median posterior estimates of Ro for monkeypox in the three study populations were statistically >1 (England: Ro = 1.60 [95% (credible interval) CrI, 1.50-1.70]; Portugal: Ro = 1.40 [95% CrI, 1.20-1.60]; Spain: Ro = 1.80 [95% CrI, 1.70-2.00]). Ro estimates varied over 1.30 to 2.10, depending on the serial interval. DISCUSSION: The updated Ro estimates across different populations will inform policy makers' plans for public health control measures. Currently, monkeypox has a sustainable outbreak potential and may challenge healthcare systems, mainly due to declines in the population level immunity to Orthopoxviruses since the cessation of routine smallpox vaccination. Smallpox vaccination has been shown to be effective in protecting (≤85% effectiveness) against monkeypox infection in earlier times. So early postexposure vaccination is currently being offered in an attempt to control its spread.",Basic reproductive number; Branching process; Epidemic; Monkeypox; Outbreak,Journal Article,"[MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Smallpox; [MeSH] Epidemics; [MeSH] Disease Outbreaks; [MeSH] Vaccination",possible_candidate,2,"The study focuses on estimating the basic reproductive number (Ro) of monkeypox, which is relevant to the question.",true,0.5,title_abstract,simple_prompt,leads_mistral_simple,MP6,serial_interval,mpox,zifeng-ai/leads-mistral-7b-v1,522,39,561,528.0,,,,,,,,,,,,
