PMID,is_ground_truth,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords,pub_types,mesh_terms,screening_stage,screening_mode,prompt_tokens,completion_tokens,total_tokens,wall_time_ms,llm_suggest,overall_score,overall_justification,disease_score,disease_justification,population_score,population_justification,location_score,location_justification,evidence_score,evidence_justification,parameter_score,parameter_justification,confidence,fulltext_status,fulltext_path,fulltext_eligible
33173362,,"The Relationship Among Organizational Identity, Psychological Resilience and Work Engagement of the First-Line Nurses in the Prevention and Control of COVID-19 Based on Structural Equation Model.","Lyu H, Yao M, Zhang D, Liu X.",Risk Manag Healthc Policy. 2020 Nov 2;13:2379-2386. doi: 10.2147/RMHP.S254928. eCollection 2020.,Lyu,Risk management and healthcare policy,2020,2020/11/11,PMC7646467,,10.2147/RMHP.S254928,"PURPOSE: To explore how the organizational identity and psychological resilience affect work engagement of the front-line nurses in the prevention and control of coronavirus disease 2019 (COVID-19) and to establish the relationship model based on these factors. MATERIAL AND METHODS: Convenience sampling was applied to collect questionnaire samples from 216 nurses (from 12 cities in 6 provinces). General information questionnaires, organizational identity scale (OIQ), psychological resilience scale (CD-RISC), and Utrecht Work Engagement Scale (UWES) were used as tools for data collection. RESULTS: Both organizational identification and psychological resilience had a positive impact on work engagement (r=0.457~0.669). The structural equation model indicated that psychological resilience had a significant partial mediating effect on the relationship between organizational identity and work engagement; the mediating effect value was 0.25, the overall effect value of work engagement was 0.73, and the mediating effect accounted for 34.2%. CONCLUSION: Our results revealed that organizational identity could directly affect nursing. It can also indirectly affect nurses' work engagement through the intermediary role of psychological resilience. In face of the COVID-19 epidemic, hospitals and nursing managers could improve the level of nurses' job involvement by improving organizational identity, which in turn may have a positive effect on psychological resilience.",COVID-19; coronavirus disease; nurses; organizational identity; pneumonia; psychological resilience; work engagement,Journal Article,,title_abstract,strict,1097,388,1485,3563.9,unlikely_candidate,3,"While the study is highly relevant to COVID-19, human populations, and presents original empirical data from a real-world setting, it does not address the target parameter of the basic reproduction number (R0). Therefore, it is not relevant to the research question.",4,"The title, abstract, and keywords explicitly mention 'COVID-19' and 'coronavirus disease 2019' as the context for the study.",4,"The study focuses on 'first-line nurses' and 'human subjects' (nurses) in the context of COVID-19, clearly indicating a human population.",3,"The study collected questionnaire samples from nurses in '12 cities in 6 provinces' in China, indicating a real-world geographic context.",4,"The abstract describes data collection using 'convenience sampling' and 'questionnaire samples from 216 nurses' with specific scales, indicating original empirical data from human subjects. The publication type is 'Journal Article'.",0,"The study investigates organizational identity, psychological resilience, and work engagement among nurses during COVID-19, but does not mention or report the basic reproduction number (R0).",1.0,,,
33928256,,Automated Assessment and Tracking of COVID-19 Pulmonary Disease Severity on Chest Radiographs using Convolutional Siamese Neural Networks.,"Li MD, Arun NT, Gidwani M, Chang K, Deng F, Little BP, Mendoza DP, Lang M, Lee SI, O'Shea A, Parakh A, Singh P, Kalpathy-Cramer J.",Radiol Artif Intell. 2020 Jul 22;2(4):e200079. doi: 10.1148/ryai.2020200079. eCollection 2020 Jul.,Li,Radiology. Artificial intelligence,2020,2021/04/30,PMC7392327,,10.1148/ryai.2020200079,"PURPOSE: To develop an automated measure of COVID-19 pulmonary disease severity on chest radiographs (CXRs), for longitudinal disease tracking and outcome prediction. MATERIALS AND METHODS: A convolutional Siamese neural network-based algorithm was trained to output a measure of pulmonary disease severity on CXRs (pulmonary x-ray severity (PXS) score), using weakly-supervised pretraining on ∼160,000 anterior-posterior images from CheXpert and transfer learning on 314 frontal CXRs from COVID-19 patients. The algorithm was evaluated on internal and external test sets from different hospitals (154 and 113 CXRs respectively). PXS scores were correlated with radiographic severity scores independently assigned by two thoracic radiologists and one in-training radiologist (Pearson r). For 92 internal test set patients with follow-up CXRs, PXS score change was compared to radiologist assessments of change (Spearman ρ). The association between PXS score and subsequent intubation or death was assessed. Bootstrap 95% confidence intervals (CI) were calculated. RESULTS: PXS scores correlated with radiographic pulmonary disease severity scores assigned to CXRs in the internal and external test sets (r=0.86 (95%CI 0.80-0.90) and r=0.86 (95%CI 0.79-0.90) respectively). The direction of change in PXS score in follow-up CXRs agreed with radiologist assessment (ρ=0.74 (95%CI 0.63-0.81)). In patients not intubated on the admission CXR, the PXS score predicted subsequent intubation or death within three days of hospital admission (area under the receiver operating characteristic curve=0.80 (95%CI 0.75-0.85)). CONCLUSION: A Siamese neural network-based severity score automatically measures radiographic COVID-19 pulmonary disease severity, which can be used to track disease change and predict subsequent intubation or death.",,Journal Article,,title_abstract,strict,1224,391,1615,2865.2,unlikely_candidate,3,"While this study is highly relevant to COVID-19, human populations, and presents original empirical evidence, it does not investigate the basic reproduction number (R0) of COVID-19. Its focus is on automated assessment of pulmonary disease severity.",4,"The title and abstract explicitly mention 'COVID-19' and 'COVID-19 pulmonary disease severity', indicating a direct focus on the disease.",4,"The study involves 'COVID-19 patients' and 'human subjects' for data collection and evaluation, confirming a human population focus.",3,"The study uses data from 'different hospitals' and mentions 'internal and external test sets', implying a real-world clinical context, though specific geographic locations are not detailed.",4,"The abstract describes data collection from '314 frontal CXRs from COVID-19 patients' and '92 internal test set patients with follow-up CXRs', indicating original empirical data from human subjects. The publication type is 'Journal Article'.",0,"The study focuses on 'pulmonary disease severity' and 'outcome prediction' using CXRs, with no mention of 'basic reproduction number', 'R0', or related terms.",1.0,,,
33083298,,A New Self-Reported Assessment Measure for COVID-19 Anxiety Scale (CDAS) in Iran: A Web-Based Study.,"Alipour A, Ghadami A, Farsham A, Dorri N.",Iran J Public Health. 2020 Jul;49(7):1316-1323. doi: 10.18502/ijph.v49i7.3585.,Alipour,Iranian journal of public health,2020,2020/10/21,PMC7548505,,10.18502/ijph.v49i7.3585,"BACKGROUND: Given the epidemic of Corona disease and its associated anxiety, it is necessary to develop a tool to measure anxiety. This study was conducted to instruct Corona Disease Anxiety Scale (CDAS) to measure the level of anxiety, during the prevalence of the COVID-19 in Iran. METHODS: The present study was considered as applied research in terms of purpose and descriptive-correlational research in terms of methodological. 318 individuals (aged from 18 to 60 years old) completed the Corona Disease Anxiety Scale (CDAS) and the General Health Questionnaire (GHQ) online. RESULTS: Corona Disease Anxiety Scale had a good internal consistency (α=0.91) and good convergent validity, correlating with the GHQ-28 (r=0.49, P>0.01). Exploratory analysis revealed psychological and physical factors. These 2 factor account for 51% of the total variance and 9 items were loaded on every factor. CONCLUSION: This scale is reliable and valid scale for measuring Corona anxiety in non-clinical Iranian population.",Anxiety; Coronavirus; Iran; Self-report,Journal Article,,title_abstract,strict,1026,376,1402,4797.6,unlikely_candidate,3,"While the study is relevant to COVID-19, human populations, and provides original empirical data from a real-world location, it does not address the target parameter of the basic reproduction number (R0). Its focus is entirely on COVID-19 related anxiety.",4,"The study explicitly investigates 'COVID-19' and 'Corona disease' in the title and abstract, focusing on anxiety related to it.",4,"The study involves '318 individuals (aged from 18 to 60 years old)' from the 'non-clinical Iranian population', indicating a human population focus.",4,"The study is explicitly conducted in 'Iran' and mentions 'Iranian population', providing a real-world geographic context.",4,The abstract describes data collection from human subjects ('318 individuals... completed the Corona Disease Anxiety Scale (CDAS) and the General Health Questionnaire (GHQ) online') and is a 'Journal Article'.,0,The study focuses on developing and validating a 'COVID-19 Anxiety Scale' and does not mention or investigate the basic reproduction number (R0).,1.0,,,
33195321,,Coagulopathy as a Prodrome of Cytokine Storm in COVID-19-Infected Patients.,"Guo H, Sheng Y, Li W, Li F, Xie Z, Li J, Zhu Y, Geng J, Liu G, Wang L, Li J, Wang F.",Front Med (Lausanne). 2020 Oct 23;7:572989. doi: 10.3389/fmed.2020.572989. eCollection 2020.,Guo,Frontiers in medicine,2020,2020/11/16,PMC7645068,,10.3389/fmed.2020.572989,"Background: The rapid coronavirus disease 2019 (COVID-19) pandemic has hit hard on the world and causes panic since the virus causes serious infectious respiratory illness and easily leads to severe conditions such as immune system overactivation or cytokine storm. Due to the limited knowledge on the course of infection of this coronavirus and the lack of an effective treatment for this fatal disease, mortality remains high. The emergence of a cytokine storm in patients with a severe condition has been reported as the top reason of the death of patients with COVID-19 infection. However, the causative mechanism of cytokine storm remains elusive. Thus, we aim to observe the association of coagulopathy (D-dimer) with cytokine (i.e., IL-6) and CT imaging in COVID-19-infected patients. Methods: In this retrospective observational study, we systematically analyzed the comprehensive clinical laboratory data of COVID-19-positive patients in different illness groups of mild, moderate, and severe conditions according to the Chinese Clinical Guidance for COVID-19 Pneumonia Diagnosis and Treatment (7th edition). T tests and chi-square tests were used for two-group comparisons. One-way ANOVA was used for three-group comparisons. Pearson and Spearman correlation coefficients of the D-dimer level with IL-6 and CT imaging were computed at baseline. With regular liquid biopsy approach, D-dimer, IL-6, and neutrophil-to-lymphocyte ratio were recorded repeatedly with a time curve to investigate disease progression, along with CT imaging, and other indicators. Results: All the 64 patients were clinically evaluated and classified into three groups of mild (32 cases), moderate (23 cases), and severe (nine cases) conditions. The D-dimer level positively correlated with IL-6 (R = 0.5) at baseline when the COVID-19-infected patients were admitted. In addition, we observed that D-dimer rises earlier than the cytokine storm represented by IL-6 surge, which suggests that coagulopathy might act as a trigger to potentiate a cytokine storm. Conclusion: Integrated analysis revealed a positive correlation of coagulopathy with cytokine storm in COVID-19-infected patients; the D-dimer rises early, which indicates that coagulopathy acts as a prodrome of cytokine storm. Coagulopathy can be used to monitor early cytokine storm in COVID-19-infected patients.",COVID-19; IL-6; coagulopathy; cytokine storm; d-dimer; prodrome,Journal Article,,title_abstract,strict,1305,369,1674,3494.3,unlikely_candidate,3,"While the study is highly relevant to COVID-19, human populations, and presents original empirical evidence, it completely lacks any mention or investigation of the basic reproduction number (R0). Therefore, it is not relevant to the research question.",4,"The study explicitly investigates COVID-19, as mentioned in the title, keywords, and abstract multiple times.",4,"The study focuses on 'COVID-19-infected patients' and analyzes 'clinical laboratory data of COVID-19-positive patients', indicating a human population.",3,"The study is a retrospective observational study analyzing clinical data, implying a real-world clinical setting, although a specific geographic location is not provided.",4,"The abstract describes a 'retrospective observational study' that 'systematically analyzed the comprehensive clinical laboratory data of COVID-19-positive patients', indicating original empirical data collection from human subjects.",0,The study does not mention or investigate the basic reproduction number (R0) or any related terms. Its focus is on coagulopathy and cytokine storm in COVID-19 patients.,1.0,,,
32743593,,Disparity in the quality of COVID-19 data reporting across India.,"Vasudevan V, Gnanasekaran A, Sankar V, Vasudevan SA, Zou J.",medRxiv [Preprint]. 2020 Aug 5:2020.07.19.20157248. doi: 10.1101/2020.07.19.20157248.,Vasudevan,medRxiv : the preprint server for health sciences,2020,2020/08/04,PMC7386517,,10.1101/2020.07.19.20157248,"BACKGROUND: Transparent and accessible reporting of COVID-19 data is critical for public health efforts. Each state and union territory (UT) of India has its own mechanism for reporting COVID-19 data, and the quality of their reporting has not been systematically evaluated. We present a comprehensive assessment of the quality of COVID-19 data reporting done by the Indian state and union territory governments. This assessment informs the public health efforts in India and serves as a guideline for pandemic data reporting by other governments. METHODS: We designed a semi-quantitative framework to assess the quality of COVID-19 data reporting done by the states and union territories of India. This framework captures four key aspects of public health data reporting - availability, accessibility, granularity, and privacy. We then used this framework to calculate a COVID-19 Data Reporting Score (CDRS, ranging from 0 to 1) for 29 states based on the quality of COVID-19 data reporting done by the state during the two-week period from 19 May to 1 June, 2020. States that reported less than 10 total confirmed cases as of May 18 were excluded from the study. FINDINGS: Our results indicate a strong disparity in the quality of COVID-19 data reporting done by the state governments in India. CDRS varies from 0.61 (good) in Karnataka to 0.0 (poor) in Bihar and Uttar Pradesh, with a median value of 0.26. Only ten states provide a visual representation of the trend in COVID-19 data. Ten states do not report any data stratified by age, gender, comorbidities or districts. In addition, we identify that Punjab and Chandigarh compromised the privacy of individuals under quarantine by releasing their personally identifiable information on the official websites. Across the states, the CDRS is positively associated with the state's sustainable development index for good health and well-being (Pearson correlation: r=0.630, p=0.0003). INTERPRETATION: The disparity in CDRS across states highlights three important findings at the national, state, and individual level. At the national level, it shows the lack of a unified framework for reporting COVID-19 data in India, and highlights the need for a central agency to monitor or audit the quality of data reporting done by the states. Without a unified framework, it is difficult to aggregate the data from different states, gain insights from them, and coordinate an effective nationwide response to the pandemic. Moreover, it reflects the inadequacy in coordination or sharing of resources among the states in India. Coordination among states is particularly important as more people start moving across states in the coming months. The disparate reporting score also reflects inequality in individual access to public health information and privacy protection based on the state of residence. FUNDING: J.Z. is supported by NSF CCF 1763191, NIH R21 MD012867-01, NIH P30AG059307, NIH U01MH098953 and grants from the Silicon Valley Foundation and the Chan-Zuckerberg Initiative.",,Preprint; Journal Article,,title_abstract,strict,1442,367,1809,5733.6,unlikely_candidate,3,"While the study is highly relevant to COVID-19, human populations, and a real-world location, it completely lacks any mention of the basic reproduction number (R0). Therefore, it does not address the target parameter of the research question.",4,The study explicitly investigates 'COVID-19 data reporting' and 'COVID-19 data' throughout the abstract.,4,"The study focuses on 'public health efforts' and 'pandemic data reporting by other governments' in India, clearly concerning human populations.",4,"The study is specifically located in 'India', assessing data reporting across 'Indian state and union territory governments'.",4,"The abstract describes designing a 'semi-quantitative framework' and using it to 'calculate a COVID-19 Data Reporting Score (CDRS)' for 29 states, indicating original data analysis and collection from human-related public health data.",0,"The abstract does not mention 'basic reproduction number', 'R0', 'R naught', or 'reproduction number' at all. It focuses on data reporting quality.",1.0,,,
32255222,,Work stress among Chinese nurses to support Wuhan in fighting against COVID-19 epidemic.,"Mo Y, Deng L, Zhang L, Lang Q, Liao C, Wang N, Qin M, Huang H.",J Nurs Manag. 2020 Jul;28(5):1002-1009. doi: 10.1111/jonm.13014. Epub 2020 May 20.,Mo,Journal of nursing management,2020,2020/04/08,PMC7262235,,10.1111/jonm.13014,"AIMS: To investigate the work stress among Chinese nurses who are supporting Wuhan in fighting against Coronavirus Disease 2019 (COVID-19) infection and to explore the relevant influencing factors. BACKGROUND: The COVID-19 epidemic has posed a major threat to public health. Nurses have always played an important role in infection prevention, infection control, isolation, containment and public health. However, available data on the work stress among these nurses are limited. METHODS: A cross-sectional survey. An online questionnaire was completed by 180 anti-epidemic nurses from Guangxi. Data collection tools, including the Chinese version of the Stress Overload Scale (SOS) and the Self-rating Anxiety Scale (SAS), were used. Descriptive single factor correlation and multiple regression analyses were used in exploring the related influencing factors. RESULTS: The SOS (39.91 ± 12.92) and SAS (32.19 ± 7.56) scores of this nurse group were positively correlated (r = 0.676, p < .05). Multiple regression analysis showed that only children, working hours per week and anxiety were the main factors affecting nurse stress (p = .000, .048, .000, respectively). CONCLUSIONS: Nurses who fight against COVID-19 were generally under pressure. IMPLICATIONS FOR NURSING MANAGEMENT: Nurse leaders should pay attention to the work stress and the influencing factors of the nurses who are fighting against COVID-19 infection, and offer solutions to retain mental health among these nurses.",COVID-2019 epidemic; Chinese nurses; Wuhan; a cross-sectional survey; work stress,Journal Article,"[MeSH] Adult; [MeSH] COVID-19; [MeSH] China; [MeSH] Coronavirus Infections; [MeSH] Cross-Sectional Studies; [MeSH] Epidemics; [MeSH] Female; [MeSH] Humans; [MeSH] Male; [MeSH] Middle Aged; [MeSH] Nursing Staff; [MeSH] Occupational Stress; [MeSH] Pandemics; [MeSH] Pneumonia, Viral; [MeSH] Risk Factors; [MeSH] Young Adult",title_abstract,strict,1239,386,1625,2982.6,unlikely_candidate,3,"While the study is highly relevant to COVID-19, human populations, and provides original empirical evidence from a real-world setting, it does not investigate the basic reproduction number (R0) of COVID-19. The core parameter of interest for the research question is entirely absent.",4,"The title and abstract explicitly mention 'COVID-19' and 'Coronavirus Disease 2019 (COVID-19) infection', indicating a direct focus on the disease.",4,"The study investigates 'Chinese nurses' and 'human' subjects, as evidenced by the abstract describing a survey among 180 anti-epidemic nurses.",4,"The study is set in a real-world geographic context, focusing on 'Chinese nurses' supporting 'Wuhan' during the epidemic.",4,"The abstract describes a 'cross-sectional survey' with 'data collection tools' and '180 anti-epidemic nurses', indicating original empirical data from human subjects.",0,"The study focuses on 'work stress' and 'influencing factors' among nurses, with no mention of 'basic reproduction number', 'R0', or related terms.",1.0,,,
33520883,,Social Support and Loneliness Among Chinese Caregivers of Children With Chronic Kidney Disease During the COVID-19 Pandemic: A Propensity Score Matching Analysis.,"Shi L, Zhang H, Yang H, Wu D, Li X, Zhang Y, Chen X, Wang M.",Front Pediatr. 2021 Jan 15;8:570535. doi: 10.3389/fped.2020.570535. eCollection 2020.,Shi,Frontiers in pediatrics,2020,2021/02/01,PMC7845159,,10.3389/fped.2020.570535,"To evaluate social support and loneliness as well as their association among caregivers of children with chronic kidney disease (CKD) from China during the coronavirus disease 2019 (COVID-19) pandemic. We collected data for caregivers of children with CKD and caregivers of healthy children and matched the two groups using propensity score matching (PSM). We compared the differences in social support and loneliness between the two groups after matching and analyzed the relationship between social support and loneliness in the observation group. Before PSM, we analyzed the data for 247 caregivers of children with CKD and 315 caregivers of healthy children from 13 provinces. After PSM, the two groups each included 202 caregivers. The social support score of caregivers of children with CKD was lower than that of caregivers of healthy children (P < 0.002), while the loneliness score was higher for caregivers of children with CKD than for caregivers of healthy children (P < 0.008). The social support score was negatively correlated with the loneliness score (r = -0.598, P < 0.001). Caregivers of children with CKD experienced less social support and greater loneliness than caregivers of healthy children during the COVID-19 pandemic. Therefore, greater attention should be paid to providing social support for caregivers of CKD children and to improving the ability of these caregivers to cope with loneliness.",COVID-19; caregivers; chronic kidney disease; loneliness; propensity score matching; social support,Journal Article,,title_abstract,strict,1110,377,1487,3664.2,unlikely_candidate,2,"While the study is relevant to COVID-19 and involves human populations in a real-world setting with original empirical data, it does not investigate the basic reproduction number (R0) of COVID-19. Therefore, it is not relevant to the research question.",3,"The study explicitly mentions 'COVID-19 Pandemic' in the title and abstract, indicating its relevance to the disease context, though not as the primary focus of investigation.",4,"The study focuses on 'caregivers of children' and 'human subjects' (247 caregivers of children with CKD and 315 caregivers of healthy children), directly concerning human populations.",4,"The study explicitly states data collection from 'China' and '13 provinces', indicating a real-world geographic context.",4,"The abstract describes data collection from human subjects ('We collected data for caregivers...') and uses 'propensity score matching analysis', confirming original empirical data from human subjects.",0,"The study does not mention 'basic reproduction number', 'R0', or any related terms. Its focus is on social support and loneliness among caregivers.",1.0,,,
33391126,,Identifying Rewards Over Difficulties Buffers the Impact of Time in COVID-19 Lockdown for Parents in Australia.,"Herbert JS, Mitchell A, Brentnall SJ, Bird AL.",Front Psychol. 2020 Dec 17;11:606507. doi: 10.3389/fpsyg.2020.606507. eCollection 2020.,Herbert,Frontiers in psychology,2020,2021/01/04,PMC7773812,,10.3389/fpsyg.2020.606507,"OBJECTIVE: Physical isolation measures, known as lockdown or shelter-in-place, experienced during coronavirus disease 2019 (COVID-19) have the potential to cause psychological distress. This study was conducted to examine parents' perceived stress and whether reports of rewards and challenges during lockdown impact stress. METHODS: Data were collected using a cross-sectional online survey in New South Wales, Australia, across the 4-week lockdown. The survey was completed by 158 parents of children aged under 6 years. Stress was measured using the short form of the Perceived Stress Scale (PSS-4). Rewards and challenges were reported in response to two open-ended questions. RESULTS: There was a weak negative correlation between PSS-4 scores and days in isolation (r = -0.167, p = 0.022), with parents who had spent longer in isolation reporting fewer stress symptoms. The relationship between time in isolation and stress was moderated by the degree to which parents described more rewards than challenges: parents who perceived high rewards and low challenges reported lower PSS-4 scores with more days in lockdown, whereas parents who perceived low rewards and high challenges reported higher PSS-4 scores with more days in lockdown. The moderation model examining associations between time in isolation and rewards ratio explained 13% of the variance in PSS-4 scores. CONCLUSION: Lockdowns are not uniformly or consistently negative experiences for parents. Identifying positive aspects of the experience may serve to buffer negative mental health risks across time. Understanding resilience strategies is critical for supporting current psychological wellbeing and to adequately prepare for future pandemic experiences.",COVID-19; families; isolation; parenting; resilience; stress,Journal Article,,title_abstract,strict,1134,334,1468,2485.3,unlikely_candidate,3,"While the study is relevant to COVID-19 and human populations, it does not investigate the basic reproduction number (R0). Its focus is on the psychological impact of lockdown on parents.",4,"The title, abstract, and keywords explicitly mention 'COVID-19' and 'coronavirus disease 2019'.",4,"The study focuses on 'parents' and 'children aged under 6 years' in Australia, clearly indicating a human population.",4,"The study was conducted in 'New South Wales, Australia', providing a specific real-world geographic context.",4,"The abstract describes data collection using a 'cross-sectional online survey' from '158 parents', indicating original empirical data from human subjects. The publication type is 'Journal Article'.",0,"The study investigates stress and coping mechanisms during lockdown, not the basic reproduction number (R0) of COVID-19.",1.0,,,
32982806,,Internet Addiction and Related Psychological Factors Among Children and Adolescents in China During the Coronavirus Disease 2019 (COVID-19) Epidemic.,"Dong H, Yang F, Lu X, Hao W.",Front Psychiatry. 2020 Sep 2;11:00751. doi: 10.3389/fpsyt.2020.00751. eCollection 2020.,Dong,Frontiers in psychiatry,2020,2020/09/28,PMC7492537,,10.3389/fpsyt.2020.00751,"BACKGROUND: The Coronavirus disease 2019 (COVID-19) is an infectious disease presenting a major threat to public health. This study aims to assess Internet use characteristics and objectively examine the potential psychological factors associated with Internet addiction (IA) during the COVID-19 epidemic. METHODS: A cross-sectional, anonymized, self-reported survey was conducted among Chinese children and adolescents aged 6 to 18 years old. Participants completed questionnaires containing Young's Internet Addiction Test (IAT) and the Depression, Anxiety, and Stress Scale (DASS-21), and questions regarding demographic information and Internet use characteristics. RESULTS: A total of 2050 participants (mean age:12.34 ± 4.67 years old, female: 48.44%) were enrolled. Fifty-five (2.68%) participants met the criterion for addictive Internet use (IAT≥70), while 684 (33.37%) participants were classified as problematic Internet users (69≥IAT≥40). Internet usage had grown during the COVID-19 epidemic, including the frequency and duration of recreational Internet use, and the frequency of stay-up Internet use. A linear regression analysis showed female gender (β=-0.091, p<0.001), age (β=0.066, p=0.001), depression (β=0.257, p<0.001), and stress (β=0.323, p<0.001) were significantly correlated with the IAT total scores (R=0.539, R2 = 0.291, p<0.001). CONCLUSIONS: We observed excessive Internet use among Chinese children and adolescents during the outbreak of COVID-19. Age, gender, depression, and stress were the potential key factors affecting IA. Extended family and professional support should be considered for vulnerable individuals during these unprecedented times.",Internet addiction (IA); anxiety; children and adolescents; depression; stress,Journal Article,,title_abstract,strict,1232,374,1606,2442.3,unlikely_candidate,3,"While the study is relevant to COVID-19, human populations, and provides original empirical evidence from a real-world setting, it does not investigate the basic reproduction number (R0) of COVID-19, which is the target parameter for this review.",4,The title and abstract explicitly mention 'Coronavirus Disease 2019 (COVID-19)' and 'COVID-19 epidemic' multiple times.,4,"The study focuses on 'children and adolescents in China' and 'Chinese children and adolescents aged 6 to 18 years old', clearly indicating a human population.",4,"The study was conducted in 'China' and among 'Chinese children and adolescents', providing a clear real-world geographic context.",4,"The abstract describes a 'cross-sectional, anonymized, self-reported survey' conducted among human subjects, detailing methods and results from original data collection.",0,"The study investigates 'Internet addiction' and 'psychological factors' during COVID-19, but does not mention 'basic reproduction number', 'R0', or 'reproduction number'.",1.0,,,
32346656,,Implementation of a Novel Remote Physician Stereotactic Body Radiation Therapy Coverage Process during the Coronavirus Pandemic.,"Price A, Henke LE, Maraghechi B, Kim T, Spraker MB, Hugo GD, Robinson CG, Knutson NC.",Adv Radiat Oncol. 2020 Apr 28;5(4):690-696. doi: 10.1016/j.adro.2020.04.012. eCollection 2020 Jul-Aug.,Price,Advances in radiation oncology,2020,2020/04/30,PMC7186133,,10.1016/j.adro.2020.04.012,"PURPOSE: During the coronavirus 2019 disease (COVID-19) pandemic, alternative methods of care are needed to reduce the relative risk of transmission in departments. Also needed is the ability to provide vital radiation oncological care if radiation oncologists (RO) are reallocated to other departments. We implemented a novel remote RO stereotactic body radiation therapy (SBRT) coverage practice, requiring it to be reliable, of high audio and visual quality, timely, and the same level of specialty care as our current in-person treatment coverage practice. METHODS AND MATERIALS: All observed failure modes were recorded during implementation over the first 15 sequential fractions. The time from cone beam computed tomography to treatment was calculated before and after implementation to determine timeliness of remote coverage. Image quality metrics were calculated between the imaging console screen and the RO's shared screen. Comfort levels with audio and visual communication as well as overall comfort in comparison to in-person RO coverage was evaluated using Likert scale surveys after treatment. RESULTS: Remote RO SBRT coverage was successfully implemented in 14 of 15 fractions with 3 observed process failures that were all corrected before treatment. Average times of pretreatment coverage before and after implementation were 8.74 and 8.51 minutes, respectively. The cross correlation between the imaging console screen and RO's shared screen was r = 0.96 and lag was 0.05 seconds. The average value for all survey questions was more than 4.5, approaching in-person RO coverage comfort levels. CONCLUSION: Our novel method of remote RO SBRT coverage permits reduced personnel and patient interactions surrounding radiation therapy procedures. This may help to reduce transmission of COVID-19 in our department and provides a means for SBRT coverage if ROs are reallocated to other areas of the hospital for COVID-19 support.",,Journal Article,,title_abstract,strict,1174,364,1538,2746.7,unlikely_candidate,3,"While the study is highly relevant to COVID-19, human populations, and presents original empirical evidence in a real-world setting, it completely lacks any mention of the basic reproduction number (R0) or related parameters, which is the core of the research question.",4,"The title and abstract explicitly mention 'Coronavirus Pandemic' and 'COVID-19 pandemic', indicating a direct focus on the disease.",4,"The study focuses on 'patients' and 'personnel' within a healthcare setting, directly involving human populations.",3,"The study describes an implementation within a 'department' and 'hospital', indicating a real-world clinical setting.",4,"The abstract describes the implementation of a novel process, data collection on 'failure modes', 'time from cone beam computed tomography to treatment', 'image quality metrics', and 'Likert scale surveys', indicating original empirical data from human subjects.",0,"The study does not mention 'basic reproduction number', 'R0', or any related terms. It focuses on remote radiation therapy coverage during the pandemic.",1.0,,,
