PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI,Abstract,Keywords
36113497,Potential mechanisms of intrauterine transmission of monkeypox virus.,"Pradip Dashraath, Marco P Alves, David A Schwartz, Karin Nielsen-Saines, David Baud",The Lancet. Microbe. 2022. doi: 10.1016/S2666-5247(22)00260-9..,Dashraath,The Lancet. Microbe,2023,2022/09/13,,,10.1016/S2666-5247(22)00260-9,,"[MeSH] Humans; [MeSH] Monkeypox virus; [MeSH] Mpox, Monkeypox; [MeSH] Disease Outbreaks"
36244272,To touch or not to touch? Physical rehabilitation during the monkeypox emergency.,"Diego Fano-Sizgorich, Soledad Peralta-Galván, Paola Carrasco-Asín, Blanca García-Morales, Gilberth Torres-Gavidia, Kevin Fernández-Delgado, Gustavo F Gonzales, Cinthya Vásquez-Velásquez",Physiotherapy. 2022. doi: 10.1016/j.physio.2022.07.002..,Fano-Sizgorich,Physiotherapy,2022,2022/08/03,,,10.1016/j.physio.2022.07.002,,"[MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Touch"
39642129,Identification of core therapeutic targets for Monkeypox virus and repurposing potential of drugs: A WEB prediction approach.,"Huaichuan Duan, Quanshan Shi, Xinru Yue, Zelan Zhang, Ling Liu, Yueteng Wang, Yujie Cao, Zuoxin Ou, Li Liang, Jianping Hu, Hubing Shi",PloS one. 2024. doi: 10.1371/journal.pone.0303501..,Duan,PloS one,2024,2024/12/06,,,10.1371/journal.pone.0303501,"A new round of monkeypox virus has emerged in the United Kingdom since July 2022 and rapidly swept the world. Currently, despite numerous research groups are studying this virus and seeking effective treatments, the information on the open reading frame, inhibitors, and potential targets of monkeypox has not been updated in time, and the comprehension of monkeypox target ligand interactions remains a key challenge. Here, we first summarized and improved the open reading frame information of monkeypox, constructed the monkeypox inhibitor library and potential targets library by database research as well as literature search, combined with advanced protein modeling technologies (Sequence-based and AI algorithms-based homology modeling). In addition, we build monkeypox virus Docking Server, a web server to predict the binding mode between targets and substrate. The open reading frame information, monkeypox inhibitor library, and monkeypox potential targets library are used as the initial files for server docking, providing free interactive tools for predicting ligand interactions of monkeypox targets, potential drug screening, and potential targets search. In addition, the update of the three databases can also effectively promote the study of monkeypox drug inhibition mechanism and provide theoretical guidance for the development of drugs for monkeypox.","[MeSH] Drug Repositioning; [MeSH] Antiviral Agents; [MeSH] Molecular Docking Simulation; [MeSH] Monkeypox virus; [MeSH] Humans; [MeSH] Internet; [MeSH] Open Reading Frames; [MeSH] Mpox, Monkeypox; [MeSH] Algorithms"
37582131,[Human monkeypox: epidemiological and clinical characteristics of a series of cases].,"María Clara Villaverde, Micaela Sogga Alfano, Agustina Fiori, Rubiela Rubio Ruiz, María Victoria Leone, Pablo Bonvehí, Gustavo Lopardo",Medicina. 2023.,Villaverde,Medicina,2023,2023/01/01,,,,"INTRODUCTION: Monkeypox It is a zoonotic disease. The etiologic agent is the monkeypox virus. Since January 1, 2022, monkeypox cases have been reported to the World Health Organization (WHO) in 110 Member States across 6 WHO regions. METHODS: The present work is a descriptive-observational-retrospective cohort in the first instance, and prospective at the end, where the epidemiological characteristics, clinical presentation and complications collected by telephone call on day 28, are described 75 patients diagnosed with monkeypox, confirmed by RT-PCR (corresponding to 7% of the cases reported in Argentina). It was developed between July 12, 2022 and October 6, 2022. RESULTS: The affected population was entirely cisgender men, 70 (93.3%) identified as men who have sex with men (MSM). Fifty-one (68%) were co-infected with HIV, 50 (98%) were receiving ART. All patients presented mucocutaneous manifestations. The rash manifested with a variety of lesions: papular, vesicular, and pustular. In 26 (44.1%) the systemic symptoms presented prior to the appearance of the rash, being the increase in body temperature the most frequent. Thirty-four (45.3%) of the patients reported some complication, with proctitis being the most frequent followed by penile edema. Sequelae were observed in 40 (53.3%), the most frequent being skin scars. CONCLUSION: In this case series we were able to observe mostly mild symptoms, with anogenital lesions being the most frequent clinical presentation. The presence of sequelae, the social and emotional impact of this disease make a multidisciplinary approach necessary.",monkeypox; sexually transmitted infections; zoonoses
36137054,"Heavy-tailed sexual contact networks and monkeypox epidemiology in the global outbreak, 2022.","Akira Endo, Hiroaki Murayama, Sam Abbott, Ruwan Ratnayake, Carl A B Pearson, W John Edmunds, Elizabeth Fearon, Sebastian Funk","Science (New York, N.Y.). 2022. doi: 10.1126/science.add4507..",Endo,"Science (New York, N.Y.)",2022,2022/09/22,,,10.1126/science.add4507,"The outbreak of monkeypox across non-endemic regions confirmed in May 2022 shows epidemiological features distinct from previously imported outbreaks, most notably its observed growth and predominance amongst men who have sex with men (MSM). We use a transmission model fitted to empirical sexual partnership data to show that the heavy-tailed sexual partnership distribution, in which a handful of individuals have disproportionately many partners, can explain the sustained growth of monkeypox among MSM despite the absence of such patterns previously. We suggest that the basic reproduction number (R0) for monkeypox over the MSM sexual network may be substantially above 1, which poses challenges to outbreak containment. Ensuring support and tailored messaging to facilitate prevention and early detection among MSM with high numbers of partners is warranted.","[MeSH] Disease Outbreaks; [MeSH] Homosexuality, Male; [MeSH] Humans; [MeSH] Male; [MeSH] Mpox, Monkeypox; [MeSH] Social Network Analysis; [MeSH] Social Networking"
36577479,Predicting monkeypox incidence: Fear is not over!,"Muhammad Imran Khan, Humera Qureshi, Suk Joo Bae, Usman Ayub Awan, Zaheera Saadia, Aamer Ali Khattak",The Journal of infection. 2022. doi: 10.1016/j.jinf.2022.12.021..,Khan,The Journal of infection,2023,2022/12/25,,,10.1016/j.jinf.2022.12.021,,ARIMA; Infectious diseases; Monkeypox; Prediction
36799797,Transmission of monkeypox virus through the saliva and air that need careful management.,"Xi Yang, Qian Liao, Wei Liu, Feng Xu","International journal of surgery (London, England). 2023. doi: 10.1097/JS9.0000000000000024..",Yang,"International journal of surgery (London, England)",2023,2023/01/01,,,10.1097/JS9.0000000000000024,,"[MeSH] Humans; [MeSH] Monkeypox virus; [MeSH] Saliva; [MeSH] Mpox, Monkeypox; [MeSH] Disease Outbreaks"
35863624,Monkeypox: Prioritizing public health through early intervention and treatment.,"Mathumalar Loganathan Fahrni, Priyanka, Amit Sharma, Om Prakash Choudhary","International journal of surgery (London, England). 2022. doi: 10.1016/j.ijsu.2022.106774..",Fahrni,"International journal of surgery (London, England)",2022,2022/07/19,,,10.1016/j.ijsu.2022.106774,,Antiviral; COVID-19; Control; Monkeypox; Public health; Transmission; Treatment
36453797,The outbreak of monkeypox: A clinical overview.,"Ramprakash Kaswa, Arun Nair, Klaus B Von Pressentin",South African family practice : official journal of the South African Academy of Family Practice/Primary Care. 2022. doi: 10.4102/safp.v64i1.5613..,Kaswa,South African family practice : official journal of the South African Academy of Family Practice/Primary Care,2022,2022/11/03,,,10.4102/safp.v64i1.5613,"The development of new zoonotic diseases such as coronavirus disease 2019 (COVID-19) and monkeypox that can cause epidemics and high mortality rates have significantly threatened global health security. However, the increasing number of people with no immunity to poxvirus because of the end of the smallpox vaccination programme has created a vulnerable population for the monkeypox outbreak. On 23 July 2022, it was announced that the World Health Organization's director-general has determined that the multicountry outbreak of monkeypox constitutes a Public Health Emergency of International Concern. The monkeypox virus is an orthopoxvirus that causes a disease with symptoms similar to smallpox but less severe. Many unanswered questions remain regarding monkeypox's pathogenesis, transmission and host reservoir. There is currently no evidence that transmission by individuals can sustain zoonotic infections during human-to-human transmissions; the continued emergence of these pathogens highlights the interconnectedness of animals and humans. The increasing number of monkeypox cases outside the endemic region has highlighted the need for effective global capacity building to prevent the spread of the disease and its impact on global health security. The priority now is to stop the spread of the disease and protect frontline healthcare workers and the most vulnerable individuals. This article aims to comprehensively analyse the various aspects of the transmission and epidemiology of monkeypox. It also explores possible diagnostic techniques, therapeutics and prevention strategies. A key recommendation is that primary care and public health professionals are expected to increase their efforts to be vigilant and contain any potential outbreaks.",Monkeypox; global health; smallpox; vaccine; zoonotic
21450994,Smallpox vaccine safety is dependent on T cells and not B cells.,"Shari N Gordon, Valentina Cecchinato, Vibeke Andresen, Jean-Michel Heraud, Anna Hryniewicz, Robyn Washington Parks, David Venzon, Hye-kyung Chung, Tatiana Karpova, James McNally, Peter Silvera, Keith A Reimann, Hajime Matsui, Tomomi Kanehara, Yasuhiko Shinmura, Hiroyuki Yokote, Genoveffa Franchini",The Journal of infectious diseases. 2011. doi: 10.1093/infdis/jiq162..,Gordon,The Journal of infectious diseases,2011,2011/04/15,,,10.1093/infdis/jiq162,"The licensed smallpox vaccine, ACAM2000, is a cell culture derivative of Dryvax. Both ACAM2000 and Dryvax are administered by skin scarification and can cause progressive vaccinia, with skin lesions that disseminate to distal sites. We have investigated the immunologic basis of the containment of vaccinia in the skin with the goal to identify safer vaccines for smallpox. Macaques were depleted systemically of T or B cells and vaccinated with either Dryvax or an attenuated vaccinia vaccine, LC16m8. B cell depletion did not affect the size of skin lesions induced by either vaccine. However, while depletion of both CD4(+) and CD8(+) T cells had no adverse effects on LC16m8-vaccinated animals, it caused progressive vaccinia in macaques immunized with Dryvax. As both Dryvax and LC16m8 vaccines protect healthy macaques from a lethal monkeypox intravenous challenge, our data identify LC16m8 as a safer and effective alternative to ACAM2000 and Dryvax vaccines for immunocompromised individuals.","[MeSH] Animals; [MeSH] Antibodies, Neutralizing; [MeSH] B-Lymphocytes; [MeSH] CD4-Positive T-Lymphocytes; [MeSH] CD8-Positive T-Lymphocytes; [MeSH] Calcium-Binding Proteins; [MeSH] Lymphocyte Depletion; [MeSH] Macaca mulatta; [MeSH] Mpox, Monkeypox; [MeSH] Skin; [MeSH] Smallpox Vaccine"
26556597,Comparison of the Cowpox Virus and Vaccinia Virus Mature Virion Proteome: Analysis of the Species- and Strain-Specific Proteome.,"Joerg Doellinger, Lars Schaade, Andreas Nitsche",PloS one. 2015. doi: 10.1371/journal.pone.0141527..,Doellinger,PloS one,2015,2015/11/10,,,10.1371/journal.pone.0141527,"Cowpox virus (CPXV) causes most zoonotic orthopoxvirus (OPV) infections in Europe and Northern as well as Central Asia. The virus has the broadest host range of OPV and is transmitted to humans from rodents and other wild or domestic animals. Increasing numbers of human CPXV infections in a population with declining immunity have raised concerns about the virus' zoonotic potential. While there have been reports on the proteome of other human-pathogenic OPV, namely vaccinia virus (VACV) and monkeypox virus (MPXV), the protein composition of the CPXV mature virion (MV) is unknown. This study focused on the comparative analysis of the VACV and CPXV MV proteome by label-free single-run proteomics using nano liquid chromatography and high-resolution tandem mass spectrometry (nLC-MS/MS). The presented data reveal that the common VACV and CPXV MV proteome contains most of the known conserved and essential OPV proteins and is associated with cellular proteins known to be essential for viral replication. While the species-specific proteome could be linked mainly to less genetically-conserved gene products, the strain-specific protein abundance was found to be of high variance in proteins associated with entry, host-virus interaction and protein processing.","[MeSH] Capsid Proteins; [MeSH] Chromatography, Liquid; [MeSH] Cowpox virus; [MeSH] DNA, Viral; [MeSH] Genes, Viral; [MeSH] Nanotechnology; [MeSH] Proteome; [MeSH] Species Specificity; [MeSH] Tandem Mass Spectrometry; [MeSH] Vaccinia virus; [MeSH] Viral Plaque Assay; [MeSH] Viral Proteins; [MeSH] Virion; [MeSH] Virus Replication"
37380955,Can the current monkeypox affect the heart? A systematic review of case series and case report.,"Reem Sayad, Abdelmonem Siddiq, Ahmed Hashim, Ahmed Saad Elsaeidy",BMC cardiovascular disorders. 2023. doi: 10.1186/s12872-023-03351-3..,Sayad,BMC cardiovascular disorders,2023,2023/06/28,,,10.1186/s12872-023-03351-3,"BACKGROUND: Monkeypox is a zoonotic viral infection first reported in May 2022. Monkeypox cases present with prodromal symptoms, rash, and/or systemic complications. This study systematically reviews the monkeypox cases presented with any cardiac complications. METHODS: A systematic literature search was done to locate papers that discuss any cardiac complications associated with monkeypox; then, data were analyzed qualitatively. RESULTS: Nine articles, including the 13 cases that reported cardiac complications of the disease, were included in the review. Five cases previously had sex with men, and two cases had unprotected intercourse, which reveals the importance of the sexual route in disease transmission. All cases have a wide spectrum of cardiac complications, such as acute myocarditis, pericarditis, pericardial effusion, and myopericarditis. CONCLUSION: This study clarifies the potential for cardiac complications in monkeypox cases and provides avenues for future research to determine the underlying mechanism. Also, we found that the cases with pericarditis were treated with colchicine, and those with myocarditis were treated with supportive care or cardioprotective treatment (Bisoprolol and Ramipril). Furthermore, Tecovirimat is used as an antiviral drug for 14 days.",Cardiomyopathy; Carditis; Monkeypox; Mpox; Myocarditis; Pericarditis
38610106,'Monkeypox 2.0': Case series on a reconditioned virus causing sexually transmissible disease in urban population.,"Jaheersha Pakran, Amal Mohammed Alsaberi, Amani AlFalasi, Tarek Mohamed Karam Husein Ibrahim, Amel Abdalla Eisa Fadl Alnuaimi, Srikumar Goturu, Muneer Mohamed, Reena Mary Abraham, Vidya Lakshmi Sundaramurthi, Aneesh Kunnath Parambath, Beena Jose, Divya Kamat, Thencheri Cheriath Satish, Juwariya Tasneem Syeda, Lubna Gul, Rohini Mathias, Sajeela Rasheed Vattiyamveetil, Shaheela Backar, C Vijay Krishna, Laila Al Dhabal",International journal of STD & AIDS. 2024. doi: 10.1177/09564624241244832..,Pakran,International journal of STD & AIDS,2024,2024/04/12,,,10.1177/09564624241244832,"BACKGROUND: MPOX (Monkeypox) viral infection, a zoonotic disease previously confined to the African sub-continent, has caught attention worldwide recently due to its resurgence in a new 'avatar' among urban communities. Dermatologists in the U. A. E. started to see patients with fever and a self-limiting pustular necrotic rash that was negative for all other infectious investigations. METHODS: We performed a prospective observational multicenter clinical study of the demographics, skin manifestations, and outcomes of patients presenting with necrotic pustular lesions and/or fever. RESULTS: 35 cases of PCR confirmed MPOX cases, mostly in the expatriate population, were followed up and found to have high-risk heterosexual contact on an average of 1 week prior to disease onset. We found that they have characteristic annular pustular lesions with necrotic center or ""Smoke ring pustules' in all cases. Lesion tenderness and predilection for the lower abdomen, pubic area, and genitalia were observed. Most cases were systemically stable, with fever lasting for an average of 4 days and elevated CRP levels. Genital lesions were prone to secondary bacterial infections. The disease was severe, with larger annular plaques in one of our patients found to be living with HIV. CONCLUSIONS: The overall prognosis in healthy individuals is good, with lesions healing within an average of 2 weeks without scarring. 'New world MPOX' should be unclassified from zoonosis to a sexually transmitted infection (STI) capable of transmission in an urban population. Our findings can help in early clinical suspicion and differentiation from other STI's for primary and secondary health care physicians.",Monkeypox virus; communicable diseases; poxvirus; zoonoses
40777304,Ciclopirox suppresses poxvirus replication by targeting iron metabolism.,"Anil Pant, Djamal Brahim Belhaouari, Lara Dsouza, D M Nirosh Udayanga, Zhengqiang Wang, Zhilong Yang",bioRxiv : the preprint server for biology. 2025. doi: 10.1101/2025.07.24.666650..,Pant,bioRxiv : the preprint server for biology,2025,2025/07/24,,,10.1101/2025.07.24.666650,"Poxviruses remain a significant global health concern, necessitating the development of novel antiviral strategies. Through high-throughput screening, we previously identified ciclopirox (CPX), an FDA-approved antifungal, as a hit that inhibits vaccinia virus (VACV) replication. Here, we further characterized its antiviral activity and mechanism of action using human primary fibroblasts. CPX significantly reduced VACV titers without reducing host cell viability, with an EC50 in the sub-micromolar range and a CC50 >500 μM. Rescue experiments demonstrated that CPX inhibits viral replication primarily through chelation of intracellular Fe3+ and, to a lesser extent, Fe2+, as evidenced by partial restoration of viral replication with ferric ammonium citrate supplementation. Furthermore, overexpression of the iron-dependent enzymes RRM2 and the VACV-encoded F4L reduced the inhibitory effect of CPX, indicating that these host and viral proteins are affected by CPX treatment. Moreover, CPX treatment also suppressed cowpox virus and monkeypox (mpox) virus replication in vitro. It also reduced VACV titers in ex vivo mouse lung tissue. These findings highlight host iron metabolism as a critical determinant of poxvirus replication and support repurposing CPX as a broad-spectrum orthopoxvirus antiviral candidate.",Antiviral; Ciclopirox; Iron Metabolism; Monkeypox Virus; Mpox; Poxviruses
36585302,"Ocular signs and symptoms of monkeypox virus infection, and possible role of the eye in transmission of the virus.","Umme Laila Urmi, Mark D P Willcox, Salequl Islam, Rajesh Kuppusamy, Ajay Kumar Vijay",Contact lens & anterior eye : the journal of the British Contact Lens Association. 2022. doi: 10.1016/j.clae.2022.101808..,Urmi,Contact lens & anterior eye : the journal of the British Contact Lens Association,2023,2022/12/28,,,10.1016/j.clae.2022.101808,,Monkeypox virus; Ocular symptoms; Transmission routes
36014051,Human Monkeypox: A Comprehensive Narrative Review and Analysis of the Public Health Implications.,"Francesco Di Gennaro, Nicola Veronese, Claudia Marotta, Jae Il Shin, Ai Koyanagi, Andrea Silenzi, Mario Antunes, Annalisa Saracino, Davide Fiore Bavaro, Pinar Soysal, Francesco Vladimiro Segala, Laurie Butler, Eugenio Milano, Mario Barbagallo, Yvonne Barnett, Christopher Parris, Emanuele Nicastri, Damiano Pizzol, Lee Smith",Microorganisms. 2022. doi: 10.3390/microorganisms10081633..,Di,Microorganisms,2022,2022/08/12,,,10.3390/microorganisms10081633,"Recently, numerous cases of monkeypox were reported from several non-endemic countries in Europe, North America, and Oceania, suggesting an unusual and alarming public health issue, particularly considering that the disease is not directly related to human or animal travels. Attention is currently being drawn to this phenomenon since more than 70% of the global population is no longer vaccinated against smallpox. Indeed, the smallpox vaccination also confers some indirect degree of protection against other poxviruses, including monkeypox. We performed a narrative review to describe the existing literature with regard to monkeypox using the MEDLINE, EMBASE, and Scopus databases. This review aims to provide updated evidence of findings on the epidemiology, clinical features, diagnosis, management, and prevention of monkeypox, also considering the concurrent zoonotic pandemic caused by the COVID-19 coronavirus, SARS-CoV-2.",epidemiology; monkeypox (MPX); smallpox; zoonotic pandemic
36448691,Rabies on rise in Africa amid COVID and monkeypox: a global health concern.,"K Goel, A Sen, P Satapathy, M N Asumah, O O John, B K Padhi, R Sah",QJM : monthly journal of the Association of Physicians. 2023. doi: 10.1093/qjmed/hcac266..,Goel,QJM : monthly journal of the Association of Physicians,2023,2023/07/28,,,10.1093/qjmed/hcac266,,"[MeSH] Humans; [MeSH] Mpox, Monkeypox; [MeSH] Rabies; [MeSH] Global Health; [MeSH] COVID-19; [MeSH] Africa"
35876271,Monkeypox outbreak 2022: an unusual case of peritonsillar abscess in a person previously vaccinated against smallpox.,"Benjamin Davido, Emma D'Anglejan, Robin Baudoin, Lotfi Dahmane, Adrien Chaud, Marie Cortier, Christelle Vauloup-Fellous, Pierre De Truchis, Jade Ghosn",Journal of travel medicine. 2022. doi: 10.1093/jtm/taac082..,Davido,Journal of travel medicine,2022,2022/09/17,,,10.1093/jtm/taac082,,Monkeypox; atypical; cervical lymphadenopathy; peritonsillar abscess
41585778,"Mpox-HIV co-infection in the mpox treatment centre in Kokolo Health District, Kinshasa, Democratic Republic of the Congo, November 2024 to March 2025.","Levis Amisi Kengea, Masamba Bikoki Winnie, Ndumbi Temuangudi Vally, Jean Claude Nsinga Bungiena, Jean Jacques Kape Kalume, Anthony Mbuyi Mutombe, Blanche Ihekambangu Ngwakaha",The Pan African medical journal. 2025. doi: 10.11604/pamj.supp.2025.50.1.47275..,Kengea,The Pan African medical journal,2025,2025/05/07,,,10.11604/pamj.supp.2025.50.1.47275,"INTRODUCTION: mpox infection is an emerging zoonosis with a significant impact on public health. HIV is an infection that often causes a decline in the immunity of patients. In the event of mpox-HIV co-infection, patients see their immunity drop further. In addition to the classic clinical manifestations, patients with mpox-HIV co-infection can develop severe forms of the disease. The objective of this study is to determine the prevalence of cases of mpox-HIV co-infection among people living with mpox in the mpox Treatment Centre (MpoxTC) in Kokolo Health District. METHODS: this is a descriptive cross-sectional study conducted in the MpoxTC of the Kokolo Health District, from November 26, 2024, to March 11, 2025. Exhaustive sampling was used with 118 mpox-confirmed patients. Excel 2019 was used for the data entry, and Epi Info 7.2.6.0 was used for statistical analyses, including Chi-square and Student t tests to explore associations between variables. RESULTS: the study revealed a prevalence of 9.32% mpox-HIV coinfection 11/118, with all infections occurring through sexual contact. In total, mpox-VIH co-infected patients were distributed in 7 health areas (HAs), of which 71.43% (5/7) were urban HAs and 28.57% (2/7) were peri-urban HAs. A prolonged duration of hospitalization (>10 days) concerned 55.09% or 65/118 mpox cases, of which 8/11 cases of mpox-HIV co-infection of coinfected patients, and 94.90% (112/118) of mpox patients had skin lesions, of which 90.90% (10/11) were cases of mpox-HIV co-infection. There has also been a gradual increase in cases of severe and critical forms of mpox-HIV co-infection over time following late diagnosis. CONCLUSION: these results highlight the need for systematic HIV screening in all cases of mpox to exclude any case of mpox-HIV coinfection for holistic management of both diseases. Mpox can now be considered as one of the opportunistic infections of HIV. Preventive measures, including awareness and education of mpox patients, especially on mpox-HIV coinfection, are essential to reduce the number of mpox deaths in the MpoxTC of the Kokolo Health District.",Democratic Republic of Congo; HIV; Holistic care; Kinshasa; Mpox; sexually transmitted infection
10517356,"High-performance liquid chromatography analysis, preliminary pharmacokinetics, metabolism and renal excretion of methylprednisolone with its C6 and C20 hydroxy metabolites in multiple sclerosis patients receiving high-dose pulse therapy.","T B Vree, A J Lagerwerf, C P Verwey-van Wissen, P J Jongen","Journal of chromatography. B, Biomedical sciences and applications. 1999. doi: 10.1016/s0378-4347(99)00292-3..",Vree,"Journal of chromatography. B, Biomedical sciences and applications",1999,1999/09/24,,,10.1016/s0378-4347(99)00292-3,"A gradient eluent HPLC analysis in human plasma and urine was developed and validated for methylprednisolone (MP), its prodrug methylprednisolone-21-hemisuccinate (MPS) with the metabolites 6beta-hydroxy-6alpha-methylprednisolone (MPA), 20-hydroxymethylprednisolone (MPC), 6beta-hydroxy-20alpha-hydroxymethylprednisolone (MPB), 6beta-hydroxy-20beta-hydroxymethylprednisolone (MPE), 20-carboxymethylprednisolone (MPD), methylprednisolone-glucuronide (MPF) and 21-carboxymethylprednisolone (MPX). The column was Cp Spherisorb C8 5 microm, 250 mm x 4.6 mm I.D. (Chrompack, Bergen op Zoom, The Netherlands) with a guard column 75 mm x 2.1 mm, packed with pellicular reversed-phase. The eluent was a mixture of acetonitrile and 0.067 M KH2PO4 buffer, pH 4.5. At t=O, the eluent consisted of 2% acetonitrile and 98% buffer (v/v). Over the following 35 min the eluent changed linearly until it attained a composition of 50% acetonitrile and 50% buffer (v/v). At 37 min (t=37) the eluent was changed over 5 min to the initial composition, followed by equilibration over 3 min. The flow-rate was 1.5 ml/min and UV detection was achieved at 248 nm. Preliminary pharmacokinetic data were obtained from one patient who showed illustrative plasma concentration-time curves and renal excretion-time profiles after a short-lasting infusion (0.5 h) of 1 g of methylprednisolone hemisuccinate. The half-life of prodrug methylprednisolone-21-hemisuccinate (MPS) was 0.3 h, that of metabolite MPX (21-carboxy MP) was 0.4 h and that of the parent drug methylprednisolone (MP) was 1.4 h. The half-lives of the metabolites are almost similar (4 h). The main compounds in the urine are methylprednisolone hemisuccinate (prodrug, 15.0%), methylprednisolone (parent drug, 14.6%), metabolite MPD (20-carboxy, 11.7%), and metabolite MPB (13.2%). The renal clearance values of metabolites MPB, MPC and MPD are approximately 500 ml/min, that of MP is 100 ml/min.","[MeSH] Anti-Inflammatory Agents; [MeSH] Chromatography, High Pressure Liquid; [MeSH] Female; [MeSH] Humans; [MeSH] Kidney; [MeSH] Metabolic Clearance Rate; [MeSH] Methylprednisolone; [MeSH] Multiple Sclerosis"
37809174,"Enhancing Nursing Care in Monkeypox (Mpox) Patients: Differential Diagnoses, Prevention Measures, and Therapeutic Interventions.","Tanishq Dubey, Swarupa Chakole, Suyash Agrawal, Anannya Gupta, Pratiksha K Munjewar, Ranjana Sharma, Seema Yelne",Cureus. 2023. doi: 10.7759/cureus.44687..,Dubey,Cureus,2023,2023/09/04,,,10.7759/cureus.44687,"Monkeypox (Mpox), a rare zoonotic viral infection caused by the monkeypox virus, has been gaining attention due to its potential for human-to-human transmission and its clinical resemblance to other poxvirus infections, such as smallpox and chickenpox. Enhancing nursing care for monkeypox patients is imperative to manage and contain its spread effectively. This review analyzes the key aspects of enhancing nursing care in monkeypox patients, focusing on differential diagnoses, prevention measures, and therapeutic interventions. Differential diagnosis is crucial in terms of the early recognition and management of monkeypox. Given its similarity to other poxvirus infections, a thorough assessment of clinical symptoms, travel history, and exposure to potential reservoir hosts is essential. Nursing professionals play a pivotal role in eliciting comprehensive patient histories and relaying this information to the medical team for accurate diagnosis. Prevention measures constitute a vital component of nursing care in monkeypox management. Implementing stringent infection prevention and control practices, including isolation protocols, personal protective equipment (PPE) usage, and hand hygiene, is imperative to curbing nosocomial transmission. Nurses are at the forefront of enforcing these measures, educating patients, families, and healthcare staff about their significance, and ensuring strict adherence. Therapeutic interventions in monkeypox largely focus on supportive care and symptom management. Nurses occupy a central role in administering antiviral medications, providing wound care for skin lesions, and monitoring patients for potential complications such as secondary bacterial infections. Psychosocial support is equally important, as patients often experience fear and anxiety due to the disease's contagious nature. Nursing professionals offer compassionate care, address patients' emotional needs, and facilitate communication between patients and their families. Enhancing nursing care for monkeypox entails a multifaceted approach involving differential diagnoses, prevention measures, and therapeutic interventions. Nursing professionals serve as frontline caregivers, pivotal in early diagnosis, effective prevention strategies, and comprehensive patient management. As the global healthcare community faces an influx of emerging infectious diseases, the lessons learned from managing monkeypox can contribute to the creation of a more resilient and responsive nursing workforce capable of effectively addressing future health challenges.",challenges and future directions; differential diagnosis; infection prevention; monkeypox; nursing care; prevention and control; supportive care; therapeutic interventions
39375081,[Clinicopathological study of 24 cases of monkeypox virus infection-related rashes].,"Y H Pang, X G Zhou, M Li, X M Chen, L Zhang, K Yang, T Liu, J M Chen, S M Liu, W M Tong, J Y Lu, P Wang",Zhonghua bing li xue za zhi = Chinese journal of pathology. 2024. doi: 10.3760/cma.j.cn112151-20240407-00224..,Pang,Zhonghua bing li xue za zhi = Chinese journal of pathology,2024,2024/10/08,,,10.3760/cma.j.cn112151-20240407-00224,"Objective: To investigate the clinicopathological characteristics of rashes in monkeypox patients through a series of skin biopsies, and examine their pathological features and the most effective tests. Methods: Patients with monkeypox virus infection admitted to Beijing Ditan Hospital from June to August 2023 were identified. Among them, 24 patients underwent skin biopsies for clinical pathological study that were included in this study. Clinical information, rash pictures, and nucleic acid test results were analyzed using histopathology, immunohistochemistry, RNAscope® hybridization and electron microscopy. Results: All 24 patients were male, including 14 patients with concurrent human immunodeficiency virus infection. Their average age was (32.3±5.4) years. The nucleic acid test confirmed monkeypox virus infection. The clinical feature of monkeypox rashes was solitary rather than clustered distribution, with rashes occurring in similar phase, distinguishing it from herpesvirus. The rashes in these patients were mostly scattered, with an average of (13.0±11.8) rashes, and most commonly present in the perineum, face, limbs, and trunk. The three main pathological features of these rashes were ballooning degeneration of the epidermal spinous cell layer, the characteristic intra-cytoplasmic Guarnieri's bodies and significant infiltration of inflammatory cells in whole dermal layer. Immunohistochemistry, RNAscope® hybridization, and electron microscopy can all effectively detect the monkeypox virus. Electron microscopy showed viral replication in various types of skin cells. Conclusions: The study describes the pathological features of monkeypox virus rashes. Pathological examination of skin biopsy samples is helpful to diagnose these rashes. The study suggests that the monkeypox virus has a unique epitheliotropic affinity and can infect various types of cells in the skin.","[MeSH] Humans; [MeSH] Male; [MeSH] Adult; [MeSH] Exanthema; [MeSH] Mpox, Monkeypox; [MeSH] Skin; [MeSH] Monkeypox virus; [MeSH] Biopsy; [MeSH] HIV Infections; [MeSH] Female"
